,floyd_stance,floyd_followup,username,date,text,hash
564,0,0,ATT,5/10/20,"@LjSwift Hi Larry,  at this time, normal data usage according to the plan you’re on still applies.  For more information head to: https://t.co/ob7OooGwZb",h9250998137937615368
565,0,0,ATT,5/10/20,"@PayneJamin Hi Jamin, thank you for bringing this to our attention. We want to help. Do you mind sending a PM with you account info and the best phone number reach you at?",h204230849009720581
566,0,0,ATT,5/10/20,@E_NycAtt @Nathali62456287 @Aerial_Gallo @js336f @JillyBeanz_ @Pfigz6488 @NaidooNajima @celenny_l @franciwins23 @mrodriguez_att @DeniseGabrielo1 Happy Mother's Day. 💙  Thank you for being wonderful!,h1581455433726884690
567,0,0,ATT,5/10/20,"@1JavierRamirez Hi Javier, we are sorry you are experiencing this issue. We want to help. Do you mind sending a private message with your account info and the best phone number to reach you at?",h10554971465684529033
568,0,0,ATT,5/10/20,@jonathan_kirwin We love seeing this! Thank you for being the best. 💙,h17585639620308975017
569,0,0,ATT,5/10/20,@Jenielle_Att @AvalonScotland @AddicinaA @FelanyJ @asantanam_1 @404girl @jd4180 @AQB_23 @dreamteam_Ahmed Can we give you a virtual high five? Because we want to. Thanks for being great! 💙,h3071513597617237304
570,0,0,ATT,5/10/20,@SailorVanity There are 2 ways to report an incorrect caller ID. The owner of the number can fill this out: https://t.co/JbgT4q8j1I. Or you can report the number as “Not Spam” inside the AT&amp;T Call Protect app. Click on the number in the Call Log –click Report –follow steps to submit feedback.,h13933814836803233692
571,0,0,ATT,5/10/20,"@TetchraFN Hi, please DM us your account number and contact information. We want to help.",h1034624446643524984
572,0,0,ATT,5/10/20,@Adamcoleman1978 This is the best thing ever. Thanks for sharing! 💙,h9709935915999098612
573,0,0,ATT,5/10/20,"@brikristinek Hi Brianita, if you are experiencing economic hardship due to #COVID19, contact us so we can get it taken care of. You can give us a call, or submit a waiver request for late and overage fees here: https://t.co/3IyyMZJtGk. 💙",h10926785433078654155
574,0,0,ATT,5/10/20,"@HighTechDad Hi Michael, we want to look into this for you. Please DM us your account number and contact information. Thank you.",h17819037763931468490
575,0,0,ATT,5/11/20,@team_oselett https://t.co/iQV2hbmQHv,h10986040442927814257
576,0,0,ATT,5/11/20,"@TheNasher61 We want to help look into this. If you can please send us a DM with your account number and the best number to reach you, we can help.",h16803831351105374281
577,0,0,ATT,5/11/20,"@NintendudeX Let's get to the bottom of this, Jesh. Send us a DM with your account number and best number to reach you so we can help look into this.",h14500577407182072125
578,0,0,ATT,5/11/20,"@BasicsOfMagic Yikes, this isn't what we like to hear. If you can please send us a DM with your name, account number, best number to reach you and details of your issue, we can help get to the bottom of it.",h100238298233298184
579,0,0,ATT,5/11/20,"@NCBred88 You go, Anthony! 💙 https://t.co/EGMF86oZs5",h7647215842012409310
580,0,0,ATT,5/11/20,"@booklady2002 Through June 30,2020, we'll waive fees associated with data, voice or text overages caused by #COVID19.  In addition, AT&amp;T PREPAID customers with eligible capped phone plans who activate on or before May 13 will receive 10GB of additional data for 30 days. https://t.co/ob7OooGwZb",h13897210339660477977
581,0,0,ATT,5/11/20,@RominaWhyte It's a dance party up in here! 💙 https://t.co/roKOvtUryO,h5230023403845492779
582,0,0,ATT,5/11/20,@MosesGG We're ready! https://t.co/Fnf1uJ0w5l,h4289504350434207821
583,0,0,ATT,5/11/20,"@fabislei7 Hi LeAnne, we truly understand your frustration and we want to assist with resolving this issue. To better assist, please send us a DM with your account and contact information along with any additional details about your order. Our team will look into this for you. https://t.co/7m6RT3Hk4n",h443890092277647732
584,0,0,ATT,5/11/20,"@Hey_Russ Oh, no! We're so sorry to hear this. Please send us a DM with your account number and contact information, so we can get this fixed. Thanks, Russ.",h13167569984245370473
585,0,0,ATT,5/11/20,"@IwaskoJason Wow, Jason!! You're like a male Snow White. 💙 https://t.co/bAlYjfdYf4",h7273252935027886328
586,0,0,ATT,5/11/20,@xCyybers https://t.co/mnzWwef7QA,h2113365578348081233
587,0,0,ATT,5/11/20,"@OutFrontExec Yikes, George. Send us a DM with your account number and the best number to reach you so we can help to get you connected as quickly as possible.",h876904202914357161
588,0,0,ATT,5/11/20,"This week we're so excited to have our friend &amp; @WNBA great @Chiney321 hosting NBA Math Breaks! 🏀Head over to @JrNBA with the kids &amp; enjoy some fun, b-ball-themed math equations to stay sharp at home each day. #ConnectedTogether #JrNBAAtHome https://t.co/WJBTqf3h3s",h5516249380496547861
589,0,0,ATT,5/11/20,You said it! 💪 @WNBA @JrNBA @Candace_Parker https://t.co/mYkpYeDlit,h7987933785987737485
590,0,0,ATT,5/11/20,"@Zed58 It was my pleasure assisting you and resolving the issue. Thank you for all you do on the front lines, and please stay safe! Laura G.",h2252706901252123962
591,0,0,ATT,5/11/20,@Stacia4242 Look at all that swag!,h4065219582634596647
592,0,0,ATT,5/11/20,"@hrlovr6 Good morning Deitra Cross, this is definitely not the experience we would like you to have. Let us take a look. Please send us a DM with your account details and best time to reach you so that we can get this order issue resolved. Thanks, Ruth.-",h1990149819593989859
593,0,0,ATT,5/11/20,@criMsoNQ11EN_KT Good Morning.  I'm sorry you are having trouble. We’re here to help. Please send us a DM by clicking on the Envelope icon and don’t forget to include your account details &amp; contact number so we can be sure to follow up. ^EH,h10635566987877703181
594,0,0,ATT,5/11/20,"Curbside Service: Car wash edition! Port Orchard Prime location in Washington showed appreciation to nurses, doctors, and first responders with a free car wash outside the store! 🧽🚙 https://t.co/c64NYg3l5B",h13706938777850654696
595,0,0,ATT,5/12/20,"Whether you fondly remember drive-ins or have yet to experience this special movie format, you're in for a treat. This summer we're partnering with @Tribeca &amp; @IMAX to bring a curated selection of films, music &amp; sports to drive-ins &amp; venues near you. https://t.co/sS80dNhEz7",h3613868640429126577
596,0,0,ATT,5/12/20,"Today marks the 200th anniversary of the birth of Florence Nightingale, the founder of modern nursing.
To all nurses- AT&amp;T salutes you for following in her footsteps on the frontlines and providing exemplary, heroic care in the face of extreme adversity. https://t.co/5bc51FnthU",h15773841104781818932
597,0,0,ATT,5/12/20,"We're collaborating w/ Loon to provide internet access to disaster-stricken areas via floating balloons. Yes, balloons. Read how this unique method lets us keep our customers #ConnectedTogether faster when disasters knock out traditional means of internet. https://t.co/P3GfXUXwRz",h5189025717755463200
598,0,0,ATT,5/12/20,@KimMignella 🙌 💙 https://t.co/wHIRoAKiYg,h11014141127264459798
599,0,0,ATT,5/12/20,@kburner11 https://t.co/YcykFKyrz1,h3948198119910066783
600,0,0,ATT,5/12/20,Countdown's on! SCOOB premieres Friday! 🥳 https://t.co/VlqVpDivkr,h16946138508976611592
601,0,0,ATT,5/12/20,"May is #MilitaryAppreciationMonth &amp; we'd like to thank our brave men &amp; women who serve or have served in the military. Read about our exclusive @FirstNet offers for military, veterans &amp; first responder families for the month of May at: https://t.co/vUbi73dZC2",h4936560537414030552
602,0,0,ATT,5/12/20,"@LucasMinnich There's no place like home, Lucas. We know what song we'll have on repeat today. 🎶 https://t.co/ZGeEt1euvO",h1680929441029983139
603,0,0,ATT,5/12/20,@DerrickGrand11 https://t.co/H0zMA4wN1j,h6062887640097180957
604,0,0,ATT,5/12/20,"@Sumitra_Coote We're in this together, Sumitra! 💙 Our #ATTFamily couldn't be prouder of each of YOU 👏 https://t.co/3SirvVv1c4",h16662561168219241052
605,0,0,ATT,5/12/20,"@JanetinDC That's a great way to keep your community #ConnectedTogether, Janet. 💙",h3489756678847473660
606,0,0,ATT,5/12/20,"@MontereyMaveri1 A dream team, right there! 🙌 We're so proud of YOU. Thanks for being part of the awesome #ATTFamily 💙 https://t.co/uZyyuq2vx2",h7924969138121314325
607,0,0,ATT,5/12/20,@MikeJWittrock https://t.co/DHtmapz5kN,h11879580944653008841
608,0,0,ATT,5/12/20,@mattmfoster 👏 👏 👏,h318645081679727675
609,0,0,ATT,5/12/20,@lelandkim https://t.co/5gneIet23Q,h14259837558080400708
610,0,0,ATT,5/12/20,@abovebeyondG 👏 👏 👏,h2817020854726545629
611,0,0,ATT,5/12/20,"@komenak We appreciate your family being a part of our #ATTFam, Sam. 💙 https://t.co/YPZTaeavr3",h7127402320595727057
612,0,0,ATT,5/12/20,@RickWilsonHRPro 💙 💙 💙,h1204778426506292930
613,0,0,ATT,5/12/20,"@ed_vazquez63 It was a family affair, Ed. https://t.co/oW0Fh8Vrsv",h12527849875739730904
614,0,0,ATT,5/12/20,"@angela_vega9 The team's got great style, Angela. 😉",h14272322659241745341
615,0,0,ATT,5/12/20,@Stacia4242 https://t.co/RSpNfb1PT7,h2029370955680627411
616,0,0,ATT,5/12/20,"@ChrisUrbanek68 Oh, to live a dog's life, Chris. 🐶 💙 https://t.co/DMkS3su8CO",h16876061680134113558
617,0,0,ATT,5/12/20,@kalebpask https://t.co/GVV5d3yt0x,h12132375807179292091
618,0,0,ATT,5/12/20,"@ed_vazquez63 Looks like it was a wonderful meeting, Ed. 😉 https://t.co/IGgTfcD02J",h18412084837453396631
619,0,0,ATT,5/12/20,@apcruzing https://t.co/qOnR67JILS,h8181172891791838585
620,0,0,ATT,5/12/20,"@CharleneLuna13 @STXspeaks @CentralRgnVoice @CarryTheLoad Way to go, Charlene. 👏 https://t.co/yZkzITF1Cx",h13121758880184935291
621,0,0,ATT,5/12/20,@ChristinaBWhit 👏 👏 👏 https://t.co/fiY20Y7Uo6,h14650537103641953291
622,0,0,ATT,5/12/20,"@theprinciple77 We appreciate the team keeping us #ConnectedTogether, Michele. 💙",h11551657166678034865
623,0,0,ATT,5/12/20,"@Anna_GLM Same, Anna. Same. https://t.co/mGo3qh3IVb",h16524859362952160376
624,0,0,ATT,5/12/20,Faster speeds ✅More reliability ✅ Better response times ✅ Sourdough starter 🤷‍♀️ Learn more at https://t.co/fcKEUpzrEF https://t.co/ntFHzP79So,h5304316756619523212
625,0,0,ATT,5/12/20,.@FirstNet is built for every First Responder. https://t.co/wKNdePNLyd,h5347291372020814445
626,0,0,ATT,5/12/20,"@FleshWhistle Good morning FleshWhistle, we saw your message and would like to help. let us take a look. Please DM us your account details and best time to reach you so that we can further review. Thanks, Ruth.-",h13895516742935092265
627,0,0,ATT,5/12/20,@NateDOhDoubleG We 💙 hearing this! Thanks for being great.,h15504560432995225288
628,0,0,ATT,5/12/20,@TaylorNicoleMa5 Come on over!! 💙,h689165367160721539
629,0,0,ATT,5/12/20,@ChicagoCAPS20 We are in this together. 💙 Thank you for sharing!,h16365770941298174842
630,0,0,ATT,5/12/20,"@LoLikeWhoaa Hi Lauren, we are so sorry you are experiencing this, and we are here to help. Fees are not automatically waived. If you find yourself in financial trouble, we’re here to help you. Give us a call or submit a waiver request for late and overage fees here: https://t.co/3IyyN014xS",h16198057497434700877
631,0,0,ATT,5/12/20,@Melfloresjax This is the best thing ever. Thanks for sharing! 💙,h8910268177820660116
632,0,0,ATT,5/12/20,.@HBO has some great new series premiering this month &amp; lots of finales that you're not going to want to miss. Read all about it here 👇 https://t.co/USKHmJljdU,h16979593081704898525
633,0,0,ATT,5/12/20,@Dana_Pool 💙 https://t.co/To8xG6nLb6,h6054739504878585752
634,0,0,ATT,5/12/20,@PavlatRichard We can't wait! https://t.co/rGIrTeCIxX,h1475935954102106636
635,0,0,ATT,5/12/20,@PavlatRichard Come on over!! 💙,h10798914598535067147
636,0,0,ATT,5/12/20,"@jessicadelfino Hey, we'd like to help with this, could you please send us a DM with your name, account number, and the best phone number to reach you?",h4176968296028491037
637,0,0,ATT,5/12/20,"@kleon37830 Sending all the ""luck"" vibes your way! 💙 https://t.co/UzOrlgvLSV",h9624127087693532085
638,0,0,ATT,5/12/20,@IssNorcal We couldn't be happier to see this! Glad to have you part of the #attfam. 💙,h13278658744786864984
639,0,0,ATT,5/12/20,@Dawnisha20 This. Is. So. Great. Thank you for sharing. 💙,h15667596606124324434
640,0,0,ATT,5/12/20,@criMsoNQ11EN_KT If you would send us a direct message by clicking on the envelope icon- we would be happy to take a closer look at this for you so we can get things back on track- Lisa,h14150709746630164607
641,0,0,ATT,5/12/20,"Lily is back to share an amazing offer, plus some creative #WFH advice. 🙃Visit https://t.co/3WCm4WguVW for more info. https://t.co/Rql84vprIJ",h8932898027339013031
642,0,0,ATT,5/13/20,@virgothanos https://t.co/Ymj72rzbAr,h3605359632316027560
643,0,0,ATT,5/13/20,@lelandkim 💙 💙 https://t.co/7nm4XcuMvk,h11950370476855833114
644,0,0,ATT,5/13/20,@adsoftheworld 🎶 Lily's back! 🎶 https://t.co/cQynE8VYaa,h15267792271507762207
645,0,0,ATT,5/13/20,⚡️ https://t.co/drTXps5sZn,h2753836598601842600
646,0,0,ATT,5/13/20,"Power up your WFH setup with the AT&amp;T Fast Charge Wireless Charging Pad ⚡️ It charges up to 20% faster on select devices than standard wireless chargers &amp; doesn't take up a lot of room. Set it and forget it.

Learn more 👉 https://t.co/b8KQhthczz https://t.co/6B3j8b9roT",h6423166697045676283
647,0,0,ATT,5/13/20,We're officially 2 weeks out from the launch of #HBOMax! 🗓🎉 https://t.co/jerAHQtH5g,h1532348523945643988
648,0,0,ATT,5/13/20,@IwaskoJason Milo has got its priorities straight 😉 https://t.co/YEm9fQddxT,h7560587821431922207
649,0,0,ATT,5/13/20,"@SouvanhniS @SaasaaMehdi @Melfloresjax @FloGeorgiaIHX Thank YOU for being part of our #ATTFamily, Souvanhni! 💙",h16779892386116558386
650,0,0,ATT,5/13/20,@attJOBS 💙 🙌,h9450654072331708502
651,0,0,ATT,5/13/20,"@latriciasays This is a blast from the past, Latricia!💙 https://t.co/kI4GswvtfR",h4095835877500361524
652,0,0,ATT,5/13/20,@markptweets Yay! 💙 https://t.co/Sgpn7LEnAR,h13963606916792300925
653,0,0,ATT,5/13/20,@budlight https://t.co/c2JnYtuk8c,h2249380159866792705
654,0,0,ATT,5/13/20,@eb6713 @AshleyWilkin2 @melphillipsOK @FunLoLo24 @OklahomaSaSo @jeffreyfroelker @okla_phillips 💙 💙 💙,h2820582339465295903
655,0,0,ATT,5/13/20,@tdominguez13 We couldn't be prouder of our #ATTFamily! 💙 🙌,h6676745297037642039
656,0,0,ATT,5/13/20,"@lelandkim Thanks for sharing your experience, Leland, we're so glad that you felt right at home as part of our #ATTFamily! 💙",h11980865282991722920
657,0,0,ATT,5/13/20,@BeckyAlamatMass 💙 💙 💙,h14591094947329565250
658,0,0,ATT,5/13/20,@Carmine8100 👏 💙,h8924974494482358710
659,0,0,ATT,5/13/20,@DavidM_0990 Awesome team right there! 💙 #ATTFamily https://t.co/aP8TRLuuhi,h14852731200138803799
660,0,0,ATT,5/13/20,@Mosterrecruit They are just purrrfect! 💙 https://t.co/rliiKqOlmv,h9361632671224987426
661,0,0,ATT,5/13/20,@MrMor8is https://t.co/81mXm8ofnf,h10522069016724455880
662,0,0,ATT,5/13/20,"@yehudawho We love to see our #ATTFamily, Laurie! We are so proud of each of YOU💙 https://t.co/COZlkiEYL4",h6489992563567775393
663,0,0,ATT,5/13/20,@Cesar_APrto 💙 💙 💙,h7267871808154343345
664,0,0,ATT,5/13/20,"@ALifeSculptor We're in this together, Lawrence! 🙌",h6049826403579935560
665,0,0,ATT,5/13/20,@LollieRB 💙 💙 💙,h10325359830857590836
666,0,0,ATT,5/13/20,@eg9416 Smiles that brighten our day! 💙 😍,h4518350250849891232
667,0,0,ATT,5/13/20,"@reallyrachel76 Maybe you're more popular than you thought, Rachel! 😉 But really, thanks for bringing this to our attention. For some extra security tips and tools, please check out these resources on our website: https://t.co/I1oFlUTvGK.",h3379254128861056501
668,0,0,ATT,5/13/20,@theAlfGonzalez Nothing like a great cup of awesomeness to start the day! 💙 https://t.co/kB2cXj1fIa,h6982021559718487315
669,0,0,ATT,5/13/20,@SesameCommunity We could all learn from Buddy's story! We're all in this together. 💙,h5905794110615089171
670,0,0,ATT,5/13/20,@criticalmass It's good to see Lily thriving! 🤩,h6664481398254245178
671,0,0,ATT,5/13/20,"@cassi777 That's the fuel you need to soar, Cassi! 🦅 🎶",h16507710924182167006
672,0,0,ATT,5/13/20,"@FionaCarter Thanks for sharing, Fiona! We're so grateful for the opportunity to help this story be heard. 💙",h16262727523400556244
673,0,0,ATT,5/13/20,"@budlight We salute you, college student in a muted Zoom call! We know you’re watching Friends for the 5th time, or playing Call of Duty, but attendance is mandatory so even if you’re not “there”, we give you an A for effort.",h489998926106833794
674,0,0,ATT,5/13/20,"@wxdam Dennis, please DM us with your account number and contact information so that we can help. Thank you.",h1679314904356094418
675,0,0,ATT,5/13/20,"@GonzalezOralia7 @ivanhoe62 @ivanhoe1962 We celebrate you, Ivan! Here's to 23 and being a part of the #ATTFamily. #LifeAtATT https://t.co/MT7VFzfGz0",h1086141799465204609
676,0,0,ATT,5/13/20,@GAPartnership We're pleased to be there to keep your community connected! 💙,h17245842492717079144
677,0,0,ATT,5/13/20,"@Amanda_K_Romero Nailed it, Amanda! 👏 👏",h4256709507298558525
678,0,0,ATT,5/13/20,"@MariaDSantilla2 Congratulations, Maria! 🎓 We are proud of you! https://t.co/aYzBsprQIc",h999289119550351518
679,0,0,ATT,5/13/20,"@CardenMark That's exactly right, Mark! Thanks for sharing. #LifeAtATT",h7491826751268898826
680,0,0,ATT,5/13/20,"@_ZelinaT Way to go team! This is an AMAZING idea, we're so glad you're supporting your local hospital staff at this time! Keep up the great work, y'all are knocking it out of the park! 💙 https://t.co/Mta1QcAF3v",h1348874900496640976
681,0,0,ATT,5/13/20,"@superman181 We feel this, Syheem! The right breakfast makes all the difference. https://t.co/6Wgcsjauwb",h2455091365019966198
682,0,0,ATT,5/13/20,"@SBTwenty16 We 💙 this, Samantha! https://t.co/QKjMG8V6RG",h6652873732860690010
683,0,0,ATT,5/13/20,Which set of emojis best describes your stay-at-home experience?,h11866569990573117033
684,0,0,ATT,5/13/20,"@kevinrafs We appreciate all you do for the community, Kevin. 💙",h17563356892840546120
685,0,0,ATT,5/13/20,Always a good time but this one was especially fun! @Cloud9 #The9s https://t.co/LQDFOatACm,h10397830108800262711
686,0,0,ATT,5/13/20,🥳🎉 https://t.co/X9XsSbiTZm,h3924848234289479320
687,0,0,ATT,5/13/20,"@Ciara_beth2 We're right there with you with the excitement! Enjoy exploring your new phone and if you have any questions, feel free to message us. https://t.co/YBNGziYkBe",h4100382379649524329
688,0,0,ATT,5/13/20,"@alexley63968756 We understand your frustration. If you are experiencing financial hardships and are unable to pay your bill due to #COVID19, we recommend you contact us so we can work with you: https://t.co/4XSN03GWwn",h16941619769412179497
689,0,0,ATT,5/13/20,@ericJBasm 💙 💙 💙,h14181466135399134899
690,0,0,ATT,5/13/20,"@Electra We feel the same, Electra. Until we meet again. 💙 https://t.co/SDG4yYo5LO",h12028746306378025600
691,0,0,ATT,5/13/20,We’re incredibly proud to be a part of the @IPROMISESchool family! We've partnered to create a Learning Institute in I PROMISE Village. Tune in to hear about the I PROMISE docuseries @TribecaTalk presented by ATT. Today at 1:00 pm ET #WeAreFamily https://t.co/SU491fhibE https://t.co/aNitqWOH2w,h8954197654076982907
692,0,0,ATT,5/13/20,"@andydotski Thanks for sharing this, Andy! We love seeing these videos. 💙💙",h13716787701046764095
693,0,0,ATT,5/13/20,"@Selphmotivator Way to go, Ashley! 👏👏 https://t.co/lz9GXZoodj",h11563656790774153258
694,0,0,ATT,5/13/20,@teamdavis_oscc Congratulations to Sherri! 💙 https://t.co/D9xlEQWawR,h18112687093965857185
695,0,0,ATT,5/13/20,"@MAFrenchOSCC We like your style, Michelle. 🙌",h10730716657854775124
696,0,0,ATT,5/13/20,@ch605b1 😂🤣,h12543530094289339314
697,0,0,ATT,5/13/20,@KathyValladare8 @LatricebMSS @MichVPeterson4 @CerritosPride @joshua206 @RosemarysBrwniz @devyn_lowe86 @MatthewPolidori @DGallegoATT @ThomasLeo18 @SBBohanan @IamJosephL @christopherduo https://t.co/UnRuoZKkFM,h10614279607972159353
698,0,0,ATT,5/13/20,@mrscorporate @THen2018 Happy birthday!! 🥳🎈 https://t.co/XtMg1Cx4IY,h1478561505877453847
699,0,0,ATT,5/13/20,@c_s_david @OS_CallCenter Look at that pawfect little face! 😍,h1428944307510432504
700,0,0,ATT,5/13/20,@MobilephoneMar3 🙌💙,h11387170668123940722
701,0,0,ATT,5/13/20,@PavlatRichard Woo! Welcome to the #ATTFamily 🎉 💙,h6345834929824995256
702,0,0,ATT,5/13/20,"@AmaZingXoch We're in, Xochitl! 😎 https://t.co/BWsSzYFvnC",h5124019094020275176
703,0,0,ATT,5/13/20,@jmartinez1226 💙💙💙,h2859221604505980678
704,0,0,ATT,5/13/20,"@AlexBrelje Nicely done, Alex! 💪",h10338774061707904039
705,0,0,ATT,5/13/20,"@MaBellMatt This is the best thing we've seen all day, Matt. 💙 Happiest of birthdays to Maxwell Maceo! 🎂🎈 https://t.co/6n1G6RsP0T",h13428230150917526568
706,0,0,ATT,5/13/20,"@Adamcoleman1978 Way to stay active rain or shine, Adam!👏👏",h2090783973298726813
707,0,0,ATT,5/13/20,"@Pegmart26396134 Wow, what a king 😍 💙",h11179752055731568459
708,0,0,ATT,5/13/20,@CmancusiWFL 💙 💙 💙,h13416249735793742779
709,0,0,ATT,5/13/20,@TomMonahan10 @ptuscano @pbakeman @bshinabarger01 Congratulations!! 👏 👏 https://t.co/Zfb0uziMB1,h6968836329929030197
710,0,0,ATT,5/13/20,@harris_1128 @trish_renz @H3Greensboro @TheAnneChow @ATTBusinessCare Those makeshift stands are brilliant! 🙌 😂 https://t.co/hapnHZu0vF,h16826743718708006004
711,0,0,ATT,5/13/20,"@benrice518 @judy_cavalieri @OneNYNJ @_Shelley_G @marcellobenny THIS is what being #ConnectedTogether is all about, Benjamin. 👏 👏 We could not be prouder of you and Jenn for taking care of our #HealthcareHeroes. Thank you! 💙 https://t.co/cbaS68qX1C",h7818438514818551716
712,0,0,ATT,5/13/20,@BattleAntonia @kuhn3 Those smiles! 😍,h7188574828446791933
713,0,0,ATT,5/13/20,"@RGordon_757 @jd4180 @404girl @BB54237506 @aclinedinst We love seeing this kind of team effort, Roger. Kudos to all of you! 👏 👏 #ConnectedTogether",h87688749039448458
714,0,0,ATT,5/14/20,"@CityPrepper1 Hello- We apologize for any bad experience your sister received when calling in. We value all our First Responders. They can go here: https://t.co/narNnhkEpo to stay up to date with all our promotions. Let us know if you have any questions. We're here for you. Thank you, Laura G.",h9850076254292722593
715,0,0,ATT,5/14/20,"@XtyMiller Hi Christine, we are here to help. Through June 30,2020, we will not terminate the service of any customer because of their inability to pay their bill due to disruptions caused by #COVID19. Let us know here: https://t.co/bXv4c4xfoJ",h6202768353308622744
716,0,0,ATT,5/14/20,@_Mulder6 Customers on select AT&amp;T internet plans will have HBO Max included. You can visit https://t.co/XUOZIaWkCJ to learn more about the content on HBO Max as well as explore what plans currently will include HBO Max at launch.,h15894226381779203479
717,0,0,ATT,5/14/20,@kc8tyr https://t.co/ZzfRHxZycL,h6089307217786501820
718,0,0,ATT,5/14/20,"#Throwback to this season’s #ATTSlamDunk contest as winner @TheRea1DJones talks big dreams and first dunks. Check out these exclusive, behind-the-scenes moments from #NBAAllStar 2020. 🏀 https://t.co/sj1Ka7Lfef",h16025976456493178080
719,0,0,ATT,5/14/20,"From iRacing to marble racing (?!) esports to NBA H.O.R.S.E., here are a few types of alternative sports content to check out while the pros are on the bench. https://t.co/lJcEE6yhmq https://t.co/dHWi4gklS4",h6837986777264803408
720,0,0,ATT,5/14/20,@lofarb @Variety_Cynthia We sure do! Send us a message when your ready to join the #ATTFamily. 💙,h13488622254100838931
721,0,0,ATT,5/14/20,"@seva_raskin Hi, we'd like to look into this for you. Can you please send us a DM with your account number, contact information, and the approximate date and time of our tech's visit? Thank you.",h14721227128478804378
722,0,0,ATT,5/14/20,What do you say we freshen up your weekend watchlist? 📺 https://t.co/cn60o8I2RS,h9600227697451675028
723,0,0,ATT,5/14/20,"Our employees are the backbone of our company, and every single person who works with us is a unique and important part of our story. Read how our valued employees experience our mission to inspire human progress and stand for equality. https://t.co/l99G7EHvQp",h13243717070480027162
724,0,0,ATT,5/14/20,@DanthonyJ_ https://t.co/IosjQAwS2w,h17342204423766464837
725,0,0,ATT,5/14/20,@dhaddyz https://t.co/iiWNdAoDbn,h5971025620371142211
726,0,0,ATT,5/14/20,@reallyrachel76 https://t.co/98qDAWSQWw,h5265393293520933401
727,0,0,ATT,5/14/20,@MarisaR_MiaFL @CoralGablesFire @anthonyjpledger @Sumitra_Coote @javier_esp1nosa @CarlaNodarse @One_FLA @AnaMiaSpice @EinarNissen @jrluna11 @efrenfavela You are all true #Heroes! Thank you for your courage and strength! 💙,h2475428086086863581
728,0,0,ATT,5/14/20,@mylabueno1 Looks delicious! Thank you Gyro Grill and to you Wayne NJ #ATTFamily for supporting our Frontline Heroes and keeping everyone #ConnectedTogether. 💙,h4257772676400253182
729,0,0,ATT,5/14/20,"One of our international teams saw an opportunity to help local farmers (while also maintaining social distancing guidelines). They facilitated a grocery delivery directly from farms to 4,600 apartment residents. Talk about farm to table! #ConnectedTogether https://t.co/kBvHzeMptc",h9961858512360828828
730,0,0,ATT,5/14/20,Watching the game reruns lately got us thinking: which hypothetical sports match-ups would you want to see? #TBT,h4741015185515518863
731,0,0,ATT,5/14/20,@LbkSquad https://t.co/ceGhP6lLJW,h15940611849660950262
732,0,0,ATT,5/14/20,"@wa5rac We want to help you stay connected throughout the #COVID pandemic, Robert. Give us a call at 1-800-288-2020 so we can look into this for you. We appreciate your patience.",h9781938439871753023
733,0,0,ATT,5/14/20,"@lizzieengard Lizzie, thank you for bringing this to our attention. We take this seriously and will look into this.  Please send us a Direct Message with your contact information and any additional details you may have about the situation. https://t.co/7m6RT3Hk4n",h15803024131069387008
734,0,0,ATT,5/14/20,@LauraLeads https://t.co/eqlsfzL6At,h7713355897191198206
735,0,0,ATT,5/14/20,That's one cool mask! Thank you for repping it with your positive attitude and hard work in keeping customers #ConnectedTogether. 👌 https://t.co/WeleuGLiFo,h18223857470124465067
736,0,0,ATT,5/14/20,@_RandyJones Awe. And we 💙 you! https://t.co/LyfDPbIm6o,h11691012404347007437
737,0,0,ATT,5/14/20,"@sirrkhalil Hi Arthur, thank you for reaching out! Our stores remain open to serve our customers for their critical communications needs. To locate a retail store that will remain open in your area, please visit our store tracker at https://t.co/CWsoGeK9n2. 💙",h7824739510543862818
738,0,0,ATT,5/14/20,"@theduellist2112 Hi, thanks for reaching out. Our friends at HBO is making almost 500 hours of top programming available to stream for free for a limited time on HBO NOW and HBO GO–without a subscription. For more information click here: https://t.co/oC0ot1ZaRF 💙",h14628674556914850517
739,0,0,ATT,5/14/20,@uca79 We appreciate your kind words. Thank you for being amazing! 💙,h14403575683389987521
740,0,0,ATT,5/14/20,"@imabouttogoSAM Hi Sam, we’re excited to give new AT&amp;T TV and DIRECTV customers a year of HBO on us. You’ll also be one of the first to enjoy HBO Max and its slate of new original series when HBO Max launches in May. For more info: https://t.co/73UwzYSn5x   💙",h12647638259800857502
741,0,0,ATT,5/14/20,@LevelUpCustCare What an amazing team! Keep up the great work everyone! 💙,h4763947349829258292
742,0,0,ATT,5/14/20,"@Lucy7Miranda We couldn't be happier to see this, Lucy! Thanks for being amazing. 💙",h17266500322667215332
743,0,0,ATT,5/14/20,@ramonaloa @edenley1 🥧😋,h14247048008376030209
744,0,0,ATT,5/14/20,"@MsRegina8 @CerritosPride @CerritosSSG @lcsmith0925 @edenley1 @WendySerranoG4 Such bright colors! Looks like fun, team!",h14721219034193250083
745,0,0,ATT,5/14/20,@KathyValladare8 @DanicaDarden1 @CerritosPride @joshua206 @IamJosephL @christopherduo @LatricebMSS @devyn_lowe86 @DGallegoATT @carawfields @anthonyetuggle Congrats to Danica! 🙌,h8514319458555565794
