,floyd_stance,floyd_followup,username,date,text,tweet_id,,,,
14165,0,0,Delta,5/4/20,"@GODZILLBRO Rich, so sorry to hear of this. We'd be happy to look into this further. Please share your conf#, full name, and flight details via DM. Chadwick https://t.co/6iDGBJAc2m",t1257372429971849217,,,,
14166,0,0,Delta,5/4/20,"@lakhwinder086 I'll be happy to look into this. May I please have your confirmation or ticket number, date of travel, origin/destination, and name? Olivia",t1257371131222413313,,,,
14167,0,0,Delta,5/4/20,"@SpenceJesse Sure, we will be glad to assist you with this :-) Kindly Direct message us with your full name, refund request number or ticket number submitted, date, and origin/destination, please. Thanks so much! Gwendolyn https://t.co/6iDGBJAc2m",t1257369307031506945,,,,
14168,0,0,Delta,5/4/20,"@Judeola I will need the city pairs, dates and times of travel you would like to book. Olivia",t1257368254772895745,,,,
14169,0,0,Delta,5/4/20,"@Judeola Hi , yes I can assist you with this. For verification purposes, can you please provide your name, date of birth, and your email address. Olivia",t1257368102200844291,,,,
14170,0,0,Delta,5/4/20,@HawjSue I have processed the refund request for both tickets. I apologize for the confusion. Jan,t1257367746372947969,,,,
14171,0,0,Delta,5/4/20,"@ARSON911 Hi, you can find all of the information about our current waivers on our website https://t.co/kgdIjF2G8A Olivia",t1257367567473299462,,,,
14172,0,0,Delta,5/4/20,"@Mandolin_ I will now close our conversation. If you require any further assistance, please message us again. It was a pleasure assisting you today. Thank you for choosing Delta Air Lines and Make it a Great Day! Olivia",t1257366765807513602,,,,
14173,0,0,Delta,5/4/20,"@KFinleyConsult I will now close our conversation. If you require any further assistance, please message us again. It was a pleasure assisting you today. Thank you for choosing Delta Air Lines and Make it a Great Day! Olivia",t1257366641165381637,,,,
14174,0,0,Delta,5/4/20,"@Mandolin_ However, due to extremely high volume related to coronavirus and government-issued travel guidance, please allow up to 30 business days. Once processed, refunds may take up to two billing cycles to appear on your credit/debit card statement. Olivia",t1257365317128421377,,,,
14175,0,0,Delta,5/4/20,@Mandolin_ Your refund request has been submitted for review. The Refund Request Number is AXS37950728. Thanks for waiting.  We will make every effort to process eligible credits and refunds within 7 days. Olivia,t1257365270210977794,,,,
14176,0,0,Delta,5/4/20,"@the_random_jess Hello. The listed fees (one-way) are:

U.S./Canada: 125 USD/CAD (wholly within/between)
U.S. Virgin Islands: 200 USD/CAD (to/from)
Puerto Rico: 125 USD/CAD (to/from)
Brazil: 75 USD (to/from)
All Other International Travel: 200 USD/CAD/EUR (to/from) Richter",t1257364978547527685,,,,
14177,0,0,Delta,5/4/20,@KFinleyConsult If it does not meet the criteria then no you can not. Olivia,t1257364143935545350,,,,
14178,0,0,Delta,5/4/20,"@Vanovers Hello! Will be happy to assist.  Did you receive a confirmation number? If not, please advise the date of travel and flight number. Please DM this information. Jan https://t.co/6iDGBJAc2m",t1257363825508179978,,,,
14179,0,0,Delta,5/4/20,"@KFinleyConsult I apologize that this is not clear on our website. To gift miles the SkyMiles account, receiving the miles, must have been established for at least 10 days and have earned at least one automatically posted mile since enrolling in the SkyMiles program Olivia",t1257363308807626762,,,,
14180,0,0,Delta,5/4/20,"@KFinleyConsult Hi, you can transfer or gift miles to another person's SkyMIles account. You can find all of the information on how to do this on our website https://t.co/uwgKDLTXN2
' Olivia",t1257362140303888386,,,,
14181,0,0,Delta,5/4/20,"@jesshoelker Hi, I'll be happy to look into this. May I please have your confirmation or ticket number, date of travel, origin/destination, and name? Olivia",t1257360087909351433,,,,
14182,0,0,Delta,5/4/20,"@sauerdog3 The credit would follow the name on the ticket, regardless of age.  I am sorry but tickets are nontransferable. Jan",t1257359862608134144,,,,
14183,0,0,Delta,5/4/20,"@Mandolin_ No problem, I will submit a refund request. Please provide your address, phone number and email address. Olivia",t1257358364025257984,,,,
14184,0,0,Delta,5/4/20,@sauerdog3 The credit must be used for whose name is on the ticket. Jan,t1257356898401169410,,,,
14185,0,0,Delta,5/4/20,@Mandolin_ Thank you for that information. We are not flying into LHR this month. Would you like to reschedule for a later date? Olivia,t1257354088716656641,,,,
14186,0,0,Delta,5/4/20,@andreamariaherr Oh no!  Please DM your confirmation number so I can review further. Thanks! Jan https://t.co/6iDGBJAc2m,t1257353410652844035,,,,
14187,0,0,Delta,5/4/20,"@andreamariaherr Hi, Andrea. I am sorry you are having such  difficult time with the refund. Have you tried to call Allianz to get this finalized?  They may be reached @ 800 419 8016 and are open 24/7. Jan",t1257352856828620807,,,,
14188,0,0,Delta,5/4/20,"@SindyRodrigue10 Hola Sindy. Me encantaría comprobar esto por usted. Para proteger la seguridad de su reserva, proporcione la siguiente información en un mensaje privado:
- Número de confirmación
- Ciudades de salida 
- Apellido del pasajero
Gracias. Christopher https://t.co/6iDGBJAc2m",t1257351698013720577,,,,
14189,0,0,Delta,5/4/20,"@Mandolin_ Hi! Thanks for messaging with Delta! My name is Cynthia. I'll be happy to look into this. May I please have your confirmation or ticket number, date of travel, origin/destination, and name? Olivia",t1257350094908723201,,,,
14190,0,0,Delta,5/4/20,"@BepislovesMonet Yes, we will have flights departing with abbreviated schedules in some markets. Feel free to start your future bookings via our website: https://t.co/XjT2sFpDE6 Chadwick",t1257344734978285568,,,,
14191,0,0,Delta,5/4/20,"@pampainter Hi Pam. To help you best, please kindly share your ticket or confirmation number via the DM link below, along with your full name, departure, and arrival city, and travel date, thank you. 😊 Karen https://t.co/6iDGBJAc2m",t1257344706343768066,,,,
14192,0,0,Delta,5/4/20,"@wgeeee Whitney, so sorry to hear of this. We'd be happy to look into this further. Please share e-credit number, the full name associated with the credit, and email address via DM. Chadwick https://t.co/6iDGBJAc2m",t1257337456829108230,,,,
14193,0,0,Delta,5/4/20,"@joshboyd1979 Hello. I'll certainly try my best to assist you.  For the security of your information, will you please verify your confirmation along with your full name and date of birth as we have it on your reservation? Emma",t1257336003947376642,,,,
14194,0,0,Delta,5/4/20,"@xomelissatovar I will now close our conversation. If you require any further assistance, please message us again. It was a pleasure assisting you today. Thank you for choosing Delta Air Lines and Make it a Great Day! Olivia",t1257334836706017287,,,,
14195,0,0,Delta,5/4/20,"@Brenda_A_Yates I will now close our conversation. If you require any further assistance, please message us again. It was a pleasure assisting you today. Thank you for choosing Delta Air Lines and Make it a Great Day! Olivia",t1257334604668833796,,,,
14196,0,0,Delta,5/4/20,"@Neyzus_ I will now close our conversation. If you require any further assistance, please message us again. It was a pleasure assisting you today.  Thank you for choosing Delta Air Lines and Make it a Great Day! Olivia",t1257334018049269762,,,,
14197,0,0,Delta,5/4/20,"@LaurenComer2 Hi, I'll be happy to look into this for you. For verification purposes, can you please provide the name of the passenger, confirmation number, city pair, and the dates of travel? Olivia",t1257331109035044865,,,,
14198,0,0,Delta,5/4/20,@TennisMonsterr Thanks for sharing this as people who are unable to keep a face covering in place are exempt from wearing face coverings. We'd be sure to share this In-flight Leadership Team for internal review. Chadwick,t1257330708776808448,,,,
14199,0,0,Delta,5/4/20,@Neyzus_ You are all set. This is your eCredit number 0067417322866 Olivia,t1257330286532018176,,,,
14200,0,0,Delta,5/4/20,@Neyzus_ Please allow me a moment to take care of this. Olivia,t1257329789855100928,,,,
14201,0,0,Delta,5/4/20,"@Neyzus_ We can cancel the reservation. You will have a credit to apply towards a new reservation that will not expire until September 30, 2022. Would you like to proceed with canceling the reservation? Olivia",t1257327964271697922,,,,
14202,0,0,Delta,5/4/20,@Neyzus_ You can view the Contract of Carriage terms and conditions on https://t.co/CJMK25y905.  We’re truly sorry this is not the outcome you expected. Olivia,t1257327915127074817,,,,
14203,0,0,Delta,5/4/20,"@Neyzus_ I understand this is frustrating.  We’re doing everything we can to give our customers options and rebooking flexibility.  Per our Contract of Carriage, you do not meet the qualifications for a refund. Olivia",t1257327835603075072,,,,
14204,0,0,Delta,5/4/20,"@Neyzus_ I'll be happy to look into this. May I please have your confirmation or ticket number, date of travel, origin/destination, and name? Olivia",t1257326479676805121,,,,
14205,0,0,Delta,5/4/20,"@Brenda_A_Yates Hi, Your health and safety remain our highest priority. We are temporarily discounting  onboard food and beverage services domestically and internationally to lessen physical touchpoints between you and our crews. Olivia",t1257326334574911489,,,,
14206,0,0,Delta,5/4/20,"@Neyzus_ Hi, I apologize for the delay in response. How may I assist you today? Olivia",t1257325144839647232,,,,
14207,0,0,Delta,5/4/20,"@weatherman145 Unfortunately, there's no set date but the information will be available once it's been determined. https://t.co/L57HXBlBFq Winter",t1257322998358372355,,,,
14208,0,0,Delta,5/4/20,"@xxAshleyRose Ashley, as of now, no further details have been released on a future date when this destination will be added.  You can certainly check here for any monthly routine updates:https://t.co/O2dzICXEZ8 Chadwick",t1257322871778471941,,,,
14209,0,0,Delta,5/4/20,"@sina_iranikhah Hi, Sina.  I will be happy to assist. Please DM your confirmation number so I may review further. Thanks! Jan https://t.co/6iDGBJRMTU",t1257322850584686604,,,,
14210,0,0,Delta,5/4/20,"@WhatTheBuck11 Hi, Erin.  Sorry about the technical issues online. I will be happy to assist. Please DM your confirmation number so I may review further. Thanks! Jan https://t.co/6iDGBJRMTU",t1257322077909954569,,,,
14211,0,0,Delta,5/4/20,"@xomelissatovar Unfortunately, there is not Olivia",t1257321942064881668,,,,
14212,0,0,Delta,5/4/20,@xomelissatovar I understand your frustration with this. We are unable to process a refund. Olivia,t1257320445163868164,,,,
14213,0,0,Delta,5/4/20,@xomelissatovar hope you are staying safe out there. The ticket you purchased is nonrefundable and I know with the Coronavirus situation traveling is a big concern. You are still entitled to this full credit of $$309.80 per person and we are waiving all change fees. Olivia,t1257318920110739462,,,,
14214,0,0,Delta,5/4/20,"@xomelissatovar Hi, I'll be happy to look into this for you. For verification purposes, can you please provide the name of the passenger, confirmation number, city pair, and the dates of travel? Olivia",t1257317204384571396,,,,
14215,0,0,Delta,5/4/20,"@dlabeach Hello Darien, thank you for reaching back out to us. I'll be happy to look into the status of your refund request. Please DM your refund reference number, ticket number and full name. Bernice https://t.co/6iDGBJRMTU",t1257315364607647745,,,,
14216,0,0,Delta,5/4/20,"@dylgio Although normally within 7 business days; due to the extremely high volume related to coronavirus and government-issued travel guidance, please allow up to 30 business days.  We so appreciate your patience and understanding in this unprecedented challenge. Gwendolyn",t1257313667353174021,,,,
14217,0,0,Delta,5/4/20,"@nelamvr6 Hi 
I will be glad to look into this for you. Kindly Direct Message us with your full name, confirmation code or ticket number, and origin/destination, please. Thank you so much! Gwendolyn https://t.co/6iDGBJRMTU",t1257310463064305666,,,,
14218,0,0,Delta,5/4/20,@MsToriMichelle I am happy that everything worked out for you! 😊 Karen,t1257310424283836418,,,,
14219,0,0,Delta,5/4/20,"@mattdunh05 I'm afraid currently, we do not have any updates as to when or if schedules will resume as normal, but please feel free to reach back out to us at any time for any possible changes.
We appreciate your continued loyalty as a Diamond Million Miler Elite Member. Emma",t1257308125348036609,,,,
14220,0,0,Delta,5/4/20,@mattdunh05 Hello Matthew and thank you so much for contacting us in regards to our schedules.  Based on the  developing conditions  surrounding COVID-19,t1257308036890165250,3.71E+18,,,
14221,0,0,Delta,5/4/20,@rsonia0914 Thanks for the shout out! Jan,t1257298715661881345,,,,
14222,0,0,Delta,5/4/20,"@LinkChr Hi there. To help you best, please kindly share your ticket or confirmation number, full name, departure, and arrival city, and travel date, using the DM link below, thank you. 😊 Karen https://t.co/6iDGBJRMTU",t1257296754061369345,,,,
14223,0,0,Delta,5/4/20,"@taxjam Hi, Ted.  The refund for both tickets have been processed as of this morning.  You can confirm via this link with ticket numbers 0067368442416/Ted and 0067368442417/Bela.

https://t.co/cCV3MgNOpS

Have a good day! Jan",t1257295305415856128,,,,
14224,0,0,Delta,5/4/20,"@TennisMonsterr Maggie, we truly appreciate you Tweeting us. We do require a face mask or appropriate face covering when traveling with us. People who are unable to keep a face covering in place, including children, are exempt as this may have been the case. Chadwick",t1257291085589573638,,,,
14225,0,0,Delta,5/4/20,"@_amynoonan Hello, Amy.  I do apologize for any delay. I'm more than happy to look into this for your here. Please DM/PM me your confirmation number for this travel, as well as your full name, telephone, email, date of birth. I will do what I can to help. Sade",t1257282384161996810,,,,
14226,0,0,Delta,5/4/20,"@KarenMc3241 Karen, so sorry to hear of this. We'd be happy to look into this further. Please share your confirmation number, full name, and flight details via DM. Chadwick https://t.co/6iDGBJRMTU",t1257274712058589184,,,,
14227,0,0,Delta,5/4/20,"@vegetariansatan Hello, I am so sorry to hear about your luggage. For assistance, please DM me your file reference number. Austin https://t.co/6iDGBJRMTU",t1257264668311031808,,,,
14228,0,0,Delta,5/4/20,@DjGabriel05 Hello Gabriel. I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. Peyton https://t.co/6iDGBJRMTU,t1257236216254103552,,,,
14229,0,0,Delta,5/4/20,"@Riiius Hi, thank you for reaching out to us today. We are experiencing higher than normal Digital volume and apologize for our delayed response. Please provide the details of the reservation including the confirmation number and the name on the reservation via DM. Peyton https://t.co/6iDGBJRMTU",t1257226584030760962,,,,
14230,0,0,Delta,5/4/20,@liveinfilm_ You're welcome. I will follow up with our airport team. Thank you for your patience. Blanche https://t.co/6iDGBJRMTU,t1257225902586384385,,,,
14231,0,0,Delta,5/4/20,"@liveinfilm_ Hello Gabby, I am very sorry for the wait time to speak with an agent at airport. I can take a look into this for you. Are you awaiting assistance at the check in counter or baggage drop off? To send a DM, you can click on the link: Blanche https://t.co/6iDGBJRMTU",t1257223957754769408,,,,
14232,0,0,Delta,5/4/20,"@RituMod Ritu, it is my pleasure to assist you. Stay safe and well. Peyton",t1257175640161136642,,,,
14233,0,0,Delta,5/4/20,@RituMod Hi Ritu. Here is the link to request a trip cancellation verification: https://t.co/5nzdKZmL16 Peyton,t1257174911975448576,,,,
14234,0,0,Delta,5/4/20,@demann90 I'm glad this was taken care of for you. 😊 Sasha,t1257174726981455873,,,,
14235,0,0,Delta,5/4/20,"@demann90 Hi there, my apologies for the delayed response. Are you still in need of assistance? Sasha",t1257174496789688320,,,,
14236,0,0,Delta,5/4/20,"@RituMod Hi, you can use this link to request trip cancellation verification : https://t.co/5nzdKZmL16 Blanche",t1257163978318311428,,,,
14237,0,0,Delta,5/4/20,@lauraornella Hi Laura. I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. Peyton https://t.co/6iDGBJRMTU,t1257161166507261953,,,,
14238,0,0,Delta,5/4/20,"@3YudhaPrabowo Hi Yudha. The ticket number is usually a thirteen digit number, if it is Delta, it will start with a 006 and if is Korean Airlines it will start with 180 number. The booking code is the confirmation number that is six digits. Peyton",t1257147094395043843,,,,
14239,0,0,Delta,5/4/20,"@Michellenx_ Hi Michelle, please give me the details of your vacation via DM so I can assist you. Peyton https://t.co/6iDGBJRMTU",t1257142965689921538,,,,
14240,0,0,Delta,5/4/20,"@NeedsARefund Hello, I am very sorry to hear your flight has been canceled. Please provide your confirmation number using the DM link: Blanche https://t.co/6iDGBJRMTU",t1257142762698231809,,,,
14241,0,0,Delta,5/4/20,"@trentong10 Hi Trenton, we apologize for the delayed response. Unfortunately, this is not something we can offer to every nurse, practitioner, or health care provider that will be assisting during these hard times. We appreciate your services, and look forward to seeing you! 😁✈ Sasha",t1257141439844106241,,,,
14242,0,0,Delta,5/4/20,"@DJV3llA Hey there! I'll be glad to check into this for you. To protect the security of your account we require manual verification on each interaction, please verify your confirmation number, dates of travel and city pairs. Hazel",t1257134877587062788,,,,
14243,0,0,Delta,5/4/20,@JKeneston I'd be glad to take a look for you. Please DM your confirmation code for review. Celine,t1257124702356566016,,,,
14244,0,0,Delta,5/4/20,"@aribose Hey there! I'll be glad to check into this for you. To protect the security of your account we require manual verification on each interaction, please verify your confirmation number, dates of travel and city pairs. Hazel",t1257112685805633536,,,,
14245,0,0,Delta,5/4/20,"@markvarney There may be a delay in response as we work to diligently assist our customers via this platform. If additional assistance is needed, please allow us the opportunity to assist. We are always here to help. We appreciate your feedback and thank you for your loyalty. Holly",t1257110067746205698,,,,
14246,0,0,Delta,5/4/20,@markvarney I have canceled your reservation for November and the full credit will be readily available to you and your family when you are ready to travel. I have ensured the remarks are documented to support this information for each member of your family. Holly,t1257107685834584065,,,,
14247,0,0,Delta,5/4/20,"@markvarney  
Hi Mark, I am a supervisor via this social media platform and your complaint has been escalated for review. My  apologies for the delay in response to this inquiry. We certainty expect our colleagues to be professional and courteous. Holly",t1257104995041677312,,,,
14248,0,0,Delta,5/4/20,"@Michellenx_ See you soon, Michelle. Take care! Holly",t1257102549301071872,,,,
14249,0,0,Delta,5/5/20,"@HoneyBeeRock Hi there, my apologies for the delayed response. Please let us know if we can be of any assistance. Tyler",t1257820243583315968,,,,
14250,0,0,Delta,5/5/20,@bigniklivermore @Richter A DM is a Direct Message. You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM - Sean,t1257816351453765633,,,,
14251,0,0,Delta,5/5/20,"@bigniklivermore Oh no! I can see what we might have available, if you can DM me with the places &amp; dates you'd like to book. Richter",t1257811994960248832,,,,
14252,0,0,Delta,5/5/20,"@Ga_Scorcher I'm sorry for this happening. If you need help with this, please let me know. Richter",t1257805335147892736,,,,
14253,0,0,Delta,5/5/20,"@Bcap14113127 Please feel free to private message me to see how we can help answer all of your questions, I am here to help. :-) Tyler",t1257800783300423681,,,,
14254,0,0,Delta,5/5/20,"@tjmckenna44 We are working as quickly as we can, TJ. How may I help you specifically? Sean",t1257799820766371840,,,,
14255,0,0,Delta,5/5/20,"@tjmckenna44 I'm so sorry for the delayed response, TJ. We've been working diligently to reach each customer despite the heavily increased call and message volume. Are you still in need of assistance? If so, I'd be happy to help. Sean",t1257797218251288585,,,,
14256,0,0,Delta,5/5/20,"@vikkie Hey, Victoria. Unfortunately, due to an unprecedented high volume of refund requests, these refund requests can take upwards of 30 days. However, I may be able to process it manually. Would you mind sharing your refund request case number via Direct Message? Sean https://t.co/6iDGBJAc2m",t1257797064634884097,,,,
14257,0,0,Delta,5/5/20,"@Bcap14113127 Hi there, my apologies for the delay in speaking with someone. Please let me know how I can help? Tyler",t1257796554972225537,,,,
14258,0,0,Delta,5/5/20,@janie_i_am Got it. Thanks! Sean,t1257796138532433921,,,,
14259,0,0,Delta,5/5/20,"@masseydb We're so sorry to hear about your disappointment, David and we certainly appreciate the critical feedback. Please accept our sincerest apologies with a promise that we will strive to be better for you. I will relay your feedback to our Sky Club® leadership team for review. Sean",t1257796047377534976,,,,
14260,0,0,Delta,5/5/20,"@janie_i_am Hey, Jane. I'd be happy to help you with that. Would you mind sharing your confirmation number via Direct Message as well as your full name, flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1257792889695821824,,,,
14261,0,0,Delta,5/5/20,"@blaeser12 Hi Andrew, I am terribly sorry to hear that this happened to you. Please let me know if I can be of any assistance. Tyler",t1257792755335434240,,,,
14262,0,0,Delta,5/5/20,"@alalejandro Companion Certificates with an original expiration date between July 1, 2020, and April 1, 2021 will be extended an additional six months beyond the current expiration date. Sean",t1257792581741580291,,,,
14263,0,0,Delta,5/5/20,"@alalejandro Hey, Adriana. American Express Companion Certificates with an original expiration date between March 1 and June 30, 2020 can now be used to book and fly by Dec. 31, 2020. Sean",t1257792503316545536,,,,
14264,0,0,Delta,5/5/20,"@jayviictorious Sure, please private message your confirmation code or 13 digit ticket number for further review. Tyler",t1257792241269002240,,,,
14265,0,0,Delta,5/5/20,"@AnjaJo4 Hey, Anja. I should be able to help. Would you mind sharing your eCredit/ticket number via Direct Message as well as your full name, original flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1257791237366538241,,,,
14266,0,0,Delta,5/5/20,"@jayviictorious Hi Jess, my sincerest apologies for the delayed response. Please let me know if I can be of any assistance. Tyler",t1257790521411436544,,,,
14267,0,0,Delta,5/5/20,"@HealrofHearts77 Hey, Eileen. Do you have a reservation you'd like us to look at for refund eligibility? Sean",t1257790219694161920,,,,
14268,0,0,Delta,5/5/20,"@Cindyzi37086210 Hey, Cindy. I'd be happy to discuss this with you. Would you mind sharing your flight routing, and date of travel via Direct Message? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1257789789694160896,,,,
14269,0,0,Delta,5/5/20,"@tbooth1978 Hey, Travis. I can help with this. Would you mind sharing your confirmation number via Direct Message as well as your full name, flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1257786649456422914,,,,
14270,0,0,Delta,5/5/20,"@kendalltravels Hey, Kendall. I'd be happy to review your refund eligibility. Would you mind sharing your confirmation number via Direct Message as well as your full name, flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1257786094029991936,,,,
14271,0,0,Delta,5/5/20,"@skyemonai_ Would you mind elaborating on your experience and sharing your confirmation number via Direct Message as well as your full name, flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1257785568764628992,,,,
14272,0,0,Delta,5/5/20,"@DrKevinpark You certainly may, Kevin. It would apply at the exchange rate from the time of your initial booking. Sean",t1257777645846056962,,,,
14273,0,0,Delta,5/5/20,"@justinmattyoung Hey there, Justin. It certainly should be. Would you mind sharing your confirmation number or ticket number via Direct Message as well as your full name, original flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1257776786194063365,,,,
14274,0,0,Delta,5/5/20,"@dar41755 Hey there. You certainly may. The eCredit is essentially a monetary value usable towards to purchase of future travel, regardless of destination. Sean",t1257776617922813952,,,,
14275,0,0,Delta,5/5/20,"@whoneedselvis Hey, Elvis. We are still operating limited flights. Some notable changes are that masks are required for all passengers with exceptions made for small children or those who cannot wear a mask for medical reasons. We've also reduced capacity to allow for social distancing. Sean",t1257771654123417605,,,,
14276,0,0,Delta,5/5/20,"@mandalynw Hi Amanda, I apologize for the delay in our response, kindly DM your confirmation number, full name, travel dates, and email address via the link below. Thank you. Stacie https://t.co/6iDGBJRMTU",t1257771551002251264,,,,
14277,0,0,Delta,5/5/20,"@vincei18 Hello. I can take care of this from here, perhaps. Can you DM your confirmation to me, please? Richter",t1257771543662219264,,,,
14278,0,0,Delta,5/5/20,"@HiluanoJanine Hi Janine, I apologize for the delay. For further assistance, please meet me in a private chat by clicking the link here below. Thank you. Stacie https://t.co/6iDGBJRMTU",t1257771126098280449,,,,
14279,0,0,Delta,5/5/20,"@d0n0van971 Hey, Donovan. Our apologies for the delayed reply. We've been working diligently to reach each customer despite the heavily increased message volume. Please allow me a moment or two to review. Sean",t1257771119953580032,,,,
14280,0,0,Delta,5/5/20,@tristateblonde Very well. How can I help you? Richter,t1257769304822435840,,,,
14281,0,0,Delta,5/5/20,"@CoralYan1 Hey there. I'd be happy to help. Would you mind sharing your confirmation number via Direct Message as well as your full name, flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1257765517361729536,,,,
14282,0,0,Delta,5/5/20,@Maybe_Lj Certainly. Could you meet me in a DM so that we can discuss in detail what is occurring? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean,t1257764451396145152,,,,
14283,0,0,Delta,5/5/20,@Maybe_Lj I'm so sorry for the delayed response. We've been working diligently to reach each customer despite the heavily increased message volume. Are you still in need of assistance? I'd be happy to help. Sean,t1257763628511420416,,,,
14284,0,0,Delta,5/5/20,"@TheMaleMadonna I'm sorry to hear that. Would you mind sharing your confirmation number via Direct Message as well as your full name, flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1257763383777976320,,,,
14285,0,0,Delta,5/5/20,@skyemonai_ I'm so sorry for the delayed response. We've been working diligently to reach each customer despite the heavily increased message volume. Are you still in need of assistance? Sean,t1257763278261850112,,,,
14286,0,0,Delta,5/5/20,@searodman I'm so sorry for the delayed response. We've been working diligently to reach each customer despite the heavily increased message volume. Are you still in need of assistance? Sean,t1257762928943456256,,,,
14287,0,0,Delta,5/5/20,@TheMaleMadonna I apologize for the delayed response. We've been working diligently to reach each customer despite the heavily increased call and message volume. Please let me know if you are still in need of assistance. I'd be happy to help. Sean,t1257762853290835974,,,,
14288,0,0,Delta,5/5/20,"@ItzFrenchy I'm so sorry for the delayed response, Jordan. We've been working diligently to reach each customer despite the heavily increased message volume. Are you still in need of assistance or have you been helped? Sean",t1257762649586102272,,,,
14289,0,0,Delta,5/5/20,"@Pamela27283137 Hey, Pamela. I'm so sorry for the delayed response. We've been working diligently to reach each customer despite the heavily increased message volume. Are you still in need of assistance? Sean",t1257762521785589761,,,,
14290,0,0,Delta,5/5/20,"@ClaudeApollon I'm so sorry for the delayed response, Claude. We've been working diligently to reach each customer despite the heavily increased message volume. Are you still in need of assistance in this regard? If so, I'd be happy to help. Sean",t1257762447483531264,,,,
14291,0,0,Delta,5/5/20,"@aswsow I'm very sorry for any difficulty as well as this significantly delayed reply, Alfie. We've been working diligently to reach each customer despite the heavily increased call and message volume. Are you still in need of assistance? Sean",t1257762158181355520,,,,
14292,0,0,Delta,5/5/20,"@AnBeAb Angela, I'm sorry to hear about your experience. Please provide your confirmation number and I'll be happy to review your reservation further. Winter https://t.co/6iDGBJRMTU",t1257757009346093062,,,,
14293,0,0,Delta,5/5/20,"@qubanqtee This is great to hear! If I can have the confirmation code that Lee made for you, I can make sure that your thanks are passed on! Richter",t1257755770248032257,,,,
14294,0,0,Delta,5/5/20,"@HiluanoJanine Hello Janine.   We are so sorry for the delay in response.  Do you have a Delta reservation that we can assist you with? If so, please provide your confirmation along with your full name and date of birth for verification purposes. Emma",t1257751105145991168,,,,
14295,0,0,Delta,5/5/20,"@_redheadwrites Hello Carrie, thank you for reaching out to us. I apologize for the inconvenience. I'll be happy to take a look at your reservation. Please DM your confirmation number and verify your full name, origin and destination. Bernice https://t.co/6iDGBJRMTU",t1257748915916378112,,,,
14296,0,0,Delta,5/5/20,"@dogbudd Hello Charles, thank you for reaching out to us. I'll be happy to look into this further. Please DM your confirmation number and verify your full name, origin and destination. Bernice https://t.co/6iDGBJRMTU",t1257748090460663808,,,,
14297,0,0,Delta,5/5/20,"@lanzi_d If you need assistance with your reservation, I can assist you via this channel. Trinity",t1257747819932217344,,,,
14298,0,0,Delta,5/5/20,"@lanzi_d Hi, thanks for contacting us.  I certainly understand your frustration and I sincerely apologize.  Due to the high call volume and reduced staff we are experiencing longer than normal hold time. Trinity",t1257747783496331264,,,,
14299,0,0,Delta,5/5/20,"@Karenseketa Hi Karen, sorry to hear your refund has not yet been processed. We'd be happy to help. Please DM your confirmation number, cities and dates of travel and your name as it appears on your reservation. Jennifer https://t.co/6iDGBJRMTU",t1257739889077940225,,,,
14300,0,0,Delta,5/5/20,"@PradhanAzim Hi, Azim.  The link below describes how we are assisting our customer with concerns of traveling due to COVID19.

https://t.co/KdTFJaT37N

Please let me know if you have questions! Jan",t1257729404974718977,,,,
14301,0,0,Delta,5/5/20,@alsamuelson Hello Al. Our apologies for the wait. We can help with rebooking here. Please send the information using the DM link. Thank you. Marina https://t.co/6iDGBJRMTU,t1257726481070870528,,,,
14302,0,0,Delta,5/5/20,"@cabezon13581132 Hello Cabezon. We are unable to give you accurate information about airports or flights, as things are changing so quickly from day to day. Please DM if we can assist with booking. Thank you. Marina https://t.co/6iDGBJRMTU",t1257721830170742784,,,,
14303,0,0,Delta,5/5/20,@parekhg2 Hello Geeta. Please remove your ticket number from open Twitter and send us a DM. We will be happy to assist you. Thank you. Marina https://t.co/6iDGBJRMTU,t1257720117653147650,,,,
14304,0,0,Delta,5/5/20,"@bcuzicanb Hello Amy. Thank you so much for the compliment, and we thank you for your business with us! We look forward to seeing you again soon! :-) Marina",t1257718268862722050,,,,
14305,0,0,Delta,5/5/20,"@Gulby25 We are very sorry to hear your flight was canceled. We can rebook you on another flight or offer a refund if you found a ticket on another airline. Please DM your confirmation number, cities and dates of travel and your name as it appears on your account. Jennifer https://t.co/6iDGBJRMTU",t1257714658774904832,,,,
