,floyd_stance,floyd_followup,username,date,text,tweet_id,,,,,,
20544,0,0,Google,6/2/20,@Abhishekrajat5 Hi Abhishek. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,t1267722454732025857,,,,,,
20545,0,0,Google,6/2/20,@RupeshGharat17 Hi Rupesh. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,t1267722192109940737,,,,,,
20546,0,0,Google,6/2/20,@TrkerBilal1 Hi Türker. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,t1267721076370481153,,,,,,
20547,0,0,Google,6/2/20,"@itsmelaurajane Hi Laura. Without revealing your email address, tell us more about what's going on with your account. We'll see what we can do to help.",t1267720846300282881,,,,,,
20548,0,0,Google,6/2/20,"@skaarmi Hi there. If there's something different about how you're signing in, we may need to verify it's you. For more information or issues verifying, see https://t.co/1HeXzYymL2. Hope this helps.",t1267719935633039360,,,,,,
20549,0,0,Google,6/2/20,@AieeEmm Hi there. This guide may help you remove your email from services it was signed up for: https://t.co/Mz0VAZvJpR.,t1267719576629936129,,,,,,
20550,0,0,Google,6/2/20,@thegr8maddie Hi Maddie. Have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1267716973812736003,,,,,,
20551,0,0,Google,6/2/20,"@gincarls Hi there. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",t1267716479140716547,,,,,,
20552,0,0,Google,6/2/20,@Divi9elyTay Hi there. We suggest adding extra layers of security to your Google Account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,t1267716270310535168,,,,,,
20553,0,0,Google,6/2/20,"@glitteryoongi_ Hi there. Just to confirm, are you still able to sign into your account? Let us know.",t1267715842105540608,,,,,,
20554,0,0,Google,6/2/20,"@uraIIiwanted Hi Daya. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",t1267715247592419334,,,,,,
20555,0,0,Google,6/2/20,"@Dai_cyn Hi Daicyn. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",t1267714241806696448,,,,,,
20556,0,0,Google,6/2/20,@JustAIraqiGame1 Hi there. You may need to use another number for verification. More info: https://t.co/Ho3VLwquwk. Hope this helps.,t1267709049388371969,,,,,,
20557,0,0,Google,6/2/20,"@Tech_OverWatch Hi there. Could you confirm if this happens when the head phones are plugged in? Let us know more, we'll see what we can do to help.",t1267706300139474946,,,,,,
20558,0,0,Google,6/2/20,@_AmandaMorrow Hi Amanda. Have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1267701108564201472,,,,,,
20559,0,0,Google,6/2/20,"@sharonaverona Hi Sharon. Just to confirm, are you still able to sign into your account? Let us know.",t1267700455725060096,,,,,,
20560,0,0,Google,6/2/20,@PopKingSinjo Hi there. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,t1267700223394054145,,,,,,
20561,0,0,Google,6/2/20,"@QuincyMaurice We're glad you're happy with the experience, thanks for letting us know!",t1267693884869615626,,,,,,
20562,0,0,Google,6/2/20,"@HlokiMabogale Hi there, this kind of unexpected behavior can sometimes be caused by unwanted ads, pop-ups &amp; malware. Here's some helpful info on what's going on and how to address it (specific to Chrome browser): https://t.co/ZQc1hUv8YG. Let us know if that helps.",t1267693695047958529,,,,,,
20563,0,0,Google,6/2/20,@NayakJayraj Hi Jayraj. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,t1267693392932241408,,,,,,
20564,0,0,Google,6/2/20,"@Chasing_Siberia Hi there. Just to confirm, have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1267693112073375744,,,,,,
20565,0,0,Google,6/2/20,@MakaylaAlayna Hi Makayla. Have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1267692417857269760,,,,,,
20566,0,0,Google,6/2/20,"@imbarbaramerino Hi Barbara. Just to confirm, have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1267692098352013312,,,,,,
20567,0,0,Google,6/2/20,@partha_sethi Hi Partha. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1267682736225038338,,,,,,
20568,0,0,Google,6/2/20,"@pamshaIperts Hi Alcie. Just to confirm, are you still able to sign into your account? Let us know.",t1267682505668407296,,,,,,
20569,0,0,Google,6/2/20,@enjamamul Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,t1267682187857604608,,,,,,
20570,0,0,Google,6/2/20,@sagarbhattach14 Hi Sagar. Try these tips if your 2-Step Verification Code isn't arriving: https://t.co/iFT0OBqbkN. Hope this helps.,t1267681289177649153,,,,,,
20571,0,0,Google,6/2/20,"@ccm1092 Hi Christopher. Just to confirm, are you able to sign into your account now? Let us know.",t1267678850026274817,,,,,,
20572,0,0,Google,6/2/20,"@NormanGoat Hi Adam. If the account was deleted recently, try these steps to restore it: https://t.co/5uOjmZCfGJ. Hope that helps.",t1267678315407646720,,,,,,
20573,0,0,Google,6/2/20,@KevinKutu Hi Kevin. Let's see what we can do to help. Look out for a DM with next steps.,t1267675365453049857,,,,,,
20574,0,0,Google,6/2/20,"@toples_astor Mind if we jump in, Afan? We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.",t1267674854058270721,,,,,,
20575,0,0,Google,6/2/20,@Bharath87524438 Hi Bharath. Let's see what we can do to help. Look out for a DM with next steps.,t1267670802708692995,,,,,,
20576,0,0,Google,6/2/20,@RonjaAW Hi there. Thanks for letting us know. Could you please let us know what device and browser you're using? Thanks!,t1267668252823564288,,,,,,
20577,0,0,Google,6/2/20,"@raultammesalu Great to see you're as excited as we are, Raul. Thanks for using Google Podcasts! Let us know if there's anything we can do to help.",t1267666549311143937,,,,,,
20578,0,0,Google,6/3/20,@KateSmith0511 Hmm. Let's see what we can do to help. Look out for a DM with next steps.,t1268240891942178816,,,,,,
20579,0,0,Google,6/3/20,@Kuamsam Hmm. Let's see if we can help. Please follow us and let us know when you have so we can share next steps through DM.,t1268234052450074625,,,,,,
20580,0,0,Google,6/3/20,@Lexzul1 Glad it was caught! We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb.,t1268233140423852037,,,,,,
20581,0,0,Google,6/3/20,"@sophoniej Hi Sophonie. Without revealing your email address, tell us more about what's going on with your account. We'll see what we can do to help.",t1268231680319467521,,,,,,
20582,0,0,Google,6/3/20,@LicDiazSosa Hi Julio. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,t1268229166178217987,,,,,,
20583,0,0,Google,6/3/20,@KasceyMalone Hi there. Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1268227696305278977,,,,,,
20584,0,0,Google,6/3/20,"@_sabxna Hi there. Just to confirm, are you still able to sign into your Google account? Let us know.",t1268226784631414784,,,,,,
20585,0,0,Google,6/3/20,"@mattamyeswanthS Hi there. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",t1268224775148769287,,,,,,
20586,1,0,Google,6/3/20,"Today Googlers are holding an 8-minute, 46-second moment of silence to honor the memories of George Floyd and Black lives lost. Read our CEO’s note to the company → https://t.co/7h2rCADg1d https://t.co/GUWZBRXNBU",t1268218558263078912,,,,,,
20587,0,0,Google,6/3/20,@SantoshKonda6 Hmm. Let's see what we can do to help. Look out for a DM with next steps.,t1268212189728575489,,,,,,
20588,0,0,Google,6/3/20,"@virtualibrarian Hi Sophia. Just to confirm, are you still able to sign into your account? Let us know.",t1268211878297247744,,,,,,
20589,0,0,Google,6/3/20,@ericjunior You're welcome. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb.,t1268211591088144384,,,,,,
20590,0,0,Google,6/3/20,@Rahukhi Hi Rahul. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,t1268196565405110272,,,,,,
20591,0,0,Google,6/3/20,"@Naledi_LilStar Hi Maria. We recommend that you reset your password and make it strong, unique, and memorable. You can also consider switching to phone prompts: https://t.co/DTMNBBa2CN. Lastly, take our Security Checkup to strengthen your online security: https://t.co/TBDazFQAqV.",t1268195899190190081,,,,,,
20592,0,0,Google,6/3/20,@NuBlacc Hi there. Do you have 2-Step Verification enabled? Try these tips if you're unable to receive a code: https://t.co/iFT0OBqbkN. Keep us posted.,t1268194388842360835,,,,,,
20593,0,0,Google,6/3/20,"@AriannaGrainey Hi Arianna. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",t1268194161611735040,,,,,,
20594,0,0,Google,6/3/20,@jgreen_us Hi Jason. This guide may help with enabling 2-Step Verification: https://t.co/p8Aw5Ke7G1. Keep us posted.,t1268181162389835777,,,,,,
20595,0,0,Google,6/3/20,"@N3graBella Hi there. Without revealing your email address, tell us more about what's going on with your account. We'll see what we can do to help.",t1268180302276497409,,,,,,
20596,0,0,Google,6/3/20,"@patralekha2011 Hi Patralekha. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",t1268180183376429057,,,,,,
20597,0,0,Google,6/3/20,@rosetweeted Hmm. Let's see if we can help. Please follow us and let us know when you have so we can share next steps through DM.,t1268179551898808320,,,,,,
20598,0,0,Google,6/3/20,"@DeanDel54776141 Hi Dean. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1268179187375968257,,,,,,
20599,0,0,Google,6/3/20,@totallychloe16 Let's see what we can do to help. Look out for a DM with next steps.,t1268178846257418243,,,,,,
20600,0,0,Google,6/3/20,@naavh Hi Naveen. Try these tips if your 2-Step Verification Code isn't arriving: https://t.co/iFT0OBqbkN. Keep us posted.,t1268177948412121088,,,,,,
20601,0,0,Google,6/3/20,@loiskorede Hi there. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,t1268166947985920001,,,,,,
20602,0,0,Google,6/3/20,"@navzz_ Hi Nav. If he sends us a tweet, we'll see what we can do to help. In the meantime, make sure he's completed the steps at https://t.co/nrurccS37R.",t1268155255880994817,,,,,,
20603,0,0,Google,6/3/20,@TessaHutto Hmm. We'd suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,t1268154755576143872,,,,,,
20604,0,0,Google,6/3/20,@christieleighSm Hi Christie. Let's see what we can do to help. Look out for a DM with next steps.,t1268149808155549697,,,,,,
20605,0,0,Google,6/3/20,@jonessoruthless You're welcome. We'd suggest ensuring your recovery options are up-to-date for the future: https://t.co/0ENiwJdDKY.,t1268149145010933766,,,,,,
20606,0,0,Google,6/3/20,@mortimusprime_x Hi there. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1268140512395091971,,,,,,
20607,0,0,Google,6/3/20,@notyofam Hi there. Let's see what we can do to help. Look out for a DM with next steps.,t1268140411698270208,,,,,,
20608,0,0,Google,6/3/20,@lgnmcrules Hmm. We suggest reaching out to the Accounts Community with that issue here: https://t.co/CQXDBiDYxK. Hope this gets resolved soon.,t1268130689750310918,,,,,,
20609,0,0,Google,6/3/20,"@ingesabiella Thanks for raising this issue. We're sorry this may have caused stress. If you see this notice, you can ignore the message and rest assured that your account is secured by many layers of additional, automatic protections. We'll be improving this in the coming weeks.",t1268130402109140992,,,,,,
20610,0,0,Google,6/3/20,"@yagurlpia Hi Pia. Just to confirm, have you already tried recovering your Google account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1268129073693368322,,,,,,
20611,0,0,Google,6/3/20,@AnaSalv81615252 Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,t1268128893560594432,,,,,,
20612,0,0,Google,6/3/20,"@ronkusade Hmm. If there's something different about how you're signing in, we may need to verify it's you. For more information or issues verifying, see https://t.co/1HeXzYymL2. Hope this helps.",t1268128763386216448,,,,,,
20613,0,0,Google,6/3/20,@akhtar7945 Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,t1268128575519100928,,,,,,
20614,0,0,Google,6/3/20,@MatimuTrusted Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,t1268128340399046656,,,,,,
20615,0,0,Google,6/3/20,@JimObasa1955 Hi Jim. Do you have 2-Step Verification enabled? Try these tips if you're unable to receive a code: https://t.co/iFT0OBqbkN. Keep us posted.,t1268123419616428032,,,,,,
20616,0,0,Google,6/3/20,"@Bhar_me_jao Hi there. Without revealing your email address, tell us more about what's going on with your account. We'll see what we can do to help.",t1268122552439881728,,,,,,
20617,0,0,Google,6/3/20,@MpumeYende Hi there. Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1268122153142169608,,,,,,
20618,0,0,Google,6/3/20,"@Asha14xx Hi Asha. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1268120149179203584,,,,,,
20619,0,0,Google,6/3/20,"@Enoowa Hi there. Just to confirm, are you able to sign into your Google account on another device/browser? Let us know.",t1268119809088196608,,,,,,
20620,0,0,Google,6/3/20,"@Aly_Jaden Hi Alyssa. Just to confirm, have you already tried recovering your Google account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1268119484705001474,,,,,,
20621,0,0,Google,6/3/20,@after9media Hmm. Let's see what we can do to help. Look out for a DM with next steps.,t1268119197705474051,,,,,,
20622,0,0,Google,6/3/20,"@devilnside_ Hi Tom. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1268118145270788097,,,,,,
20623,0,0,Google,6/3/20,@KothuriManju You're welcome. Feel free to reach out if you have any other Google Assistant questions in the future.,t1268114763718053889,,,,,,
20624,0,0,Google,6/3/20,"@shyamlee_r Hi Shyamlee. Just to confirm, are you still able to sign into your Google account? Let us know.",t1268105945202253825,,,,,,
20625,0,0,Google,6/3/20,@sukainaahh You're welcome. Feel free to reach out if you have any other Google Assistant questions in the future.,t1268105537155149826,,,,,,
20626,0,0,Google,6/3/20,"@ankur_ERAians Hi Ankur. If she sends us a tweet, we'll see what we can do to help. In the meantime, make sure she's completed the steps at https://t.co/nrurccAsgj.",t1268100079170224129,,,,,,
20627,0,0,Google,6/3/20,"@Mavusana2 Hi Vusi. If he sends us a tweet, we'll see what we can do to help. In the meantime, make sure he's completed the steps at https://t.co/nrurccAsgj.",t1268099077595639808,,,,,,
20628,0,0,Google,6/3/20,@KothuriManju Hi there. Try the troubleshooting steps in this guide to fix the issue with the Google Assistant: https://t.co/e8VT3IyyA4. Keep us posted.,t1268098625831305216,,,,,,
20629,0,0,Google,6/3/20,"@Damn_donny Mind if we jump in, Donny? This guide may help: https://t.co/YfSj4gNC56. Keep us posted.",t1268094424787156992,,,,,,
20630,0,0,Google,6/3/20,@outback_43 Hi there. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,t1268094197317451776,,,,,,
20631,0,0,Google,6/3/20,"@DoplinerMoloto Hi there. Are you getting a specific error message when you try signing into your Google account? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8Xb9IHH.",t1268094014021963776,,,,,,
20632,0,0,Google,6/3/20,"@Tom29478239 Hi Tom. Are you getting a specific error message when you try signing into your Google account? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",t1268093861299138567,,,,,,
20633,0,0,Google,6/3/20,"@BeardedMurloc Hi there. Just to confirm, are you still able to sign into your account? Let us know.",t1268093575411249153,,,,,,
20634,0,0,Google,6/3/20,@urmaker69 Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,t1268093017803628545,,,,,,
20635,0,0,Google,6/3/20,"@Hillary94040825 Hi Hillary. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",t1268092297746558978,,,,,,
20636,0,0,Google,6/3/20,@aminelamdadi1 Hi there. Have you already tried recovering your Google account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1268090672961241088,,,,,,
20637,0,0,Google,6/3/20,"@Conor13823936 Hi Conor. Just to confirm, are you able to sign into your account now? Let us know.",t1268090281498468353,,,,,,
20638,0,0,Google,6/3/20,"@laura19981027 Mind if we jump in, Laura? Let's see what we can do to help. Look out for a DM with next steps.",t1268089907320406017,,,,,,
20639,0,0,Google,6/3/20,@OliTester1 Hi there. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1268085984681394177,,,,,,
20640,0,0,Google,6/3/20,"@PalpasaV Hi there. We suggest contacting the appeals team: https://t.co/BpDkakbVpP. If you don't know the password on your account, you can recover it here: https://t.co/nrurccAsgj. We hope this gets resolved soon.",t1268084400056668160,,,,,,
20641,0,0,Google,6/3/20,@ogsydney Hi there. Thanks for letting us know about this. We've asked our product team to see what's going on here and we'll get back to you shortly. Stay tuned!,t1268083423731728384,,,,,,
20642,0,0,Google,6/3/20,@sukainaahh Hi there. Try clearing the cache of the Google app to fix the Assistant: Go to device Settings &gt; Apps &gt; Google &gt; Storage &gt; Clear Cache. Let us know if that helps.,t1268080450880319489,,,,,,
20643,0,0,Google,6/3/20,@bloodybeIIe You're welcome. Feel free to reach out if you have any other Google App questions in the future.,t1268071179346219013,,,,,,
20644,0,0,Google,6/3/20,@Prem6672180 Hi Prem. Let's see what we can do to help. Look out for a DM with next steps.,t1268056128023416832,,,,,,
20645,0,0,Google,6/3/20,@Patchyknows Hi there. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,t1268055126574542849,,,,,,
20646,0,0,Google,6/3/20,"@vidhya_thakkar Glad you're happy with the experience, Vidhya. Keep us posted with additional thoughts on Google Assistant.",t1268053012750258176,,,,,,
20647,0,0,Google,6/3/20,"@robkentzy Mind if we jump in, Rob? Thanks for your feedback. We're working on resolving this and will let you know as soon as we have more information. Thanks again for your patience while we figure this out.",t1268052765777027073,,,,,,
20648,0,0,Google,6/3/20,"@sarath2560 Mind if we jump in, Sarath? Thanks for your feedback. We're working on resolving this and will let you know as soon as we have more information. Thanks again for your patience while we figure this out.",t1268052367955681282,,,,,,
20649,0,0,Google,6/3/20,"@BouyAddy Hi Addy, thanks for your feedback. Our product team appreciates feedback directly from users! You can submit it in-app by tapping Account icon on top right &gt; Send Feedback.",t1268052059225559040,,,,,,
20650,0,0,Google,6/3/20,"@ASHISHK02433296 Hi Ashish. Try these steps to retrain the voice model (see ""Teach the Google Assistant to recognize your voice"" section): https://t.co/LtIvBu7JeW. Let us know if that helps.",t1268051834985381888,,,,,,
20651,0,0,Google,6/3/20,@anchalia_netik Hi Netik. Could you please tell us more about what's going on with your Google Assistant. We'll see what we can do to help.,t1268051351789096960,,,,,,
20652,0,0,Google,6/3/20,"@umeshwaran41 Hi Umesh. Try the troubleshooting steps in this guide to fix the issue with the Google Assistant: https://t.co/e8VT3IyyA4. Also, You can submit the feedback in-app by tapping Account icon on top right &gt; Send Feedback.",t1268051165280960513,,,,,,
20653,0,0,Google,6/3/20,"@xdMrYeet1 Hi there. Just to confirm, are you still able to sign into your account? Let us know.",t1268049356365709313,,,,,,
20654,0,0,Google,6/3/20,"@TraptiRai Hi Trapti. Just to confirm, are you still able to sign into your Google account at: https://t.co/cWcyLVVO5e? Let us know.",t1268033611200069633,,,,,,
20655,0,0,Google,6/3/20,@bloodybeIIe Hi there. Take a look at this article for more info on how to use reminders in your Google app feed: https://t.co/slzEXJnsFL. Hope this helps.,t1268026864213393408,,,,,,
20656,0,0,Google,6/3/20,@Krishna58122981 Hi Krishna. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,t1268018139767373824,,,,,,
20657,0,0,Google,6/4/20,"@dony_catatan Hi, Doni. Hmm... have you tried connecting with a Google One expert for help with that? Check the support tab in your app or at https://t.co/KyjQlYliQl for options.",t1268645223065927680,,,,,,
20658,0,0,Google,6/4/20,"@KED_MICKS Hi there. Just to confirm, did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1268604255939723267,,,,,,
20659,0,0,Google,6/4/20,@TriZapHokage64 Glad to hear. Feel free to reach out if you have any other Google account questions in the future.,t1268603988406083587,,,,,,
20660,0,0,Google,6/4/20,@OkekeOluchukwu6 Hi there. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,t1268603542081728518,,,,,,
20661,0,0,Google,6/4/20,"@JoAnneMackey8 Hi there. Just to confirm, are you able to sign into your Google account now? Let us know.",t1268603229283237893,,,,,,
20662,0,0,Google,6/4/20,@flan_del Mind if we jump in? We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,t1268603030125056001,,,,,,
20663,0,0,Google,6/4/20,"@octokido Hi there. To recover your username, visit https://t.co/TycdhNj4H9. You will need to know the name on the account and one of the recovery options to recover your username. Hope this helps.",t1268602498568400896,,,,,,
20664,0,0,Google,6/4/20,@Bullbaby8 Hi there. Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1268601958379773953,,,,,,
20665,0,0,Google,6/4/20,"@choffiten Hi there. Have her send us a tweet, we'll see what we can do to help.",t1268599470649946113,,,,,,
20666,0,0,Google,6/4/20,"@medgar1793 Hi Michelle. Just to confirm, have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1268597818366853120,,,,,,
20667,0,0,Google,6/4/20,@PaTiL_RuSHi_08 Hi Rushikesh. This guide may help recover your account: https://t.co/cmG49R4sWa. Any luck?,t1268595640583565314,,,,,,
20668,0,0,Google,6/4/20,@marcuskxng Hmm. Try posting your question on the AdSense Help Forum: https://t.co/5ICpWQtr0W. Hope this gets resolved soon.,t1268593068523085826,,,,,,
20669,0,0,Google,6/4/20,"@ohokjeez Hi there. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1268582107129040898,,,,,,
20670,0,0,Google,6/4/20,@ADEKOLATOSIN Hi Adekola. Let's see what we can do to help. Look out for a DM with next steps.,t1268581639304687617,,,,,,
20671,0,0,Google,6/4/20,"@m100709m Hi there. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1268576535423975424,,,,,,
20672,0,0,Google,6/4/20,"@J0nnyN Hi Jonathan. Just to confirm, did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1268572591045980168,,,,,,
20673,0,0,Google,6/4/20,"@khadeerpathan Hi there. Without revealing your email address, tell us more about what's going on with your Google account. We'll see what we can do to help.",t1268570635942400008,,,,,,
20674,0,0,Google,6/4/20,"@chloeprescott15 Hi Chlo. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",t1268568697351933952,,,,,,
20675,0,0,Google,6/4/20,@kaylalame Hmm. Let's see if we can help. Please follow us and let us know when you have so we can share next steps through DM.,t1268565330370211844,,,,,,
20676,0,0,Google,6/4/20,"@dony_catatan Hi, there. For your privacy, we can't troubleshoot or investigate account specific issues as a result of Play Store Reviews. We'd recommend reaching out to a Google expert in your app or at https://t.co/KyjQlYliQl. Thanks!",t1268557369899966464,,,,,,
20677,0,0,Google,6/4/20,@Moonchild9490 Hmm. Let's see if we can help. Please follow us and let us know when you have so we can share next steps through DM.,t1268545644509179911,,,,,,
20678,0,0,Google,6/4/20,@Trageddyyyy Hmm. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1268545299829665800,,,,,,
20679,0,0,Google,6/4/20,@RealZesky Hmm. Let's see if we can help. Please follow us and let us know when you have so we can share next steps through DM.,t1268544294975135744,,,,,,
20680,0,0,Google,6/4/20,@IM_CAMTROTTER Understood. Let's see if we can help. Please follow us and let us know when you have so we can share next steps through DM.,t1268543936806731776,,,,,,
20681,0,0,Google,6/4/20,@AbiP1997 Hmm. We suggest making sure your recovery options are up-to-date: https://t.co/lAebnMJN0d. Hope this helps.,t1268543621726384129,,,,,,
20682,0,0,Google,6/4/20,@valleygirl0515 Hi there. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1268538778320281600,,,,,,
20683,0,0,Google,6/4/20,@Melvin5111 Hi there. Let's see what we can do to help. Look out for a DM with next steps.,t1268538150831435778,,,,,,
20684,0,0,Google,6/4/20,@MarkOngangi Hi Mark. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,t1268536801779748871,,,,,,
20685,0,0,Google,6/4/20,"@joewardpr Hi Joe, thanks for letting us know about this. We've asked our product team to take a look at this and we'll get back to you with more information as soon as we have it. Stay tuned!",t1268518705652289536,,,,,,
20686,0,0,Google,6/4/20,@anandmk036 Hi Anand. You can check out our removals policy and processes here: https://t.co/IEu0OSuEs8. Hope that helps.,t1268513819090878471,,,,,,
20687,0,0,Google,6/4/20,@SheSayy__ Glad you're happy with the experience. Keep us posted with additional thoughts on Google Search.,t1268511404157480960,,,,,,
20688,0,0,Google,6/4/20,"@Marknavarroza1 Hi Mark. If the account was deleted recently, try these steps to restore it: https://t.co/5uOjmZCfGJ. Hope that helps.",t1268487357038243840,,,,,,
20689,0,0,Google,6/4/20,"@ankitsh72 Hi Ankit. Just to confirm, are you able to sign into your Google account now? Let us know.",t1268486578185408512,,,,,,
20690,0,0,Google,6/4/20,@gearhead531 Hi there. Thanks for letting us know about this. We've asked our product team to see what's going on here and we'll get back to you shortly. Stay tuned!,t1268485852872740864,,,,,,
20691,0,0,Google,6/4/20,"@AdilurRahman17 Hi Adilur. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccS37R? These tips may help: https://t.co/UHHuDdboid. Let us know.",t1268485475397844992,,,,,,
20692,0,0,Google,6/4/20,@Machucho Hi there. Thanks for letting us know about this. We've asked our product team to see what's going on here and we'll get back to you shortly. Stay tuned!,t1268481170158862336,,,,,,
20693,0,0,Google,6/4/20,@tabish_zobair Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,t1268472562478170120,,,,,,
20694,0,0,Google,6/4/20,@KingColdBrew1 Understood. Have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,t1268466233264963585,,,,,,
20695,0,0,Google,6/4/20,@amarjit_kharga Hi Amarjit. Let's see what we can do to help. Look out for a DM with next steps.,t1268465932487274498,,,,,,
