floyd_stance,floyd_followup,username,date,text,tweet_id
0,0,ATT,2020-05-04,@WendySerranoG4 https://t.co/PbQzTEGTHR,t1257454672933269505
0,0,ATT,2020-05-04,@be_ryh Let's hear it for a Marvelous Monday! 💙 https://t.co/vYMGbno5rH,t1257437272514977793
0,0,ATT,2020-05-04,@itsjsauceda Wise words indeed young jedi! https://t.co/r1CAw5ABae,t1257435801467617280
0,0,ATT,2020-05-04,@1AnthonyHancock Congrats Anthony on reaching this milestone! 💙,t1257434700836110348
0,0,ATT,2020-05-04,"@akoronakis Welcome to the #ATTFam, Alexandros. 🙌 https://t.co/qWBqCTg8N2",t1257433056979361797
0,0,ATT,2020-05-04,@CHI_StLukes We're grateful to you and all other #HealthcareHeroes out there!  💙,t1257430731850223623
0,0,ATT,2020-05-04,"@jackryanusaf Hi, we understand your frustration and we want to assist you with resolving your issue. To better assist, please send us a Direct Message with your account and contact information along with any additional details about your issue. Our team will look into this. https://t.co/7m6RT3Hk4n",t1257430620009103360
0,0,ATT,2020-05-04,"@jmcarney23 John, we want to look into this. Can you please send us a DM with details of what happened along with your account number (if you have one) and the best number to reach you?",t1257427474113351681
0,0,ATT,2020-05-04,🙌 https://t.co/EJQpGFfM60,t1257424366893219840
0,0,ATT,2020-05-04,"Charge up your wireless enabled devices with the stackable and sharable OtterSpot by @OtterBox. We love that these can be placed anywhere in your home, office, or when you are on the go!  Goodbye cables and cords. Learn more at https://t.co/vYrw0QramT. https://t.co/Dfyg8kQaaA",t1257422251139518465
0,0,ATT,2020-05-04,"@msTarisaDawn Hi Tarisa, we understand your frustration and we want to assist you with resolving your issue. To better assist, please send us a Direct Message with your account and contact information along with any additional details about your service issue. Our team will look into this. https://t.co/7m6RT3Hk4n",t1257419259833090048
0,0,ATT,2020-05-04,"@cherokee6254 What's on the playlist, Jane? https://t.co/xoY80VWRAs",t1257413511271141376
0,0,ATT,2020-05-04,"@mrmattlara Let's not forget coffee. Glorious, glorious coffee. 💙 https://t.co/Q7cX4B2xUB",t1257411695192027136
0,0,ATT,2020-05-04,@SavedoxGaming https://t.co/coBdTknaWN,t1257409758476275712
0,0,ATT,2020-05-04,@inju_berry https://t.co/Kmx1NWwYVa,t1257399790217895939
0,0,ATT,2020-05-04,@livelongbeblue Is there anything better than a successful Crafternoon? Thank you for sharing your warmth with the world. We're lucky to have you in the #ATTFam! 💙 https://t.co/h0zXFpS0If,t1257396376469745667
0,0,ATT,2020-05-04,@Att_SmthfldVa We 💙 seeing how the team is keep your community #ConnectedTogether. https://t.co/Cbpb1aLlnY,t1257395606387032066
0,0,ATT,2020-05-04,"@rseylerfm92 The force is strong, up in here! 😆 https://t.co/Iq5oZk1UoF",t1257389925244325891
0,0,ATT,2020-05-04,@Cloud9 Cloud 9 + Golden Guardians = COUNT US IN! https://t.co/CbxtXKe4GK,t1257387242751959041
0,0,ATT,2020-05-04,"@bshinabarger01 Love it, I do. 💚 https://t.co/oEKHmSUFnq",t1257385299514179584
0,0,ATT,2020-05-04,"@jcprestonn Celebrate good times, come on! 💙 https://t.co/wlye9fHiPL",t1257384423756107777
0,0,ATT,2020-05-04,"@Aubreyrinehart Hi Aubrey, we're glad our team was able to help you to resolve both issues today. Our priority will always be to help our #ATTFamily stay connected. 💙",t1257382257653932033
0,0,ATT,2020-05-04,@jamesthekennedy Happy Watching! 💙 https://t.co/K08VgC018P,t1257380590753628160
0,0,ATT,2020-05-04,@GoforNo You made our day. We appreciate you being a part of our #ATTFam. 💙 https://t.co/cX2Rdzvx0T,t1257379829139361793
0,0,ATT,2020-05-04,"@OHPA_Cowbell @jerryfornwalt @StasZ55 @WilliamGStovall @BIGBizDecker @kuhn3 @realmccoy1988 @oliveiramikeO @Trisha__Torres @ElleNonnemacher On this day and every day, we salute our firefighters and their service. May the 4th be with you. https://t.co/aN7frnWWEb",t1257376737152950273
0,0,ATT,2020-05-04,"@RealWavyTay That doesn't sound right, Jay. If you can send us a DM with your account number and the best number to reach you, we can help look into this.",t1257375390152167426
0,0,ATT,2020-05-04,@kennicaraballo1 @judy_cavalieri @JeffSpain2 @klane1202 @DFraser0107 @CamisBUFF @DennisJFosterJR @abigahil84 @att_dre @mlightcanarelli @Bobby_W_Aman 📸 perfect! https://t.co/rBilUcQUrb,t1257372101767507969
0,0,ATT,2020-05-04,"@KaylaTygrett We appreciate all the team's hard work, Kayla! https://t.co/J10Q73poLe",t1257371113501442048
0,0,ATT,2020-05-04,@jakebreaker88 https://t.co/xLUyYpp8zY,t1257365881962876931
0,0,ATT,2020-05-04,"@Inversionista_1 Sentimos escuchar esto. Por favor, envíanos un DM con tu número de cuenta, información de contacto y más detalles sobre lo que está sucediendo, para que podamos ayudarte directamente y solventar el problema. ¡Gracias! https://t.co/7m6RT3Hk4n",t1257365321117306881
0,0,ATT,2020-05-04,Monday’s can be rough. What’s getting you through today?,t1257354109096771586
0,0,ATT,2020-05-04,"@tabuzofficial We saw your tweet &amp; would like to help. Please DM your account details, so we can assist you- Lisa",t1257353931413487623
0,0,ATT,2020-05-04,"@Lindsayythebomb Wait, what? Send us a DM Linds and let's see what we can do to get you setup! https://t.co/hwdKT1UJfW",t1257336335624548352
0,0,ATT,2020-05-04,"@EdOBrien247 We're glad this got resolved, Ed! Please reach out to us if you need further assistance. We're here for you 💙",t1257302853321920512
0,0,ATT,2020-05-04,"@anshelsag Oh, no, Anshel! Let's figure out what's going on. Can you please send us a DM with your account number and contact info? We'd be happy to help. Thanks! https://t.co/7m6RT3Hk4n",t1257298931773517824
0,0,ATT,2020-05-04,@rpvtterson @insecurehbo @HBO https://t.co/qM243bl6Gp,t1257144907862433792
0,0,ATT,2020-05-05,"Happy #TeacherAppreciationDay! Join us in celebrating all the educators who spend countless hours supporting, inspiring and motivating children to be their best, and doing it creatively in these times of #DistanceLearning. Thank you for shaping our future generations! https://t.co/PoMuVPjhMn",t1257806249997058048
0,0,ATT,2020-05-05,"@mar7879 Yum! Looks muy delicioso, Maria 😍  We love seeing our #ATTFamily celebrating Cinco de Mayo 💙 https://t.co/uZOTMqrm1m",t1257803929959698434
0,0,ATT,2020-05-05,"@TheRantDFW Oh no, Jason. We understand your frustration so let us help you get to the bottom of this. Please DM us your account number, name on the account, details of the issue, and your best contact info so that we can get the right team to help you out. Thank you for reaching out to us.",t1257791644482654209
0,0,ATT,2020-05-05,"@sundaymystries We'd love to have you in the #ATTFamily, Anya! Just send us a DM💙 https://t.co/5EX6IXGnHT",t1257787985870811136
0,0,ATT,2020-05-05,"@introohiovert21 Hello. To answer your question, yes, several AT&amp;T customers such as AT&amp;T TV MAX and AT&amp;T TV Premier customers will receive HBO MAX. To find out if your plan qualifies for HBO MAX, go ahead and visit https://t.co/NUUX5q3Yaa. Thank you for reaching out. https://t.co/hRaX5ppuC6",t1257776069119279112
0,0,ATT,2020-05-05,"@angelmelguizo Thank YOU for the support, Angel! 💙",t1257764400745906182
0,0,ATT,2020-05-05,"Thrilled to hang with @_bigjayy_ from BK for this week's Math Breaks! Follow @JrNBA to play along as he delivers fun, basketball-themed questions the kids will love, all week long. #NBATogether #ConnectedTogether https://t.co/YAGtjkO77a",t1257761537210454016
0,0,ATT,2020-05-05,@PresleyRenee So...when do you want to talk? 💙 https://t.co/693wZVtpMZ,t1257758010304270339
0,0,ATT,2020-05-05,@TwoBoogaloo You are one smooth operator! 💙 https://t.co/BlLWZVeJty,t1257754452775309316
0,0,ATT,2020-05-05,@Belle_Genice https://t.co/HQVD74ZzLg,t1257753388529352708
0,0,ATT,2020-05-05,@DaniTeamDream @anthonyetuggle @zaentre @4jbar https://t.co/wxcZFOG23V,t1257753171599949824
0,0,ATT,2020-05-05,@Stacia4242 What a YUMMY way to celebrate! 💙 https://t.co/7Y5teiykKS,t1257752702232203267
0,0,ATT,2020-05-05,@findAshK The queen herself! 👑,t1257751664402075655
0,0,ATT,2020-05-05,"@RGordon_757 You're 📸 perfect, #ATTFamily! 💙",t1257750810739519488
0,0,ATT,2020-05-05,"@lordkan21 The feeling is SO mutual, Niks!",t1257749746082603008
0,0,ATT,2020-05-05,@GabeMinjarez Mucho Caliente! 💙 https://t.co/FWn9YTGGyb,t1257748789005254656
0,0,ATT,2020-05-05,@redakdal We're on board with this idea! https://t.co/9B0V4XeThU,t1257746519291289600
0,0,ATT,2020-05-05,"@ReneRui23330933 @mskathy_p Here's a very special gift from us to all of the #ATTFamily members like YOU, doing such great things. #ConnectedTogether https://t.co/F2GV6FYOAO",t1257742282293469185
0,0,ATT,2020-05-05,"@MarieH1213 Wow, talk about making a heart sing! Thank you for helping #HealthcareHeroes stay safe and #ConnectedTogether. https://t.co/4daKA2Uhxl",t1257740492051296257
0,0,ATT,2020-05-05,"@OutFrontExec Hey, George, what's going on? We'd like to help. Please send us a DM with your account number, contact information, and any supporting details you may have. Thanks.",t1257708483220312064
0,0,ATT,2020-05-05,"@AllenDonaldson Hi Allen, we are here to help. Through June 30,2020, we pledge to waive any domestic wireless plan usage fees associated with data, voice or text overages that you may incur because of economic hardship related to #COVID19. Submit a waiver request here: https://t.co/3IyyMZJtGk",t1257520747679035393
0,0,ATT,2020-05-05,"@SBTwenty16 Thanks for showing up for your community, Samantha. 💙 You make us proud! #ConnectedTogether",t1257511648761348098
0,0,ATT,2020-05-05,"@NieamiahLane It will be great to have you back, Nieamiah. 💙 https://t.co/mRBm6Iyijk",t1257507832926257155
0,0,ATT,2020-05-05,@Tenesha34867276 https://t.co/Hppwsi9dIc,t1257504124603678725
0,0,ATT,2020-05-05,"@DennyLondon Thanks for sharing, Denny! You're an inspiration. 🙌",t1257503828804603909
0,0,ATT,2020-05-05,@anthonyetuggle Happiest of birthdays to Tony! https://t.co/n683YCaIJb,t1257503468304191488
0,0,ATT,2020-05-05,@WomenOfATT_EG We couldn't agree more. 🙌 Betsy is an incredible example of what being #ConnectedTogether is all about!,t1257502266745028613
0,0,ATT,2020-05-05,@Bryan_Miami_MSS https://t.co/WwDezmWoef,t1257501369797423104
0,0,ATT,2020-05-05,"@8obbyLight Keep on crushing it, Robert! 💪",t1257500930599256066
0,0,ATT,2020-05-05,@Dillyadams https://t.co/gRw3DlPJUz,t1257500658808299520
0,0,ATT,2020-05-05,@jenlemon10 https://t.co/FmY3LGj38q,t1257500157563809792
0,0,ATT,2020-05-05,"@DanaWalters_8 All this support is making us tear up a little bit, Dana! 💙😭",t1257498094305972226
0,0,ATT,2020-05-05,@b_rothblott https://t.co/ugEc2d5HYw,t1257497539798093824
0,0,ATT,2020-05-05,@LPerez4155 https://t.co/kB7G2OyFeJ,t1257497096040722434
0,0,ATT,2020-05-05,"@joe_boxer44 She is unmatched, Joe! 🙌",t1257496876527628289
0,0,ATT,2020-05-05,@bshinabarger01 https://t.co/aHWgO5ZUWA,t1257496575967977475
0,0,ATT,2020-05-05,@pbakeman 🙌💯🥳,t1257496320983662597
0,0,ATT,2020-05-05,@JasonStrongGLM https://t.co/q5A9yTJejn,t1257496108760281091
0,0,ATT,2020-05-05,@Lynds4 Something tells us that won't be too hard for you two! 😁,t1257495802500599814
0,0,ATT,2020-05-05,@KrizekForVA We are in this together. Glad we can be there for you. 💙,t1257495289017090048
0,0,ATT,2020-05-05,@Anna_GLM https://t.co/W6KDVh7eGV,t1257495226886885382
0,0,ATT,2020-05-05,@OanaCioata https://t.co/uHwbCPgcGG,t1257494984879738887
0,0,ATT,2020-05-05,@xixraym0ndxix 👏💙🥳,t1257494573712060416
0,0,ATT,2020-05-05,"@DannyL_MiamiMSS Cheers to that, Daniel! https://t.co/FQ5go4Dnqg",t1257494372561584134
0,0,ATT,2020-05-05,@rydamusprime https://t.co/p4rvDTf1Lt,t1257493420270129154
0,0,ATT,2020-05-05,@EdgarTalavera87 https://t.co/Q4gG1NPujX,t1257493082368548866
0,0,ATT,2020-05-05,@DannyL_MiamiMSS 🎉🎉🎉,t1257491494606340096
0,0,ATT,2020-05-05,"@teamdavis_oscc This put a smile on our face too, Donna. 😁",t1257491077889691648
0,0,ATT,2020-05-05,@teamdavis_oscc https://t.co/7RrSjZVdko,t1257490916702593024
0,0,ATT,2020-05-05,@rydamusprime 👏👏👏,t1257490316447363078
0,0,ATT,2020-05-05,@CAhkuoi https://t.co/xkG7jlIJkZ,t1257490129842823173
0,0,ATT,2020-05-05,"@DaniTeamDream How can we get that dial-in, Danielle? 😉",t1257489791287013390
0,0,ATT,2020-05-05,@LeslySlgdo Shout-out to Ryan for an amazing ten years! 🎉 We can't wait to see what the next ten hold.,t1257489399924822018
0,0,ATT,2020-05-05,@DiscoveryDiggs https://t.co/jiP2oMZUsM,t1257488182175838213
0,0,ATT,2020-05-05,"@KatCole_NTX You're right, Katrina. We are crying! https://t.co/NfcZIJ5kTO",t1257486719571632135
0,0,ATT,2020-05-05,@WaltSantamaria https://t.co/7W6P1OquzZ,t1257485874633334786
0,0,ATT,2020-05-05,@LuongHaoHien https://t.co/vut7c30hjG,t1257485526778761219
0,0,ATT,2020-05-05,"@Jason_Ziemba Taco 'bout a rock star, Jason! 😉",t1257485186360586241
0,0,ATT,2020-05-05,"@TomMonahan10 @joe_boxer44 @amanda_scaggs @TiffanySiekier1 @DanaWalters_8 @glm_warriors Is there anything Lyndsey CAN'T do?! 💪 Thanks for sharing the love, Tom.",t1257484295687622657
0,0,ATT,2020-05-05,"@team_oselett @IrisHun44006978 @BestoftheWestFL @One_FLA A team full of rock stars, Danielle! 🤩 We appreciate all you do.",t1257483792903741440
0,0,ATT,2020-05-05,"@JustinUnterseh We're your number one fans, Justin! https://t.co/0BTh0gzfpS",t1257483395371806723
0,0,ATT,2020-05-05,"@Jreed2017 Serious island vibes, Jenee. 😎🌴",t1257483050923016194
0,0,ATT,2020-05-05,@bashar_yazgi https://t.co/ylrZu3rmp5,t1257482762308726788
0,0,ATT,2020-05-05,@Natdacat5 We couldn't love this any more if we tried. 💙,t1257482076846272517
0,0,ATT,2020-05-05,"@aaronkaiser Hi Aaron, thank you for bringing this to our attention. We apologize you have not resolved your issue up to this point. Do you mind sending us a DM with your account name, number, and the best phone number to reach you at?",t1257470573199986689
0,0,ATT,2020-05-05,"@JammzzY1 Hi J, you can visit https://t.co/DsmYsL0Xua to see if your plan with include a new HBO Max plan!",t1257465147930611714
0,0,ATT,2020-05-05,"@l3ryan77 Right back at ya! Thank you for these kind words, Bryan. 💙",t1257462185833398272
0,0,ATT,2020-05-06,"@BillWinterberg We know it must be hard to pull yourself away from that view,  but we'd like to see that your issue is fixed. Would you mind sending us a DM with your account number and contact information? Thank you. https://t.co/7m6RT3Hk4n",t1258181310188847105
0,0,ATT,2020-05-06,"@theqbguru Hi, Diane. We understand the importance of keeping you connected during this time. If you are experiencing economic hardship due to #COVID19, contact us so we can get it taken care of. Submit a waiver request for late and overage fees here: https://t.co/sfm0UikQt0",t1258177511172775938
0,0,ATT,2020-05-06,@TheWrap https://t.co/HlPc3TcuZe,t1258161396048691206
0,0,ATT,2020-05-06,"@MommaFontanez You are amazing, Melissa! Thank you for all you're doing. 💙",t1258155780005650432
0,0,ATT,2020-05-06,"@SaidySantiago Thank you for being such a rock star, Saidy! We love and appreciate you. 💙 https://t.co/dcjLFkLzZA",t1258149768603336706
0,0,ATT,2020-05-06,@jshieber https://t.co/KjCSECagc1,t1258149093198704640
0,0,ATT,2020-05-06,@ReelTalker https://t.co/nhWei47KsT,t1258148413767593988
0,0,ATT,2020-05-06,"@fourhourwindow Hey, it's fine. We've all been there before. If you need someone to talk to, send us a DM. Maybe we can work things out? https://t.co/KQmxzkWC8h",t1258148321895555075
0,0,ATT,2020-05-06,@isthatalexis https://t.co/Jfsm5fRwEK,t1258140391527706625
0,0,ATT,2020-05-06,Join us for this week's #FirstResponderFriday starring @KelseaBallerini.🤩 Help celebrate &amp; raise funds for frontline first responders &amp; medical professionals this #NursesWeek while enjoying this special at-home performance. 💙@FirstNet @iHeartRadio https://t.co/yNXe03JzR8,t1258139334185594880
0,0,ATT,2020-05-06,@Nashville4D Now that's what we're talking about! https://t.co/betUFiyjln,t1258129022359347202
0,0,ATT,2020-05-06,"@conniedmason @WilliamGStovall @OHPA_Cowbell @LeoKingOfOHPA @inju_berry @ScottMoneyMcKee @StasZ55 @NicholasFahey2 @AjDekken That shirt has some pretty solid advice. Congrats on the 7 years, Moose! https://t.co/1VExHGvuNz",t1258126394476957697
0,0,ATT,2020-05-06,Parking lots with a new purpose. Another great way to keep people #ConnectedTogether https://t.co/w5PItmplat,t1258124945285976064
0,0,ATT,2020-05-06,@yehudawho https://t.co/MtOBH2uT1O,t1258124188721782786
0,0,ATT,2020-05-06,"@BOST1990 We understand how difficult COVID-19 has been for customers and we are here to help. Through June 30, 2020, we will not terminate the service of any small business customer because of their inability to pay their bill due to #COVID19. Let us know here: https://t.co/Ll1SpkizM4",t1258122340367568902
0,0,ATT,2020-05-06,"@mvportalatin @Austin_T1206 Maria, those shoes are incredible! https://t.co/YyiYpxgUIQ",t1258121804448743427
0,0,ATT,2020-05-06,"@KellyStarling There's no better thank you than an incredible meal! We're always happy to serve our healthcare heroes, and proud to have been involved with this initiative. 💙 https://t.co/zbT8sR5FOw",t1258120208612503552
0,0,ATT,2020-05-06,@angels_candie @shasriq @iTravyy https://t.co/NpqN9inaB9,t1258119120895303681
0,0,ATT,2020-05-06,"@SunshineKimber Hi Kimber, we would like to help you get this resolved. To better assist, please send us a Direct Message with your account and contact information along with any additional details about your issue. Our team will look into this for you. https://t.co/7m6RT3Hk4n",t1258119011944083456
0,0,ATT,2020-05-06,@MrHofflich https://t.co/AuYRExdY4s,t1258116400062832640
0,0,ATT,2020-05-06,"@AlexSheltman We feel your pain, Alex. We're right there with you. https://t.co/93ubh10los",t1258114017048100871
0,0,ATT,2020-05-06,"This week we honor and thank nurses around the world for all the incredible work they do, especially in these unprecedented times. Thank you for your tireless efforts &amp; sacrifice to care for those who need it most. #NationalNursesWeek #ThankYouNurses https://t.co/K6N5zjkpqT",t1258112840390643716
0,0,ATT,2020-05-06,"@Pinkwardlol We hope your new internet is leading to plenty of Ws in League, or whatever game you're playing now!",t1258107059129720838
0,0,ATT,2020-05-06,"@AnnetteGH86 Hi Annette, can you send us a DM with your account and phone number as well as any details you have? We want to look into this.",t1258104965341593605
0,0,ATT,2020-05-06,@Jonathan1Wilson It's always a great day when Wilson's around! 💙 https://t.co/HmK2KyNDsH,t1258104107916722176
0,0,ATT,2020-05-06,@sebasgarcia2809 We agree! We love seeing our team helping customers stay safe and connected during these times. 💙,t1258100519702343683
0,0,ATT,2020-05-06,👏👏🏆 https://t.co/OZzX6Lg9cs,t1258094254817067010
0,0,ATT,2020-05-06,"@_AyeeGorgeous_ Hello there. Thanks for reaching out. Let us help you get this resolves. When you get a chance, go ahead and DM us your contact information and details of the fraud so that we can get you to the right team. Be sure to include any account information that you have. https://t.co/7m6RT3Hk4n",t1258089381350563845
0,0,ATT,2020-05-06,"@shawni777 Woohoo! We love this, Michon 💙  #ATTFamily https://t.co/4PxhTaQmY0",t1258084293093535744
0,0,ATT,2020-05-06,@ATTJALIMA Together we stand United. https://t.co/8LUq9UN2k4,t1258072291147223043
0,0,ATT,2020-05-06,Curbside service…but make it glam. ✨ Major shoutout to the Cool Springs retail team for this one. #ConnectedTogether https://t.co/gdUUPZXAH3,t1258061256503832577
0,0,ATT,2020-05-06,"@tandtmichael We agree with you, Michael! Our #ATTFamily is #ConnectedTogether more than ever 💙",t1258060793133903874
0,0,ATT,2020-05-06,"@Bob_Grip Yikes. Thanks for sharing. We want to resolve this immediately. Are you still experiencing the slow speed? If so, go ahead and DM us your account number, name on the account, and your best contact info so that we can get you up and running. https://t.co/7m6RT3Hk4n",t1258058924579848193
0,0,ATT,2020-05-06,"@iknowyouPHILme Let us know how we can help! Just send us a DM, and we'd be more than happy to assist 💙",t1258054481046093824
0,0,ATT,2020-05-06,"@Global_Gaz Hello there. Thank you so much for reaching out to us. Let us get you to the right team. Do you already have DirecTV? If, so go ahead and DM us your account number, name on the account, and contact info so that we can resolve this matter quickly. https://t.co/7m6RT3Hk4n",t1258034628167901185
0,0,ATT,2020-05-06,"@ssg_somath Woah! Way to go, Loree. 👏👏",t1257858014150717441
0,0,ATT,2020-05-06,@stacycampbell75 💙💙💙,t1257857686604922880
0,0,ATT,2020-05-06,@Leanna1013 @realSebastianC @Matt__Rash https://t.co/4PoQ3tZWIN,t1257856690948464640
0,0,ATT,2020-05-06,@Matt__Rash We can't hate on this decision one bit! 😋🤤 https://t.co/cikW55mb3v,t1257856028340707328
0,0,ATT,2020-05-06,"@TYershin2020 Happy anniversary, Tracie! We're so lucky we get to call you #ATTfamily. Thank you for all you do. Cheers to you! https://t.co/cN2zbz2AJ7",t1257853320686784512
0,0,ATT,2020-05-06,"@Astjohn04 Taco 'bout CUTE! These may be our favorite #ATTFamily members, Adam. 💙 https://t.co/mxKcDDLyjw",t1257851899920781312
0,0,ATT,2020-05-06,"@PatriciaG4119 This is the best! We love seeing our #ATTFamily having a great time, Patricia. Thanks for putting a smile on our face. 🤗",t1257851407178203136
0,0,ATT,2020-05-06,"@Franco_lindsey2 Taco 'bout delicious, Lindsey.😋 https://t.co/y7p05VlNon",t1257850625443823616
0,0,ATT,2020-05-06,@KLeVasseur523 🙌💙,t1257849574237990915
0,0,ATT,2020-05-06,@MsRegina8 https://t.co/jkWshb6Udh,t1257849239096287232
0,0,ATT,2020-05-06,"@DavisGalleon We LOVE this pic, Davis. 💙",t1257848888016269312
0,0,ATT,2020-05-06,@ZaC90Life @anthonyetuggle 💙💙💙,t1257848563570053120
0,0,ATT,2020-05-06,"@carawfields @anthonyetuggle Happiest of birthdays to you, Anthony! 🎈🎂 https://t.co/80SEPJM7PY",t1257847426171285504
0,0,ATT,2020-05-06,"@NCBred88 Way to go, Anthony! 👏 👏 https://t.co/UEN9xaUEpf",t1257845876644614146
0,0,ATT,2020-05-06,"@RyanJBarber Hi Ryan, Welcome to the #ATTFamily! It's always great when we have a new member. If there's anything that we can help you with, please let us know. 💙",t1257841590153994246
0,0,ATT,2020-05-06,"@SayLilNesha Hi, we know that accidents like this happen all the time. Our stores remain open to serve our customers for their critical communications needs. To locate a retail store that will remain open in your area, please visit our store tracker at https://t.co/RlMjUFo6DS.",t1257834043221164038
0,0,ATT,2020-05-06,"@m2660 Hi Mark, good news! Customers who currently subscribe to HBO through an AT&amp;T video or wireless service will be offered immediate access to HBO Max included in their service for no additional charge.",t1257832631938539520
0,0,ATT,2020-05-06,"We celebrate #MilitaryAppreciationMonth with a huge thank you to those who serve, have served, and their families. https://t.co/usELjcTXfQ",t1257831727503937549
0,0,ATT,2020-05-06,"@asia_tasanee Hello, we'd like to help. Can you please send us a DM with your account number and contact info so we can look into this for you? Thank you.",t1257830171710754817
0,0,ATT,2020-05-06,It's ON. #ThisIsNotAGame https://t.co/gSzdS5SPF6,t1257829584398979072
0,0,ATT,2020-05-06,"@Qwohtuh We understand your frustration and we want to assist you with resolving your issue. To better assist, please send us a Direct Message with your account and contact information along with any additional details about your issue. Our team will look into this. https://t.co/7m6RT3Hk4n",t1257827916706189317
0,0,ATT,2020-05-06,"@ZyrohxHD Come on over to the #ATTFam, Zyroh! Send us a DM, and let's see what we can do for you. 🙂 https://t.co/UJ0sk0FvIZ",t1257827903208853510
0,0,ATT,2020-05-07,@piedra_judith @adrinquiroz @BlalockWailes What a fun celebration! Congratulations!,t1258543721710149633
0,0,ATT,2020-05-07,#TBT to BASKETBALL! Look back on #NBAAllStar in this exclusive w/ @Double0AG pregaming for the #ATTSlamDunk contest. 🏀 https://t.co/Y1stck6h1l,t1258539730125254656
0,0,ATT,2020-05-07,"@kenbr151 Hi Ken, customers who currently subscribe to HBO through an AT&amp;T video or wireless service will be offered immediate access to HBO Max included in their service for no additional charge. Customers can visit https://t.co/3Nl1v0zqLS for ongoing updates on offers and content.",t1258506848149233670
0,0,ATT,2020-05-07,@TonyTwoTon Sounds like a win to us! 💙 https://t.co/r5JnckZIRL,t1258504133050580992
0,0,ATT,2020-05-07,@FeedingAmerica Thank YOU for being a lifeline for those in need! 💙,t1258503346224234499
0,0,ATT,2020-05-07,"@XavierDLeau She had so many great hits, it's impossible to choose just one! 💙 https://t.co/xWAbNDQaH1",t1258498739364417537
0,0,ATT,2020-05-07,"@therealyouinhd Thank you, Erick. We want you to know that as a member of our #ATTFamily, we are always here to help you.",t1258497898481963014
0,0,ATT,2020-05-07,@AlisonWaldroff @conniedmason @WilliamGStovall @brandonohpa Thank you all! https://t.co/Ybxol19Hj3,t1258495195940900885
0,0,ATT,2020-05-07,@Christina286848 💙 💙 💙,t1258493629485797402
0,0,ATT,2020-05-07,@JustMariaTaylor 🙌 💙,t1258493162143744001
0,0,ATT,2020-05-07,"@davekempa No problem, Dave. We're happy to call you a member of our #ATTFamily 💙",t1258491348115755009
0,0,ATT,2020-05-07,"Sunday 5/24 live golf returns featuring a rematch between @TigerWoods &amp; @PhilMickelson + @TomBrady &amp; #PeytonManning on @TNTDrama, @TBSNetwork, @truTV &amp; @HLNTV. The golfers &amp; our @WarnerMedia family are donating $10 Million toward #COVID19 relief. More at https://t.co/bH8JCr2ccB https://t.co/X0yGxfz4sX",t1258481100072071178
0,0,ATT,2020-05-07,"@y0rrick Hi Y0rrick, upon investigating, we have determined that Austin is not an employee of AT&amp;T or our Authorized Retailer, Live Mobile.",t1258477005286379521
0,0,ATT,2020-05-07,@KetemaLyles @main_karl @valphillips @mcollins_22 @fjdevereux Now THAT is one tasty reward! Keep up the great work #ATTFAmily! 💙 https://t.co/4tdRfS74Or,t1258473458629033984
0,0,ATT,2020-05-07,"Love the multi-channel collab! Shoutout to @FirstNet, IHX, External Affairs, and Retail employees for coming together on this one. #ConnectedTogether https://t.co/ENiYpPp7Ps",t1258473050690875392
0,0,ATT,2020-05-07,A special #NursesWeek #TBT to when we shared @SomeGoodNews w/ @JohnKrasinski &amp; #HealthcareHeroes around the country. 💙Learn how we're offering frontline nurses &amp; physicians 3 months of free wireless service w/ #FirstNet. https://t.co/TPNIGi2szb. https://t.co/8Qtxpie7n0,t1258472829584097284
0,0,ATT,2020-05-07,@IL157B @AshliH14 @OHPA_Cowbell @LalaFremont Here's a HUGE virtual hug to you and all #ATTFamily members. We love you and thank you for keeping us #ConnectedTogether. https://t.co/qIOVLPMzO5,t1258472369137561601
0,0,ATT,2020-05-07,"@MolinaFan4 You're welcome, Renee. If you have additional questions, please let us know.",t1258469358889730049
0,0,ATT,2020-05-07,"@y0rrick Thank you for reaching out. This conduct is not in line with our core values, and we are investigating this.",t1258461565575204865
0,0,ATT,2020-05-07,@danalange33 💙💙💙 https://t.co/evq95E5Ozk,t1258448870968885250
0,0,ATT,2020-05-07,@mh8618Att https://t.co/FeWu6D6PPZ,t1258447387577761798
0,0,ATT,2020-05-07,@Jonathan1Wilson 💙 💙 💙,t1258442161533661185
0,0,ATT,2020-05-07,@DerrickGrand11 💙 🙌,t1258436099812327424
0,0,ATT,2020-05-07,"@RobRopon_rr127s @gilbyfc @jerryfornwalt @WilliamGStovall @tmjh22 You all look great, Rob! https://t.co/jxmfmn1E4S",t1258435692507602944
0,0,ATT,2020-05-07,"@mvportalatin @Austin_T1206 @kuhn3 @WilliamGStovall And we're thankful for you, Maria! 💙",t1258435141296324609
0,0,ATT,2020-05-07,@KentWinner https://t.co/wnsnXnXlmk,t1258434629528440832
0,0,ATT,2020-05-07,@Jenn__Meyers https://t.co/ABwQpHDHri,t1258434025624145927
0,0,ATT,2020-05-07,@_tinazavala Safety meets fashion? We can't say no to that! https://t.co/Q51slRwhxw,t1258433198410915840
0,0,ATT,2020-05-07,"@bobby_nier Looking good, Bobby! We're so happy to have YOU in our awesome #ATTFamily 💙 🙌 https://t.co/6gkw1YS3yZ",t1258431307769679875
