,floyd_stance,floyd_followup,username,date,text,hash
4662,0,0,AmericanAir,5/13/20,@aAurigae777 We can't wait! See you in the skies soon.,5.86E+18
4663,0,0,AmericanAir,5/13/20,@Air_Forrest_One That doesn't sound quite right. We believe we found your reservation if you'll verify your booking code in DMs.,6.32E+18
4664,0,0,AmericanAir,5/13/20,@jennmass We're always here ot take a look at your reservation. Meet us in DMs with your record locator when you get a moment.,6.06E+17
4665,0,0,AmericanAir,5/13/20,"@EastxMidWest All tickets aren't eligible for a refund, but you're able to use the full value to fly by December 31, 2021. https://t.co/3Mhe9FtTe6",1.12E+19
4666,0,0,AmericanAir,5/13/20,@MorganPipkin It's important to us that you feel comfortable on board and during the boarding process. DM your booking code and any further details.,1.65E+19
4667,0,0,AmericanAir,5/13/20,"@nastyvarinos If you're on this flight, DM your record locator and we'll forward your comments to Flight Service for internal review.",6.63E+18
4668,0,0,AmericanAir,5/13/20,"@BarryHighsted Weâ€™re working hard to create more space on board, limiting the number of customers. We appreciate the feedback and will pass this on.",1.48E+19
4669,0,0,AmericanAir,5/13/20,"@TAWithDan That doesn't seem quite right, but we'd be happy to review your reservation further. DM your 6-letter booking code, Dan.",5.49E+18
4670,0,0,AmericanAir,5/13/20,@last_dragomir We're capping the number of seats sold and also creating more space on board by blocking 50% of the middle seats.,1.67E+19
4671,0,0,AmericanAir,5/13/20,@mckitten__ We love keeping you #connected in the air. Thanks for the thumbs up!,1.82E+19
4672,0,0,AmericanAir,5/13/20,@willbv77 Thanks for the additional details. All customers should be wearing masks unless they have a medical reason stating otherwise.,1.02E+19
4673,0,0,AmericanAir,5/13/20,@JohnSchueler9 We ask that all of our customers comply with wearing a mask. We'd like to share your concerns. Please meet us in DMs with your flight info.,1.13E+18
4674,0,0,AmericanAir,5/13/20,@nastyvarinos We started requiring our crew to wear masks at the beginning of May and for our customers it started Monday: https://t.co/rHigivYMhL,1.26E+19
4675,0,0,AmericanAir,5/13/20,@Romulopch We see your tweets and we'll review and respond back in DMs soon.,1.48E+19
4676,0,0,AmericanAir,5/13/20,@TraciEsco We've made several changes to our schedules. There are a few flights operating internationally to help customers get where they need to be.,1.72E+18
4677,0,0,AmericanAir,5/13/20,"@NancyLaWall Hi, Nancy. We're all adjusting to this new world. Please DM the record locator, flight number and any additional details.",1.32E+19
4678,0,0,AmericanAir,5/13/20,@4153hyer We know the importance of creating space on board and are working hard to make it happen. Check out  details here: https://t.co/3Mhe9FtTe6,1.04E+19
4679,0,0,AmericanAir,5/13/20,@willbv77 We want you to be comfortable. Please speak with our flight crew for possible seat changes in the same cabin or any concerns you may have.,1.20E+19
4680,0,0,AmericanAir,5/13/20,@JamilaDanice We're working to create more space for our customers. Please DM your record locator for a closer look.,3.96E+18
4681,0,0,AmericanAir,5/13/20,"@queenamy1107 We'd love to share your kudos for the agent with our #AATeam, Amy. Send us their name and your booking code in DMs.",1.37E+19
4682,0,0,AmericanAir,5/13/20,"@ClayWilTre We try to create more space on board, if we're able to. We appreciate you reaching out and will share this with our leaders.",1.21E+19
4683,0,0,AmericanAir,5/13/20,@ChickScottsdale We look forward to flying you to your next amazing adventure!,1.07E+19
4684,0,0,AmericanAir,5/13/20,@thebozzofsauce We'd be happy to check. Send us your record locator in DMs.,1.47E+19
4685,0,0,AmericanAir,5/13/20,"@markmm3608 Many of these schedule changes are due to COVID-19, but if we can help rebook you, please DM the info we requested.",1.71E+19
4686,0,0,AmericanAir,5/13/20,@ZeeAsghar We have a great link with details on the procedures we're taking. Check out under Your Travel Experience: https://t.co/rHigivYMhL,2.50E+18
4687,0,0,AmericanAir,5/13/20,@stephenpgrant Please meet us in DMs with your record locator and let us know what flight you were on. We'd like to pass this along.,1.82E+19
4688,0,0,AmericanAir,5/13/20,@loreminis We never want to leave you behind. Please work with our airport or Reservations team at 800-433-7300 for rebooking options.,8.06E+18
4689,0,0,AmericanAir,5/13/20,"@Air_Forrest_One We're sensing some frustration, Forrest. How can we help you today?",1.15E+18
4690,0,0,AmericanAir,5/13/20,@TwistedFocus99 It's important to us for the safety of our crew and customers that everyone wears a mask. Thanks for your cooperation.,1.25E+19
4691,0,0,AmericanAir,5/13/20,@lpabonhr We're glad to hear our #AATeam gave you top notch service and explained the refund process to you. We can't wait to see you on board soon!,1.69E+19
4692,0,0,AmericanAir,5/13/20,@babyjoyxo We'd gladly take a look at it for you. Please share your record locator or ticket number in DM.,8.48E+18
4693,0,0,AmericanAir,5/13/20,"@highheeledevent We're capping our flights and doing our best to create more space on board by blocking 50% of middle seats, Debbie.",7.48E+18
4694,0,0,AmericanAir,5/13/20,@johnnydfly Your safety is our top priority. We're blocking 50% of our middle seats to create more space. DM your record locator for further review.,7.11E+18
4695,0,0,AmericanAir,5/13/20,"@bluebuddy84 While on board, it's required for our team members to wear masks. Some airports may enforce wearing face masks as well.",1.59E+19
4696,0,0,AmericanAir,5/13/20,@stephenpgrant We never want to disappoint you and want every flight to be excellent. We're creating more space by blocking 50% of the middle seats now.,7.49E+18
4697,0,0,AmericanAir,5/13/20,"@Lance_pruitt If you'll send us your record locator in DMs, we'll be happy to take a closer look.",5.28E+18
4698,0,0,AmericanAir,5/13/20,@Russell16073464 We're asking all our customers and team members to wear a mask to ensure safety of everyone. Please speak with our gate team with questions.,6.42E+18
4699,0,0,AmericanAir,5/13/20,@VickiVacatadict We appreciate our health care heroes.,1.30E+19
4700,0,0,AmericanAir,5/13/20,"@doghouseBMF Hi, Jason! We'll take a look. Please share your record locator with us via DM.",1.02E+19
4701,0,0,AmericanAir,5/13/20,@Travel675199431 Yes it is! The Canadian government does require all to have a face mask in their possession at all times. We require them also.,1.10E+19
4702,0,0,AmericanAir,5/13/20,"@Mr_Briman We require customers to wear a mask while on board, and this requirement is enforced at the gate while boarding.",1.36E+19
4703,0,0,AmericanAir,5/13/20,@BelindaGatlin Refunds are taking a bit longer due to having lots of requests. Our Refunds team is working on this and will get it processed soon.,1.75E+18
4704,0,0,AmericanAir,5/13/20,@cuver16 Our health care heroes deserve some downtime.,9.10E+18
4705,0,0,AmericanAir,5/13/20,"@CariWard We require customers to wear a mask while on board, and this requirement is enforced at the gate while boarding.",1.39E+19
4706,0,0,AmericanAir,5/13/20,@MairseyDotes No problem. We'll be here.,1.24E+19
4707,0,0,AmericanAir,5/13/20,"@Lance_pruitt If you need to make seat changes, please speak with our flight crew. They'll do their best to make sure you're comfortable.",5.97E+18
4708,0,0,AmericanAir,5/13/20,"@Kat7600999 If you DM your ticket number or record locator, we're happy to take look.",1.57E+19
4709,0,0,AmericanAir,5/13/20,@miss__dewar We responded back in DMs.,3.78E+18
4710,0,0,AmericanAir,5/13/20,@VMJade So sorry to hear you're having trouble. Try clearing cache and using another browser to see if that helps.,4.43E+18
4711,0,0,AmericanAir,5/13/20,"@ANewtster Hey, Andrew! We appreciate the suggestion. We'll certainly share it with our App team.",1.37E+19
4712,0,0,AmericanAir,5/13/20,@86stephen5309 The mountains are calling and we'll be ready when you are!,9.06E+18
4713,0,0,AmericanAir,5/13/20,"@BScott2015 That's a pretty dreamy view, Benjamin. We can't wait to see you the next time that you're in the air.",1.28E+19
4714,0,0,AmericanAir,5/13/20,@cfarrelly12 It's important to make sure we're always providing accurate info. What's going on? Please send us more info via DM. We'll try to help.,1.07E+19
4715,0,0,AmericanAir,5/13/20,@markmm3608 We try to keep flight changes to a minimum but there are times when changes need to be made. Please DM your record locator if you need help.,4.63E+18
4716,0,0,AmericanAir,5/13/20,"@madison_tayt Our team is all hands on deck working to process every request we're receiving, but we're a bit behind due to the large volume.",6.24E+18
4717,0,0,AmericanAir,5/13/20,@amxryllisa We'd like to help and have a look at your trip and into rebooking options for you. Please DM your record locator.,9.15E+18
4718,0,0,AmericanAir,5/13/20,@CrystalBeth63 We love our health care heroes!,1.11E+19
4719,0,0,AmericanAir,5/13/20,@MairseyDotes We're happy to take a closer look. Please DM your ticket number or record locator.,2.01E+18
4720,0,0,AmericanAir,5/13/20,@nygirl1107 We appreciate our health care heroes!,9.08E+18
4721,0,0,AmericanAir,5/13/20,@abelanderer1 We appreciate your father's dedication.,5.49E+18
4722,0,0,AmericanAir,5/13/20,@stevek7520 Refunds aren't possible for nonrefundable tickets unless your reservation is active and the flight was canceled by AA. You can get a credit.,4.57E+18
4723,0,0,AmericanAir,5/13/20,@mmlavelle We see your DM and we'll follow up with you there shortly.,5.10E+18
4724,0,0,AmericanAir,5/13/20,@kewllewk We'll continue to prioritize safety and well-being of our customers and crew. We truly appreciate your feedback.,4.99E+18
4725,0,0,AmericanAir,5/13/20,@tinaae6 Weâ€™re working hard to create more space by limiting the number of customers on each flight. Thanks for bringing this to our attention.,1.29E+19
4726,0,0,AmericanAir,5/13/20,@Covid1949195064 Refunds are available to customers booked on a flight that we cancel. Please send a DM if you need our help.,7.35E+18
4727,0,0,AmericanAir,5/13/20,@hamsterjockey We see your DM and we'll follow up with you there soon.,7.88E+18
4728,0,0,AmericanAir,5/13/20,@MRichbish We respect your decision. See here what's happening on board our flights. https://t.co/3Mhe9FtTe6,1.37E+19
4729,0,0,AmericanAir,5/13/20,"@sophiamarie_96 We're seeing many open seats on your flight. Our goal is to leave 50% of Main Cabin middle seats open, when possible, to create more space.",9.28E+18
4730,0,0,AmericanAir,5/13/20,@Em_A_Lee27 We'd love to help you with this. Meet us in DM with the record locator.,1.97E+18
4731,0,0,AmericanAir,5/13/20,@Mhwilsonrn You're welcome to share their record locator via DM so that we can take a closer look.,9.85E+18
4732,0,0,AmericanAir,5/13/20,@D_Clark19 We're sorry to see that you're having some trouble. Please DM us a screenshot of the error message that you're getting.,8.66E+18
4733,0,0,AmericanAir,5/13/20,"@calawayben If you need some help with your travels, we're here for you. Come on over to DM and let us know what you're needing.",7.51E+18
4734,0,0,AmericanAir,5/13/20,@ryan_mossb Send us a DM with your record locator or ticket number. We'd like to take a look.,1.75E+19
4735,0,0,AmericanAir,5/13/20,@sremick We can take a look to see if we can help here. Please share your record locator via DM and tell us how we can help.,1.67E+19
4736,0,0,AmericanAir,5/13/20,@AubreyRoach1 This is concerning to us. We're here to listen when you're ready.,1.70E+19
4737,0,0,AmericanAir,5/13/20,@Russell16073464 All passengers and crew members are required to wear masks with exception of young children and customers with health conditions.,1.25E+19
4738,0,0,AmericanAir,5/13/20,"@ramhelp We've extended elite status through 2022, but you will need to have a qualifying activity every 18 months. Donating miles is a popular way.",1.79E+19
4739,0,0,AmericanAir,5/13/20,"@doovhooves Our goal is to leave 50% of Main Cabin middle seats open, when possible, creating more space for customers. Thanks for your feedback.",1.64E+19
4740,0,0,AmericanAir,5/13/20,"@_JeremySullivan We're sorry to see that you're having some trouble. We're happy to take a look, please DM your record locator if you need some assistance.",5.96E+18
4741,0,0,AmericanAir,5/13/20,@willbv77 Weâ€™re working hard to create more space by limiting the number of customers on each aircraft. Please share your record locator via DM.,2.79E+17
4742,0,0,AmericanAir,5/13/20,"@bickabah Thanks for letting us know! If you have a moment, share your record locator or ticket number and we'll make sure Donna sees this! #AATeam",1.18E+19
4743,0,0,AmericanAir,5/13/20,@MarshaePelt We've replied to you in DM on May 6. Our offer to take a look still stands. Please share your record locator via DM.,1.64E+19
4744,0,0,AmericanAir,5/13/20,@_JocelynJay We'd like to take a closer look. Please DM your record locator or ticket number.,3.53E+18
4745,0,0,AmericanAir,5/13/20,"@Lance_pruitt We've had to make some changes to our service. At the same time, our goal is to leave 50% of middle seats open.",5.89E+18
4746,0,0,AmericanAir,5/13/20,@ShanaluAnaluka We're ready when you are! #LetsGoFlying,9.52E+18
4747,0,0,AmericanAir,5/13/20,@Corey79722841 We hope to get back to offer full service as soon as we can. We're truly sorry for any inconvenience and disappointment.,1.36E+19
4748,0,0,AmericanAir,5/13/20,@MoscowMitch20 We've got precautions in place for our customers and crew. Check out the news here: https://t.co/3Mhe9FtTe6,1.68E+19
4749,0,0,AmericanAir,5/13/20,@PrivateSnuffy We are asking that each customer and team member wear a mask on board. https://t.co/3Mhe9FtTe6,6.46E+18
4750,0,0,AmericanAir,5/13/20,@ramhelp We offer many ways to earn miles without flying. Check them out here: https://t.co/eF9ECOF8iA,3.80E+18
4751,0,0,AmericanAir,5/13/20,@idyllchatter Both our customers and crew are required to wear a mask while on board. You can see more here: https://t.co/3Mhe9FtTe6,1.62E+19
4752,0,0,AmericanAir,5/13/20,@TheDJLunatik Please check with our team at the gate or onboard if needed. You should be allowed to move to another seat to create more room.,8.99E+17
4753,0,0,AmericanAir,5/13/20,@sameershahster Our pilots are required to wear masks while on board and while in customer areas. We've shared your feedback with our team.,1.74E+19
4754,0,0,AmericanAir,5/13/20,@78Yankee Your comments concern us. Please DM your record locator and let us know what's going on.,3.42E+18
4755,0,0,AmericanAir,5/13/20,@djice000 We're happy to go over your options with you. Please DM your record locator.,1.10E+19
4756,0,0,AmericanAir,5/13/20,"@Mhwilsonrn Weâ€™re working hard to create more space on board, limiting the number of customers on each aircraft.",3.21E+18
4757,0,0,AmericanAir,5/13/20,"@map381 If the tickets aren't eligible for refund, we're offering flexibility to rebook: https://t.co/kNkPUilgez",1.39E+19
4758,0,0,AmericanAir,5/13/20,@rubabrizvi We'd love to see you when you're ready to fly again.,4.95E+18
4759,0,0,AmericanAir,5/13/20,@Mixbreed_beauty We always want you get the service you expect. Please meet us in DM with your record locator and more details.,8.13E+18
4760,0,0,AmericanAir,5/13/20,@nirajshah8 We'd like to check on this. Send us a DM with their record locator.,1.71E+19
4761,0,0,AmericanAir,5/13/20,"@KaleFeeter Our goal is to leave some Main Cabin middle seats open, when possible, to create more space. We see there were many open seats available.",2.38E+18
4762,0,0,AmericanAir,5/13/20,"@KGardenour Our goal is to leave 50% of main cabin center seats open when possible, creating more space for customers.",7.39E+18
4763,0,0,AmericanAir,5/13/20,@VC7031 We'd love to take you there. Let us know when you're ready and we'll start our engines!,7.31E+18
4764,0,0,AmericanAir,5/13/20,@girlsgetaways We're excited to have you flying with us. We'll see you again soon!,1.39E+19
4765,0,0,AmericanAir,5/13/20,@aliciaknight8 Perfect! We'd love to see you on board the next time that you fly.,4.71E+18
4766,0,0,AmericanAir,5/13/20,"@COACHBAKER52 We're happy to help, and look forward to seeing you on board with us another time.",1.40E+19
4767,0,0,AmericanAir,5/13/20,"@Karikamikai Hi there, Karina! We're glad to hear the funds appeared in your account. Enjoy your rest of the day.",2.08E+18
4768,0,0,AmericanAir,5/13/20,"We miss you and we want to know ... ðŸ– or â›°? 

Like if you'd rather relax on a beach. Retweet if you'd rather hike a mountain!",5.86E+18
4769,0,0,AmericanAir,5/13/20,"@doneill Weâ€™re working hard to create more space on board, limiting the number of customers on each aircraft. We appreciate your feedback.",1.35E+18
4770,0,0,AmericanAir,5/13/20,"@4goodnesssaiks We appreciate your feedback. While we're working hard to create space, and open seat next to you isn't guaranteed.",1.30E+19
4771,0,0,AmericanAir,5/13/20,"@girlsgetaways Gee, thanks! We're glad you had a great flight and look forward to seeing you on board again soon.",8.44E+18
4772,0,0,AmericanAir,5/13/20,@Ozunanana We do have some flights to Europe still operating. We've sent you a DM. Please take a look there.,8.13E+17
4773,0,0,AmericanAir,5/13/20,"@blow5000 For nonrefundable tickets, we've added some flexibility to reuse your tickets. You can see more here: https://t.co/kNkPUilgez",1.84E+19
4774,0,0,AmericanAir,5/13/20,"@LynetteEby We're here around the clock, and are always happy to help customers with their travel needs.",9.04E+18
4775,0,0,AmericanAir,5/13/20,"@sktaylor88 This requirement is addressed at the gate prior to boarding. All should have a face cover on in flight, unless there's a medical exception.",1.68E+19
4776,0,0,AmericanAir,5/13/20,"@aliciaknight8 We haven't seen any log in issues this morning. Are you receiving an error message? If so, please DM a screenshot.",7.13E+18
4777,0,0,AmericanAir,5/13/20,@JenVoth We'd be happy to take a look at the reservation for you. Send a DM our way with your travel details.,1.18E+19
4778,0,0,AmericanAir,5/13/20,@rebecca_zweig What happened to have you feel this way? We're here to listen if you need us. DM us your record locator and details.,1.19E+19
4779,0,0,AmericanAir,5/13/20,@tinaae6 We don't like the sound of that! Pop on over to our DM and let us know what's got you so upset.,1.33E+19
4780,0,0,AmericanAir,5/13/20,"@4goodnesssaiks This is important to our customers. We took a quick look at your flights from yesterday, and see quite a few open spaces in the main cabin.",1.32E+19
4781,0,0,AmericanAir,5/13/20,@AJSPainting We love having you on board and we're so glad that you enjoyed the ride! Thank you for flying with us today.,5.14E+18
4782,0,0,AmericanAir,5/13/20,"@irene_timan Our goal is to leave 50% of Main Cabin middle seats open, when possible, creating more space for customers. Thanks for your feedback.",3.75E+18
4783,0,0,AmericanAir,5/13/20,@elima166 We're committed to keeping customers safe. Check out this link to see what's happening.  https://t.co/3Mhe9FtTe6,1.58E+19
4784,0,0,AmericanAir,5/13/20,@AebischerDrew Safety and well-being of our customers and crew is our top priority. Please see our commitment here: https://t.co/3Mhe9FtTe6,4.74E+18
4785,0,0,AmericanAir,5/13/20,"@BeAnExample Once the plane doors close, customers can move seats within their ticketed cabin to create more space around them as desired.",2.14E+18
4786,0,0,AmericanAir,5/13/20,@tombrainsky Face coverings are required by each passenger while on board an American flight with an exemption for the very young and medical conditions.,1.03E+19
4787,0,0,AmericanAir,5/13/20,@paulg073 This isn't the impression we'd like to make. Send us a DM with your record locator and more details.,6.40E+18
4788,0,0,AmericanAir,5/13/20,"@csulesky Our apology for the late start. The parked planes we have do seem like an easy fix, and we wish it was that simple to make a quick swap.",1.20E+18
4789,0,0,AmericanAir,5/13/20,"@LynetteEby If you're needing some help with your travels, we're here for you. Pop on over to DM and share the details with us.",1.73E+19
4790,0,0,AmericanAir,5/13/20,"@sewsueme Thanks for sharing your observations. Gloves aren't required at this time. If things change, it'll be noted here: https://t.co/3Mhe9FtTe6",1.54E+19
4791,0,0,AmericanAir,5/13/20,"@IAMUnpersuaded We know this is very important to our customers. We've also got our waiver program active, allowing travel at a later time with no penalty.",1.84E+19
4792,0,0,AmericanAir,5/13/20,@Dagmaraivonne This concerns us. Please meet us in DMs with your flight information.,1.44E+19
4793,0,0,AmericanAir,5/13/20,@rhude_dude We've sent you a DM. Please delete this tweet with your trip info for your privacy and meet us in DM.,5.48E+18
4794,0,0,AmericanAir,5/13/20,@searchwillj3 We get many customers are traveling less. There are many ways to earn or redeem miles to keep the miles active: https://t.co/eF9ECOF8iA,1.23E+19
4795,0,0,AmericanAir,5/13/20,@AubreyRoach1 This isn't how things should be addressed. Please send us a DM with your record locator or flight details.,8.27E+18
4796,0,0,AmericanAir,5/13/20,@BuckeyeDirtFan Our goal is to create more space by limiting confirmed seats on each flight. DM us your record locator. We'll take a closer look.,1.77E+19
4797,0,0,AmericanAir,5/13/20,@rhude_dude We'd be happy to look at your options. What's your flight information?,1.42E+19
4798,0,0,AmericanAir,5/13/20,@OliDoodles Spooky indeed! We're betting there's a great big smile underneath though.,5.93E+18
4799,0,0,AmericanAir,5/13/20,"@threeminime We just responded to your DM, so please check when you can.",8.03E+18
4800,0,0,AmericanAir,5/13/20,"@OliDoodles Great mask, Oliver! We're excited to have you on board today.",1.95E+18
4801,0,0,AmericanAir,5/13/20,"@jonwsimons We've added an extended period of time for you to travel. You are able to use your ticket toward a trip between now and December 31, 2021.",3.75E+18
4802,0,0,AmericanAir,5/13/20,@SlumpDump We'd like to take a closer look. Please DM us with your  record locator.,1.09E+19
4803,0,0,AmericanAir,5/13/20,"@jonwsimons We're thankful for your loyalty. Refunds are offered for those on refundable type tickets, or when we cancel a flight they're confirmed on.",6.52E+18
4804,0,0,AmericanAir,5/13/20,"@jonwsimons You have an option to rebook and complete a new trip by December 31, 2021 using full value of the ticket: https://t.co/kNkPUilgez",4.60E+18
4805,0,0,AmericanAir,5/13/20,"@d_ambisyoso When creating your reservation, only flights with availability will be shown.",1.51E+19
4806,0,0,AmericanAir,5/13/20,"@d_ambisyoso Weâ€™re working to create more space on board, limiting the number of customers on each aircraft. Here's more info: https://t.co/3Mhe9FtTe6",1.78E+19
4807,0,0,AmericanAir,5/13/20,@BeAnExample We're working to stock the airports with extra supplies. Please reach out to a crew member if you need sanitizer or wipes.,3.99E+18
4808,0,0,AmericanAir,5/13/20,@BeAnExample We'd like to take a deeper look at the flight you're referring to. Please send a DM our way with your record locator for this trip.,9.62E+18
4809,0,0,AmericanAir,5/13/20,@adriana_tweets We hear your concerns. We're thankful for your loyalty and look forward to having you back on board with us soon.,5.84E+17
4810,0,0,AmericanAir,5/13/20,@teerav131 Good morning. Thanks for sharing this beAAutiful picture and words!,2.81E+18
4811,0,0,AmericanAir,5/13/20,@BeAnExample Weâ€™re working hard to create more space and limiting the number of customers on each aircraft. We appreciate your feedback on this.,1.23E+19
4812,0,0,AmericanAir,5/13/20,@BeAnExample We're happy to have you with us and it should reflect throughout every interaction. Please share more details and the record locator in DM.,1.18E+19
4813,0,0,AmericanAir,5/13/20,@PresidentDorsey We miss seeing you too and hope to see you on board sometime soon!,1.81E+17
4814,0,0,AmericanAir,5/13/20,@jmrendle Our Refunds team have received a large number of requests and they're working through them all as quickly as they can.,1.31E+19
4815,0,0,AmericanAir,5/13/20,@AGerdiGerdnic We've been limiting our flight loads and we'd like to get a better look at your trip with you. Please DM more details.,1.73E+19
4816,0,0,AmericanAir,5/13/20,@vras100 The next option operated by British Airways we currently see would be June 7. You can check availability online: https://t.co/iJWiiS4WLg,2.40E+18
4817,0,0,AmericanAir,5/13/20,@lime_burn It looks like a segment got left off during reissue. Please follow-up with us via DM and we'll go over this further.,1.11E+19
4818,0,0,AmericanAir,5/13/20,@thedocisout1 We loved having you upfront with us! There are many different requirements for our team members when traveling.,4.53E+18
4819,0,0,AmericanAir,5/13/20,@_toomuchforyou Safety is always our number one priority and any schedule changes made are based on operational needs.,1.37E+19
4820,0,0,AmericanAir,5/13/20,@ADKIc3mAnX For eligible trips we're waiving the change charge so it may be used towards a new one: https://t.co/kNkPUilgez,6.02E+17
4821,0,0,AmericanAir,5/13/20,@TavloCloudPos Our teams are encouraging masks be worn and we'll forward these comments on to our leadership team.,9.36E+18
4822,0,0,AmericanAir,5/13/20,"@Cecelia62669112 Not all fares qualify for a refund. On ones that don't, we're allowing the full value to be used towards a new trip without a change charge.",6.61E+18
4823,0,0,AmericanAir,5/13/20,@chineyblk Our Refunds team have been working through a larger number of requests and we truly appreciate your continued patience.,6.68E+18
4824,0,0,AmericanAir,5/13/20,@SheliaAbramsNY We've been capping our flight loads to create more distance on board. Please share your trip details with us via DM.,1.02E+19
4825,0,0,AmericanAir,5/13/20,@SudoRmJosh We'd like some more info on what's going on. Please follow-up with us via DM with your trip details.,6.50E+18
4826,0,0,AmericanAir,5/13/20,@shemarhag We are encouraging masks to be worn and you can always ask to change seats if needed.,1.78E+18
4827,0,0,AmericanAir,5/13/20,@Jynalicious77 Discrimination has no place at American. Please follow-up with us via DM with additional details and the original link to these posts.,2.52E+17
4828,0,0,AmericanAir,5/13/20,@shemarhag We look forward to seeing you on board!,4.67E+18
4829,0,0,AmericanAir,5/13/20,@TChadUNC We'd love to have you fly with us. You can check our fares and schedules online here: https://t.co/iJWiiS4WLg,6.73E+16
4830,0,0,AmericanAir,5/13/20,"@shemarhag Our customers are required to wear masks as of Monday, May 11th. You can read more about it here: https://t.co/3Mhe9FtTe6",6.81E+18
4831,0,0,AmericanAir,5/13/20,@cheyenne_may11 Our company culture celebrates diversity on all levels. It's part of who we are. We assure you that this will be looked into further.,1.79E+19
4832,0,0,AmericanAir,5/13/20,@WVBull The fares can vary for different dates. We hope you find something that works for you.,5.24E+18
4833,0,0,AmericanAir,5/13/20,@emilywood6345 It's our pleasure!,1.01E+19
4834,0,0,AmericanAir,5/13/20,"@xmarinb In order to get a refund, it has to be submitted per the link sent to you earlier. Our Refunds team will review and get back to you soon.",6.41E+18
4835,0,0,AmericanAir,5/13/20,"@emilywood6345 If you do end up needing us, we're here for you via DM.",1.76E+19
4836,0,0,AmericanAir,5/13/20,"@WVBull You're able to use the full value of the ticket to rebook. If the fare is higher, you'll need to pay the difference.",1.05E+19
4837,0,0,AmericanAir,5/13/20,@cheyenne_may11 We don't tolerate discrimination of any kind. We'll be sure to pass this along to our team for further review.,7.14E+18
4838,0,0,AmericanAir,5/13/20,@leemean98 We see your DM and we'll work with you there directly in just a moment.,4.48E+18
4839,0,0,AmericanAir,5/13/20,@MicahKushner We know it's important to take care of our customers. You can read more here about what we're doing: https://t.co/3Mhe9FtTe6,8.20E+18
4840,0,0,AmericanAir,5/13/20,@StabilizrMotion You bet!,7.06E+18
4841,0,0,AmericanAir,5/13/20,@Joseph_Daykin We're working to procure face masks and hand sanitizer as a supplement. See more here: https://t.co/3Mhe9FtTe6,8.31E+18
4842,0,0,AmericanAir,5/13/20,@lmflorey We have a Special Assistance team that can work with them directly for any accommodations that may need to be made for them.,1.60E+18
4843,0,0,AmericanAir,5/13/20,@Soveryssd We're offering refunds if your flights been cancelled or if you've had a big schedule change. Otherwise credits will be issued instead.,1.40E+18
4844,0,0,AmericanAir,5/13/20,@ckomagan You can check our schedules and rates for international travel to Europe online here: https://t.co/iJWiiS4WLg,1.82E+19
4845,0,0,AmericanAir,5/13/20,@xmarinb We see your DM and we'll follow-up with you there in just a moment.,4.17E+18
4846,0,0,AmericanAir,5/13/20,"@joemartinjr We have a limited amount available, so it's not guaranteed. Please bring your own before you arrive.",8.19E+18
4847,0,0,AmericanAir,5/13/20,"@emilywood6345 We hear your frustration. If you're still needing help, please DM your record locator and we'll take a closer look.",1.12E+19
4848,0,0,AmericanAir,5/13/20,@jl_hanoi Refunds are taking longer than usual to process since we're receiving so many requests daily. Thanks for your patience.,1.39E+19
4849,0,0,AmericanAir,5/13/20,@cathyleemiller We're sorry this was your experience. Ticketing needs a bit more time to complete. We hope for another chance to welcome you on board soon.,1.89E+17
4850,0,0,AmericanAir,5/13/20,@leemean98 We're here for you. DM the record locator and more details for a closer look.,8.10E+18
4851,0,0,AmericanAir,5/13/20,@dinarenelaura We're working hard to create more room on board among many other steps focused on everyone's health: https://t.co/rHigivYMhL.,1.75E+19
4852,0,0,AmericanAir,5/13/20,@Regina_Mixon We can't wait to have her on board! We're here if you have any other questions.,8.25E+18
4853,0,0,AmericanAir,5/13/20,@StabilizrMotion Weâ€™ve stopped checking pets for now. Carry-on pets are still allowed to fly in the cabin if they meet the requirements.,1.42E+19
4854,0,0,AmericanAir,5/13/20,@cathyleemiller We'd love to have you on board with us. We just need a little more time to get you to the gate for boarding.,5.22E+18
4855,0,0,AmericanAir,5/13/20,"@Regina_Mixon We've taken steps to create more room on board, plus other things focused on keeping everyone healthy: https://t.co/rHigivYMhL.",1.82E+19
4856,0,0,AmericanAir,5/13/20,@AmigoJen Thanks for the kudos. We're glad we could help and are always here for you anytime you need us!,7.08E+18
4857,0,0,AmericanAir,5/13/20,@ralphyaniz We want every flight you take with us to be excellent from start to finish. We'd love another chance to take better care of you!,4.44E+18
4858,0,0,AmericanAir,5/13/20,"@PorkBosh42 Once you arrive at your final destination, we'll gladly take a closer look. Meet us in DM with your record locator when you land.",1.32E+19
4859,0,0,AmericanAir,5/13/20,"@BrLazizi We're so sorry for the wait to get it back, but we're happy you have it now!",1.11E+19
4860,0,0,AmericanAir,5/13/20,@smiley6858 Our hearts go out to her and her family during this time. Here's a great link with all that we're doing. https://t.co/rHigivYMhL,1.02E+19
4861,0,0,AmericanAir,5/13/20,@OGFlyNKicks We'll review you reservation closer and respond back to your DM. Thanks for your patience.,1.40E+19
4862,0,0,AmericanAir,5/13/20,@megan0363 We appreciate all you do and here to help. Meet us in DMs with your record locator and details on what you need help with.,1.11E+19
4863,0,0,AmericanAir,5/13/20,@PorkBosh42 We're working on some maintenance and appreciate your patience. We're aiming to be in the air real soon.,1.19E+17
4864,0,0,AmericanAir,5/13/20,@xmarinb We'll review your options closer. Meet us in DMs with your record locator.,1.10E+19
