,floyd_stance,floyd_followup,username,date,text,hash,,,,,,
19256,0,0,Google,5/13/20,"@BeckyGreen97 Hi there. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",1.65758E+017,,,,,,
19257,0,0,Google,5/13/20,"@whyamisotall Hi there. Just to confirm, are you still able to sign into your Google account? Let us know.",1.31786E+019,,,,,,
19258,0,0,Google,5/13/20,@babyparkji Hi there. Have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,1.32292E+019,,,,,,
19259,0,0,Google,5/13/20,"@megnan_ Hi Meg. Just to confirm, are you still able to sign into your account? Let us know.",3.74002E+018,,,,,,
19260,0,0,Google,5/13/20,"@a_thalassophile Hi Aura. This guide may help: https://t.co/VRPMm6xAcH. If something looks out-of-line, we suggest adding extra layers of security to your Google Account with these tips: https://t.co/k6X4NghPTb.",4.47136E+018,,,,,,
19261,0,0,Google,5/13/20,"@ivvnnn1 Hi there. Just to confirm, did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",4.09946E+018,,,,,,
19262,0,0,Google,5/13/20,"@HopeMagnific Hi there. If she sends us a tweet, we'll see what we can do to help. In the meantime, make sure she's completed the steps at https://t.co/nrurccAsgj.",9.59497E+018,,,,,,
19263,0,0,Google,5/13/20,"@hellosarahmon Hi Sarah. Just to confirm, are you still able to sign into your Google account? Let us know.",9.63897E+018,,,,,,
19264,0,0,Google,5/13/20,@JohnMic93707886 Hi Michael. You can report the Google Account here: https://t.co/pzhbODgr8l. Hope that helps.,1.40588E+019,,,,,,
19265,0,0,Google,5/13/20,"@SayemAhmd Hi there. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",3.96663E+018,,,,,,
19266,0,0,Google,5/13/20,"@megghealeyy Hi Meg. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",5.59454E+018,,,,,,
19267,0,0,Google,5/13/20,"@Nothxbye1 Mind if we jump in? Just to confirm, are you still able to sign into your Google account? Let us know.",1.6762E+019,,,,,,
19268,0,0,Google,5/13/20,@AlexOQuinn2 Hmm. Try these steps to turn off 2-Step Verification: https://t.co/icJWjmFYhk. Let us know if that helps.,1.50456E+019,,,,,,
19269,0,0,Google,5/13/20,"@MsEspi104 Hi there. If they send us a tweet, we'll see what we can do to help. In the meantime, make sure they've completed the steps at https://t.co/nrurccAsgj.",1.07286E+019,,,,,,
19270,0,0,Google,5/13/20,"@ChelsPicc19 Hi there. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",1.44132E+019,,,,,,
19271,0,0,Google,5/13/20,"@Kishore_Koushik Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",1.47603E+019,,,,,,
19272,0,0,Google,5/13/20,"@KushalMJJ Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",4.71108E+018,,,,,,
19273,0,0,Google,5/13/20,"@pitha_29 Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",4.88321E+018,,,,,,
19274,0,0,Google,5/13/20,"@Ariel_Elbaum Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",2.09726E+018,,,,,,
19275,0,0,Google,5/13/20,"@ravin_desai Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",4.82966E+018,,,,,,
19276,0,0,Google,5/13/20,"@akashgohil10 Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",1.0458E+019,,,,,,
19277,0,0,Google,5/13/20,"@aka_Riley Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",9.51958E+018,,,,,,
19278,0,0,Google,5/13/20,"@jimbosmith Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",1.06782E+019,,,,,,
19279,0,0,Google,5/13/20,"@KieranGerrard Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",4.82634E+018,,,,,,
19280,0,0,Google,5/13/20,"@chambelan5 Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",1.00752E+018,,,,,,
19281,0,0,Google,5/13/20,@fashionista_777 Hi there. Have you already tried recovering your Google account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,7.03554E+018,,,,,,
19282,0,0,Google,5/13/20,@Techovermind1 Hi there. Let's see what we can do to help. Look out for a DM with next steps.,1.20716E+019,,,,,,
19283,0,0,Google,5/13/20,@dballew77 Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,3.33636E+018,,,,,,
19284,0,0,Google,5/13/20,"@Afsar90208488 Ah, it may not be working. Are you following @Google on Twitter? Try unfollowing &amp; following again. Let us know once you have",1.06235E+019,,,,,,
19285,0,0,Google,5/13/20,"@AdenRamo Hi there. If she sends us a tweet, we'll see what we can do to help. In the meantime, make sure she's completed the steps at https://t.co/nrurccAsgj.",3.96926E+018,,,,,,
19286,0,0,Google,5/13/20,@OostBert Hi there. There are a few reasons a username may not be available. See here for more information: https://t.co/CIbaKQSoid. Hope this helps.,1.70939E+019,,,,,,
19287,0,0,Google,5/13/20,"@beckieeschle Hi Beckie. If the Google account was deleted recently, try these steps to restore it: https://t.co/5uOjmZCfGJ. Hope this helps.",4.22662E+018,,,,,,
19288,0,0,Google,5/13/20,"@priyendra_verma Mind if we jump in, Priyendra? Thanks for your feedback. We've asked our product team to take a look at this and we'll get back to you with more information as soon as we have it. Stay tuned!",9.91256E+017,,,,,,
19289,0,0,Google,5/13/20,"@muzammil_0078 Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",1.55725E+019,,,,,,
19290,0,0,Google,5/13/20,"@mrNihar Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",1.48497E+019,,,,,,
19291,0,0,Google,5/13/20,"@takashi1211 Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",8.92615E+018,,,,,,
19292,0,0,Google,5/13/20,"@mandeepacet Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",1.28636E+019,,,,,,
19293,0,0,Google,5/13/20,"@GermanSniper08 Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",2.95887E+018,,,,,,
19294,0,0,Google,5/13/20,"@Smiley35624222 Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",1.71457E+019,,,,,,
19295,0,0,Google,5/13/20,"@xGozzy Hi Samuel. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",1.35818E+018,,,,,,
19296,0,0,Google,5/13/20,"@Lifted_Tyler Hi Tyler. Just to confirm, are you still able to sign into your Google account? Let us know.",1.35875E+019,,,,,,
19297,0,0,Google,5/13/20,@gids_man Let's see what we can do to help. Look out for a DM with next steps.,1.4209E+019,,,,,,
19298,0,0,Google,5/13/20,@6kMalta Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,5.54751E+018,,,,,,
19299,0,0,Google,5/13/20,@thamizh2608 Hi there. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,1.81938E+019,,,,,,
19300,0,0,Google,5/13/20,@wiiwiz Hmm. We'd also suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,7.87196E+018,,,,,,
19301,0,0,Google,5/13/20,"@pydbez Hi there. Just to confirm, have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",5.33802E+017,,,,,,
19302,0,0,Google,5/13/20,@sivacnc096 Hmm. Let's see what we can do to help. Look out for a DM with next steps.,7.89753E+018,,,,,,
19303,0,0,Google,5/13/20,@RohanTension Hi Rohan. Let's see what we can do to help. Look out for a DM with next steps.,1.58396E+019,,,,,,
19304,0,0,Google,5/13/20,"@k8yderosa Hi Katie. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",1.82756E+019,,,,,,
19305,0,0,Google,5/13/20,@saleh_ian Hi there. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,5.03835E+018,,,,,,
19306,0,0,Google,5/13/20,@TheMadWelshman You're welcome. We suggest making sure your recovery options are up-to-date for the future: https://t.co/lAebnMJN0d.,9.84144E+018,,,,,,
19307,0,0,Google,5/13/20,@itsKratosYT Glad to know you're back in. We suggest making sure your recovery options are up-to-date for the future: https://t.co/lAebnMJN0d.,1.38501E+019,,,,,,
19308,0,0,Google,5/13/20,"@FoxCahn Hi Albert. Just to confirm, are you still able to sign into your account? Let us know.",1.44699E+019,,,,,,
19309,0,0,Google,5/13/20,@Awzalkhan97 Hi again. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,4.95765E+018,,,,,,
19310,0,0,Google,5/13/20,"@shellchambers08 Thanks for letting us know about this, Shelley. We've asked our product team to see what's going on here and we'll get back to you shortly. Stay tuned!",1.56636E+019,,,,,,
19311,0,0,Google,5/13/20,"@rocky67v Thanks for your patience. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",8.59872E+018,,,,,,
19312,0,0,Google,5/13/20,"@Jenax_LoL Hi there. Just to confirm, are you still able to sign into your account? Let us know.",1.21906E+019,,,,,,
19313,0,0,Google,5/13/20,"@SerialCarpins Hi Matthew. Voice match is intended to recognize your voice so that you can get personalized results (e.g. from your Calendar or Reminders), but it will still respond to voices other than yours if it hears 'Hey Google"" or ""OK Google"". Hope this helps.",1.71986E+019,,,,,,
19314,0,0,Google,5/13/20,"@shemiadhikarath Hey Shameem, we're happy to let you know that this issue has been addressed and should now be resolved. Please let us know if you continue to have issues with the search settings. Thanks again!",4.99109E+018,,,,,,
19315,0,0,Google,5/13/20,"@startouchcd Hi there, this kind of unexpected behavior can sometimes be caused by unwanted ads, pop-ups &amp; malware. Here's some helpful info on what's going on and how to address it (specific to Chrome browser): https://t.co/ZQc1hUv8YG. Let us know if this helps.",8.30402E+018,,,,,,
19316,0,0,Google,5/13/20,"@mannu79 Mind if we jump in, Manmohan? Thanks for letting us know. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",8.76063E+018,,,,,,
19317,0,0,Google,5/13/20,"@dalaldhrumin Mind if we jump in, Dhrumin? Thanks for letting us know. Our product team are aware of the feedback on this issue, and it is likely to be addressed in the next update (currently scheduled to start rolling out next week, but is subject to change).",3238060000000000,,,,,,
19318,0,0,Google,5/13/20,"@jmaleonard Thanks for letting us know about this, Jared. We've asked our product team to see what's going on here and we'll get back to you shortly. Stay tuned!",7.11135E+017,,,,,,
19319,0,0,Google,5/13/20,"@KelThaGawd_ Thanks for letting us know about this, Kel. We've asked our product team to see what's going on here and we'll get back to you shortly. Stay tuned!",2.03225E+018,,,,,,
19320,0,0,Google,5/13/20,"@totallychloe16 Hi Chloeeee. Just to confirm, are you still able to sign into your account? Let us know.",1.22127E+019,,,,,,
19321,0,0,Google,5/13/20,@mochaccino1976 Thanks for letting us know about this. We've asked our product team to see what's going on here and we'll get back to you shortly. Stay tuned!,4.37321E+018,,,,,,
19322,0,0,Google,5/13/20,@pootleonthedock Thanks for letting us know about this. We've asked our product team to see what's going on here and we'll get back to you shortly. Stay tuned!,1.48615E+018,,,,,,
19323,0,0,Google,5/13/20,@ErikaRachael Hi Erika. Thanks for letting us know about this. We've asked our product team to see what's going on here and we'll get back to you shortly. Stay tuned!,1.67967E+019,,,,,,
19324,0,0,Google,5/13/20,@AshisKu84037333 Hi Ashis. Let's see what we can do to help. Look out for a DM with next steps.,2.86059E+017,,,,,,
19325,0,0,Google,5/13/20,@wolorsdotcom Hi there. Let's see what we can do to help. Look out for a DM with next steps.,7.6194E+018,,,,,,
19326,0,0,Google,5/13/20,"@zoefluet Hi Zoe. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",1.30379E+019,,,,,,
19327,0,0,Google,5/14/20,@Korbin_Forever 🤣,1.33886E+019,,,,,,
19328,0,0,Google,5/14/20,@SupremeHero143 Hi there. Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,6.68389E+018,,,,,,
19329,0,0,Google,5/14/20,@Lazydaisy212 Hi Sarah. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,8.601E+017,,,,,,
19330,0,0,Google,5/14/20,@caglanrtr Mind if we jump in? Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,3.07715E+018,,,,,,
19331,0,0,Google,5/14/20,@Itsakaggarwal Hmm. An account can be recovered for a limited time: https://t.co/5uOjmZCfGJ. You can definitely create a new one here: https://t.co/xCw5rpS7Rw.,1.07696E+019,,,,,,
19332,0,0,Google,5/14/20,@rr30z Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,9.7146E+018,,,,,,
19333,0,0,Google,5/14/20,@ADoubleALife Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,1.37844E+019,,,,,,
19334,0,0,Google,5/14/20,"@iKaramdeep You're welcome. Just to confirm, are you able to sign into your account now? Let us know.",2.89266E+018,,,,,,
19335,0,0,Google,5/14/20,"@AayeshG Hi Aayesh. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",1.24585E+019,,,,,,
19336,0,0,Google,5/14/20,@zeal1528 Hi there. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,4.69677E+018,,,,,,
19337,0,0,Google,5/14/20,@Janiah65285624 Hmm. We suggest reaching out to the Accounts Community with that issue here: https://t.co/CQXDBiDYxK. Hope this gets resolved soon.,3.86316E+018,,,,,,
19338,0,0,Google,5/14/20,@Piyush55796101 Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,1.73174E+019,,,,,,
19339,0,0,Google,5/14/20,@JNcustoms Hmm. Is this a G Suite account (ending in something other than @gmail.com)? We suggest contacting your IT Admin for next steps.,1.64311E+019,,,,,,
19340,0,0,Google,5/14/20,"The #smallbiz community has been taking big steps to support our frontline heroes—like Georgia-based shoe maker @Okabashi 👟This biz is online-only now, leveraging @GoogleAds and @GoogleAnalytics to adapt. Learn how these tools can help → https://t.co/Oc8WKRdGFd  #GrowWithGoogle https://t.co/xoNiood6ny",6.00279E+018,,,,,,
19341,0,0,Google,5/14/20,"@AlKhloods Hi there. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",9.0631E+018,,,,,,
19342,0,0,Google,5/14/20,@manohar_actor Hi Manohar. Let's see what we can do to help. Look out for a DM with next steps.,1.66859E+019,,,,,,
19343,0,0,Google,5/14/20,@Madhavi99618187 Hi Madhavi. Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,5.18384E+018,,,,,,
19344,0,0,Google,5/14/20,@turnthijabi Hi there. You may need to use another number for verification. More info: https://t.co/Ho3VLwquwk. Hope this helps.,2.08609E+018,,,,,,
19345,0,0,Google,5/14/20,@WagwenaWagwena Hi there. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,1.04695E+019,,,,,,
19346,0,0,Google,5/14/20,@Miy3y Hi there. Is this a G Suite account (ending in something other than @gmail.com)? We suggest contacting your IT Admin for next steps.,1.75901E+019,,,,,,
19347,0,0,Google,5/14/20,@EvilGravy1 Hmm. Let's see what we can do to help. Look out for a DM with next steps.,9.22641E+018,,,,,,
19348,0,0,Google,5/14/20,"Today’s to-do list: 

☑️ Find your new favorite song.

That’s it. That’s the list. 

This #APAHM, see how @TRAKTIVIST is using Google Search to find and amplify the sounds of Asian American musicians → https://t.co/en3Lzpx45L 🔊🎶 https://t.co/2VCQRtLsC1",8.80342E+018,,,,,,
19349,0,0,Google,5/14/20,@RudrarajSingh3 Hi Rudraraj. Let's see what we can do to help. Look out for a DM with next steps.,1.40802E+019,,,,,,
19350,0,0,Google,5/14/20,@this__is_rakesh Hi Rakesh. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,1.38572E+019,,,,,,
19351,0,0,Google,5/14/20,@dinaisaloser69 Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,1.82605E+018,,,,,,
19352,0,0,Google,5/14/20,@AmyLSharman Hi Amy. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,2.67593E+018,,,,,,
19353,0,0,Google,5/14/20,@SirBrustie Hi there. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccS37R? These tips may help: https://t.co/UHHuDdboid. Let us know.,7.62365E+018,,,,,,
19354,0,0,Google,5/14/20,"@wlwkehlani Hi there. Just to confirm, did you try resetting your password by completing the steps on this page: https://t.co/nrurccS37R? These tips may help: https://t.co/UHHuDdboid. Let us know.",1.30248E+018,,,,,,
19355,0,0,Google,5/14/20,@bootybrowne10k Hi there. We suggest adding extra layers of security to your Google Account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,1.43188E+019,,,,,,
19356,0,0,Google,5/14/20,@Abhishe17778022 Hi Abhishek. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,2.21793E+018,,,,,,
19357,0,0,Google,5/14/20,"@Ttobius Hi there. Just to confirm, are you still able to sign into your account? Let us know.",2.00748E+018,,,,,,
19358,0,0,Google,5/14/20,"@Basil49426886 Hi there. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",7.40882E+018,,,,,,
19359,0,0,Google,5/14/20,@Rajsonker3 Hi Raj. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,1.07404E+019,,,,,,
19360,0,0,Google,5/14/20,@Raghav609 Hi Raghav. Try these tips if your 2-Step Verification Code isn't arriving: https://t.co/iFT0OBqbkN. Keep us posted.,7.84658E+017,,,,,,
19361,0,0,Google,5/14/20,@RITESHRAM Hi Ritesh. Let's see what we can do to help. Look out for a DM with next steps.,1.40355E+019,,,,,,
19362,0,0,Google,5/14/20,@valerie_kat29 Hi Valeriee. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,1.55794E+019,,,,,,
19363,0,0,Google,5/14/20,"@ankitas47787412 Hi Ankita. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",1.78523E+019,,,,,,
19364,0,0,Google,5/14/20,@RebelOrthodoxy Hi there. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,1.54211E+018,,,,,,
19365,0,0,Google,5/14/20,@SundarKarthikB Hi Sundar. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,1.80214E+019,,,,,,
19366,0,0,Google,5/14/20,"@after9media Hi there. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",1.59506E+019,,,,,,
19367,0,0,Google,5/14/20,@TheChadInDM Hmm. We suggest adding extra layers of security to your Google Account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,7.10638E+018,,,,,,
19368,0,0,Google,5/14/20,@realchanelzola Hi there. Have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,2.86672E+018,,,,,,
19369,0,0,Google,5/14/20,@Truetechtips80 We've sent you a DM with the next steps. Please check and let us know if you have any questions.,1.369E+019,,,,,,
19370,0,0,Google,5/14/20,@arpitchitkara Hmm. Could you confirm if you're able to sign into your account now?,1.13894E+019,,,,,,
19371,0,0,Google,5/14/20,"@lein_kamkyu Hi there. Just to confirm, Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",1.24441E+019,,,,,,
19372,0,0,Google,5/14/20,@BayyBayy17 Hi Baylee. This guide may help you remove your email from services it was signed up for: https://t.co/Mz0VAZvJpR. Hope this helps.,6.19005E+018,,,,,,
19373,0,0,Google,5/14/20,@EvilGravy1 Mind if we jump in? Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,1.72732E+019,,,,,,
19374,0,0,Google,5/14/20,"@FireNugget Mind if we jump in, Kayla? Are you getting a specific error message when you try signing into your Google account? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",5.73302E+018,,,,,,
19375,0,0,Google,5/14/20,@mit05971123 Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,3.39028E+018,,,,,,
19376,0,0,Google,5/14/20,"@DivaaaDoll Hi there. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",1.78027E+019,,,,,,
19377,0,0,Google,5/14/20,@MOHAMMED1970FX You're welcome! We suggest making sure your recovery options are up-to-date for the future: https://t.co/lAebnMJN0d.,1.18027E+019,,,,,,
19378,0,0,Google,5/14/20,"@ArnaldoCocuzza Hi Arnaldo. If there's something different about how you're signing in, we may need to verify it's you. For more information or issues verifying, see https://t.co/1HeXzYymL2. Hope this helps.",2.99593E+018,,,,,,
19379,0,0,Google,5/14/20,"@betkidss Hi there. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",3.84669E+018,,,,,,
19380,0,0,Google,5/14/20,"@R_esurrected Hi there. Just to confirm, are you able to sign into your Google account on another device/browser? Let us know.",1.48757E+018,,,,,,
19381,0,0,Google,5/14/20,"@shamiatiff Hi Shamia. Just to confirm, are you still able to sign into your Google account? Let us know.",1.23875E+018,,,,,,
19382,0,0,Google,5/14/20,@TyagiArihant26 Hi Arihant. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,1.34891E+019,,,,,,
19383,0,0,Google,5/14/20,"@16SamuelGagnon Glad it was caught, Samuel! We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.",6.87849E+018,,,,,,
19384,0,0,Google,5/14/20,@IAmIsaMuhd Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,1.03631E+018,,,,,,
19385,0,0,Google,5/14/20,"@Warpticon Hi there. Thanks for raising this issue and we're sorry this may have caused stress. If you see this notice, you can ignore the message and rest assured that your account is secured by many layers of additional, automatic protections. We'll be improving this in the coming weeks.",9.12149E+018,,,,,,
19386,0,0,Google,5/14/20,"@mvketowers Hi Mary. If there's something different about how you're signing in, we may need to verify it's you. For more information or issues verifying, see https://t.co/1HeXzYymL2. Hope this helps.",1.75504E+018,,,,,,
19387,0,0,Google,5/14/20,@masst_kalandar Hi Anmol. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,1.39575E+018,,,,,,
19388,0,0,Google,5/14/20,"@gwgurman Hi Gennadyi. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",6.65921E+018,,,,,,
19389,0,0,Google,5/14/20,"@shamim_khan1987 Hi there. This guide may help: https://t.co/VRPMm6xAcH. If something looks out-of-line, we suggest adding extra layers of security to your Google Account with these tips: https://t.co/k6X4NghPTb.",1.12492E+019,,,,,,
19390,0,0,Google,5/14/20,"@NiteNiteMoxley Hi there. Just to confirm, are you still able to sign into your account? Let us know.",1.68019E+019,,,,,,
19391,0,0,Google,5/14/20,@mmark1717 Thanks for trying the steps. We've asked our product team to take a look at this and we'll get back to you with more information as soon as we have it. Stay tuned!,1.01064E+019,,,,,,
19392,0,0,Google,5/14/20,@acecreeptwo Hi George. Have you already tried recovering your Google account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,3.2229E+018,,,,,,
19393,0,0,Google,5/14/20,@PastorKebreau Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,8.11172E+017,,,,,,
19394,0,0,Google,5/14/20,@realCarlosCantu Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,1.41877E+018,,,,,,
19395,0,0,Google,5/14/20,@Oldwargoat39 You're welcome. We'd suggest making sure your recovery options are up-to-date for the future: https://t.co/lAebnMJN0d.,5.93029E+018,,,,,,
19396,0,0,Google,5/14/20,@RealSuryaShukla Hi Surya. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,1.2614E+019,,,,,,
19397,0,0,Google,5/14/20,"@Celeste32114 Hi there. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",1.11532E+019,,,,,,
19398,0,0,Google,5/14/20,"@Toritse__ Hi there. Just to confirm, are you still able to sign into your account? Let us know.",1.92708E+018,,,,,,
19399,0,0,Google,5/14/20,@fel1xtbh Hmm. We'd also suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,3.78079E+018,,,,,,
19400,0,0,Google,5/14/20,@Unkn0wnplayer70 Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,9.50061E+018,,,,,,
19401,0,0,Google,5/14/20,"@Shanewboudreau1 Hi Shane. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",1.05418E+019,,,,,,
19402,0,0,Google,5/14/20,@Allaboutlukez1 Hi Luke. Let's see what we can do to help. Look out for a DM with next steps.,4.59525E+018,,,,,,
19403,0,0,Google,5/14/20,"@DboraCa00560497 Hi Débora. Just to confirm, did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",8.16189E+018,,,,,,
19404,0,0,Google,5/14/20,@DestinooRpg Hmm. Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Keep us posted.,1.19055E+019,,,,,,
