floyd_stance,floyd_followup,username,date,text,tweet_id
0,0,IBM,2020-05-08,"⚡️We're taking a look back at some of our favorite moments from #Think2020. 

Explore a few key highlights ⬇️
https://t.co/fAr2AhvPwx",t1258760516585107458
0,0,IBM,2020-05-11,@braziliancailin Congratulations!,t1259951548190396417
0,0,IBM,2020-05-11,@IssaMoono Congratulations on the achievement!,t1259950944210554881
0,0,IBM,2020-05-11,"@akpologunDOTson Hi Oyime, congratulations on your achievements! You can explore more IBM Cybersecurity courses here: https://t.co/KBfQJQDFOf",t1259947106116263941
0,0,IBM,2020-05-11,@QCat16 Glad to hear you enjoyed the Quantum Challnege!,t1259946630733799426
0,0,IBM,2020-05-11,@professor_gene Great work Harsh!,t1259946531454701569
0,0,IBM,2020-05-11,@MarcJorda Nice work Marc! 👍,t1259945904104235008
0,0,IBM,2020-05-11,@stfn_mangini Glad to hear you enjoyed Stefano! 👍,t1259944721167900672
0,0,IBM,2020-05-11,@OsarinmwianO Congratulations on completing the course Osarinmwian!,t1259944567832547329
0,0,IBM,2020-05-11,@seyhunak Nice job Seyhun!,t1259943800224518144
0,0,IBM,2020-05-11,"@Peter__main__ Thank you Peter! We're glad to hear you've enjoyed the Quantum Computing Challenge. If you're interested, you can explore more IBM Quantum resources here: https://t.co/0E5GpqM1ly",t1259942699882479622
0,0,IBM,2020-05-11,@IamArpitrajput Great work Arpit! https://t.co/FZC3pvdCvV,t1259940306956570624
0,0,IBM,2020-05-11,@gabor_samu Keep up the good work Gábor! 👍,t1259940139448635393
0,0,IBM,2020-05-11,@SusanBReynolds 💙,t1259939904030728192
0,0,IBM,2020-05-11,@begumbit Nice work! 😀,t1259938933087092738
0,0,IBM,2020-05-11,@AhmadMustafaAn1 Nice work Ahmad 👍,t1259938624214368257
0,0,IBM,2020-05-11,@itsrajdeepdas @IBMSecurity Way to go Rajdeep! https://t.co/rceR3RKJm8,t1259938325462421505
0,0,IBM,2020-05-11,@manish0870 👏 👏 👏,t1259938182025621507
0,0,IBM,2020-05-11,@seyhunak Congratulations on your achievement Seyhun! 🎉,t1259937965578637314
0,0,IBM,2020-05-11,@shefaligaur Great work Shefali!,t1259937873635217414
0,0,IBM,2020-05-11,@ParkarSufyan Nice work! https://t.co/MgI60l1wqf,t1259933817802031107
0,0,IBM,2020-05-11,@Opedigitals Congratulations on completing the course!,t1259933394827436033
0,0,IBM,2020-05-11,@Stef_Morin Great work Stephane! 👍,t1259931580979691522
0,0,IBM,2020-05-11,@Chinweike_Dev Nice work Jude!,t1259931369565761538
0,0,IBM,2020-05-11,@EricMann Great job Eric! https://t.co/tuTWs8Rk7v,t1259930830035697666
0,0,IBM,2020-05-11,@hshokry11 Congratulations!,t1259870979070795776
0,0,IBM,2020-05-11,@Tsekwena 👏 👏 👏,t1259870869268168705
0,0,IBM,2020-05-11,@_leoeti Congrats on the achievement!,t1259870711159627777
0,0,IBM,2020-05-11,So let's get to it.,t1259870412932026370
0,0,IBM,2020-05-11,@bolajijimoh83 Great job! 👍,t1259870200662499330
0,0,IBM,2020-05-11,@KaptiBayram Great work @KaptiBayram! https://t.co/sCJ1NqE9eQ,t1259870124485427209
0,0,IBM,2020-05-11,@rickoroman Good job Ricko!,t1259869643340161026
0,0,IBM,2020-05-11,@shefaligaur Congratulations!,t1259869490650767361
0,0,IBM,2020-05-11,@pabloformoso Felicidades Pablo! 👏,t1259868523914018816
0,0,IBM,2020-05-11,@MohamedKouhou Way to go!,t1259868168564150274
0,0,IBM,2020-05-11,@Stef_Morin Great job! 👍,t1259868054604955648
0,0,IBM,2020-05-11,@pianomann_ Amazing work @pianomann_ ! https://t.co/bW4kxBkVLq,t1259867875432693766
0,0,IBM,2020-05-11,Let's speed our research and our recovery: https://t.co/jDdiIHtC23 https://t.co/Z34vRAnx7P,t1259867676798865411
0,0,IBM,2020-05-11,Let's give our customers answers faster: https://t.co/m2TU39wRQN https://t.co/YwPaWLeQQS,t1259867470493626374
0,0,IBM,2020-05-11,Let's make remote working work smarter: https://t.co/rNtYTjvTvs https://t.co/OsKPFTfSrN,t1259867264024748032
0,0,IBM,2020-05-11,Let's make supply chains more intelligent: https://t.co/5oFU3JEJkM https://t.co/Y8wPPYBfwN,t1259867041995149315
0,0,IBM,2020-05-11,Let's make companies more responsive: https://t.co/QiJ2lCRhD9 https://t.co/aZr6iwOXq4,t1259866860004282368
0,0,IBM,2020-05-11,@sdabhi23 Awesome work Shrey!,t1259866740508459008
0,0,IBM,2020-05-11,@SaraMetwalli Congratulations Sara!,t1259866634673623041
0,0,IBM,2020-05-11,Let's protect against security risks: https://t.co/CrLbu4JHli https://t.co/mjIVjYEHPu,t1259866582169370625
0,0,IBM,2020-05-11,Let's make business more resilient: https://t.co/cO6kXBTbMj https://t.co/vlgFMTXEng,t1259866396432965634
0,0,IBM,2020-05-11,@danieljohnsin Way to go @danieljohnsin! 👏 https://t.co/skUVX53adA,t1259866058191667200
0,0,IBM,2020-05-11,"We believe when people and technology work together, we can create a world that’s more collaborative, adaptable, and resilient than ever before. ⬇️ https://t.co/HnPUJFwtQX",t1259865850078728192
0,0,IBM,2020-05-11,"@mcdon4real Hi, if you are still experiencing issues, could you please Direct Message us with your account information (email, username, and the exact name of the course).",t1259861495493640198
0,0,IBM,2020-05-11,@GodswillStrings Congrats! 👍,t1259860515158925312
0,0,IBM,2020-05-11,@Prajwal075 Way to go Prajwal! 👏,t1259859770317643777
0,0,IBM,2020-05-11,@johnkwaters Thank you John!,t1259859541405192197
0,0,IBM,2020-05-12,@Ronquice Great work Carlos!,t1260303322537476104
0,0,IBM,2020-05-12,@SeneLaurent Nice work Sene!,t1260303276265873408
0,0,IBM,2020-05-12,@PfeiffJo Congratulations Jonas! 👏 😀 https://t.co/suzTes3d09,t1260302950137823233
0,0,IBM,2020-05-12,@lion_italia Congratulations Leo!,t1260302687071023105
0,0,IBM,2020-05-12,@Mahaalmutairi_ 👏 👏 👏,t1260302633430061056
0,0,IBM,2020-05-12,@digitalforus Congratulations Hakeem!,t1260302594309795846
0,0,IBM,2020-05-12,@kellyenuckolls Nice work Kelly! https://t.co/CmhMzo66JF,t1260302558205218818
0,0,IBM,2020-05-12,@_leoeti Congratulations! 😀,t1260302301560012802
0,0,IBM,2020-05-12,@Insight_neel Nice work Neel! 👍,t1260302247004712961
0,0,IBM,2020-05-12,@MaSilGon 👏 👏 👏,t1260301858570153989
0,0,IBM,2020-05-12,@usmanshahzaib Nice work Usman! https://t.co/v2ppl0WEyS,t1260301808427241472
0,0,IBM,2020-05-12,@OmKumar10dua Nice work Om 👍,t1260301582803050497
0,0,IBM,2020-05-12,@Stef_Morin Great job!,t1260301534400843779
0,0,IBM,2020-05-12,@Saurabh37414118 Wonderful work Saurabh! https://t.co/am4wDmV8cZ,t1260301352758063104
0,0,IBM,2020-05-12,@nicdiamonds Congratulations on your achievement! 🎉,t1260301106070073346
0,0,IBM,2020-05-12,@romerreyes13 Congrats Romer!,t1260298145675784192
0,0,IBM,2020-05-12,@ashanagkz Sweet video! 💙,t1260297059544031239
0,0,IBM,2020-05-12,@bridgetking12 @IBMJobsGlobal Congratulations on 5 years Bridget! 💙,t1260295239186747397
0,0,IBM,2020-05-12,"@Ashleigh_2301 Hi Ashleigh, this session was only available live during the event due to speaker consent. We're sorry you were unable to view it when it was aired. You can still watch the vast majority of other sessions on-demand: https://t.co/oQ84iGTDBN",t1260286334473732097
0,0,IBM,2020-05-12,"This #InternationalNursesDay, we want to thank nurses for their bravery and compassion: https://t.co/UkEXKH52RE

Thank you for all that you do. 💙🏥👩🏻‍⚕️👨🏽‍⚕️ https://t.co/9umURwKopf",t1260278939563569154
0,0,IBM,2020-05-12,"With businesses facing challenges of a remote workforce, IBM Cloud solutions can help enhance IT resiliency while accelerating future transformation: https://t.co/BFSbW4vSvv https://t.co/fnfl6K7CNV",t1260238869175373825
0,0,IBM,2020-05-13,@digitalforus Thanks Hakeem! We think you're awesome too 😀,t1260676232829689865
0,0,IBM,2020-05-13,@g_wroteit You got this Gerald!,t1260676218476781568
0,0,IBM,2020-05-13,@kellyenuckolls Way to go Kelly! 👏,t1260676099035594754
0,0,IBM,2020-05-13,@Estebanp180 Congrats Wilmer!,t1260675960007004161
0,0,IBM,2020-05-13,"📱The ""Are You Well?"" mobile app uses AI to evaluate possible #COVID19 symptoms before connecting high severity patients with medical experts for assistance.

Learn more about this initial #CallforCode solution: https://t.co/79VVT8AO7s https://t.co/MN2Lfrf4SM",t1260609225086173185
0,0,IBM,2020-05-13,@Tenbillionbears Congrats!,t1260604333881724931
0,0,IBM,2020-05-13,@hectorvent Great job Hector!,t1260604061675655171
0,0,IBM,2020-05-13,@mcditoos Good job @mcditoos! https://t.co/QlV9SQ74YB,t1260603969849692161
0,0,IBM,2020-05-13,@kylegodbey Congratulations!,t1260602815401136129
0,0,IBM,2020-05-13,@optigas Amazing work @optigas! https://t.co/8DfytHUl6d,t1260602757259628545
0,0,IBM,2020-05-13,@amitabhydv Congratulations!,t1260601876183162880
0,0,IBM,2020-05-13,@Ayumu_walker Congratulations on the achievement!,t1260594886157504512
0,0,IBM,2020-05-13,@Mohd_Shanawany Congrats on the achievement!,t1260593226823667712
0,0,IBM,2020-05-13,@IkharebhaE Way to go!,t1260593064239927298
0,0,IBM,2020-05-13,@uxphill Congrats!,t1260592928130465792
0,0,IBM,2020-05-13,@vjlam30188 Nice work Valerie! https://t.co/oNv0vVUjUm,t1260592072580620289
0,0,IBM,2020-05-13,@tkgeorge 💙,t1260591835740856323
0,0,IBM,2020-05-13,@okoro__joshua Good work Joshua. 👍,t1260586886109827074
0,0,IBM,2020-05-13,@AlbertoFTVA Keep up the good work Alberto!,t1260586818023706624
0,0,IBM,2020-05-13,@upendra31singh Nice job! 👍,t1260586685399814147
0,0,IBM,2020-05-13,@DorlandEzra Great work Ezra! https://t.co/jjYEYf6tU3,t1260586642836017155
0,0,IBM,2020-05-13,@EdoardoGiusto Congratulations on your achievement Eduordo! 👏,t1260579158410788866
0,0,IBM,2020-05-13,@anasmarafa1991 Great work Abban! 😀,t1260578883528806401
0,0,IBM,2020-05-14,@adamglos Great work Adam! 👍 https://t.co/Fsed1eFq4I,t1261039933407584268
0,0,IBM,2020-05-14,@melissagcisco Thanks Melissa! 🙌,t1261039389267853312
0,0,IBM,2020-05-14,@cbrandlehner Nice work Chris!,t1261038272735850496
0,0,IBM,2020-05-14,@josealopezt Congrats!,t1261017864699551744
0,0,IBM,2020-05-14,@iafaqueali Way to go!,t1261017035561144320
0,0,IBM,2020-05-14,@JenniferReiner0 Congratulations on the achievement Jennifer!,t1260959963104653312
0,0,IBM,2020-05-14,@edgar_gomez_mx1 Congrats!,t1260959832506535937
0,0,IBM,2020-05-14,@DrRavindhar 👏 👏 👏,t1260959540696276995
0,0,IBM,2020-05-14,"📈 Resolve security incidents with minimal impact to business

🧑‍💻 Grant users conditional access

🔐 Protect critical data and resources

A new model from @IBMSecurity can help quickly and effectively authenticate people as the remote workforce expands: https://t.co/2qme9kyc8A https://t.co/hvttllbpfV",t1260943235410771969
0,0,IBM,2020-05-15,@Syednizam2707 Nice work Syed! 👍,t1261379269189488640
0,0,IBM,2020-05-15,@Ronny42021490 Great work Ronak!,t1261379181515927552
0,0,IBM,2020-05-15,@Ah180Ah Nice work Ahmad!,t1261377244171206656
0,0,IBM,2020-05-15,@lingfei_wu Many congratulations Lingfei! 😀,t1261376924980580354
0,0,IBM,2020-05-15,@Opedigitals Congratulations on your achievement! 👏,t1261376360901214209
0,0,IBM,2020-05-15,@AnthonyRosatiDC Thank you sharing your memories of your father with us Anthony! 💙 #ProudIBMer,t1261376018159333378
0,0,IBM,2020-05-15,@Wilsontravel81 Keep up the good work Phillip!,t1261375821694078976
0,0,IBM,2020-05-15,@DrRavindhar Nice work! 😀,t1261375675220385794
0,0,IBM,2020-05-15,@Opedigitals Nice job!,t1261375469196201985
0,0,IBM,2020-05-15,@akula_ravinder Wow! Congratulations on 14 years Ravinder 🎉 💙 https://t.co/lgHsnKCpsD,t1261375430361100288
0,0,IBM,2020-05-15,@StevenDickens3 Congratulations on 6 years Steven! 💙 https://t.co/EWioaiQRlX,t1261375197577228289
0,0,IBM,2020-05-15,@LPaschall1202 Thanks Liam! 👍,t1261374988075986944
0,0,IBM,2020-05-15,@clara_dias4 Nice job Clara! https://t.co/7jmBmFRj2T,t1261374798640357377
0,0,IBM,2020-05-15,@ing_kenai Great work! 👍,t1261374668562411522
0,0,IBM,2020-05-15,@BOgunde Congratulations on your achievement! https://t.co/mwnpkizlAH,t1261374244539166720
0,0,IBM,2020-05-15,@MPrassolo Nice work Marita! 👍,t1261373987906629634
0,0,IBM,2020-05-15,@Piriz_Marcelo_D Way to go @Piriz_Marcelo_D! https://t.co/Nm5K8UOBw4,t1261136415871643649
0,0,IBM,2020-05-15,@BOgunde Congratulations Bernard!,t1261135707201994752
0,0,IBM,2020-05-15,@gmsch Congrats Gary!,t1261135364938502144
0,0,IBM,2020-05-18,@Saarrau Nice work Sara! https://t.co/UbONyoD8wO,t1262461898647355398
0,0,IBM,2020-05-18,@JonChukwu Congratulations Jonathan!,t1262461757680992258
0,0,IBM,2020-05-18,@optigas Good work Gustavo!,t1262461690689597444
0,0,IBM,2020-05-18,@dmshekht Welcome to the team Daniel! 🐝 💙,t1262461309708369920
0,0,IBM,2020-05-18,@SunilGenuine Nice job Sunil!,t1262461064983314433
0,0,IBM,2020-05-18,@ShashwatRaj131 Great work Sashwat! https://t.co/gCbV0CK8jP,t1262460955419717634
0,0,IBM,2020-05-18,@openvayu Nice work! https://t.co/rCU1VxUXv6,t1262460404443348992
0,0,IBM,2020-05-18,@Lawrecks Congratulations on your achievement!,t1262458091687288835
0,0,IBM,2020-05-18,@Paolo_Massardi Nice work on all your achievements Paolo!,t1262457804041990148
0,0,IBM,2020-05-18,@DrRavindhar Great work! 😀,t1262457277304442882
0,0,IBM,2020-05-18,@edsonjr Congratulations Edson! 👍,t1262456250803126273
0,0,IBM,2020-05-18,@avdulrahman_a Great job!,t1262456179290185729
0,0,IBM,2020-05-18,@PacelliEmiliano Nice work Emiliano! 😀,t1262455985563676672
0,0,IBM,2020-05-18,@TrevorPADI Great work Trevor!,t1262455810220871680
0,0,IBM,2020-05-18,@khemanta Keep up the good work! 👍,t1262455527801585666
0,0,IBM,2020-05-18,@detrasdetodo Great work Karina! https://t.co/LucKZ3GxBX,t1262455332510609409
0,0,IBM,2020-05-18,@vivekagarwalIBM Congratulations Vivek!,t1262455165426323456
0,0,IBM,2020-05-18,@athawalesir Congrats!,t1262449427068772358
0,0,IBM,2020-05-18,@GlobalDisputes Congratulations are in order for your daughter! Way to go Micaela!,t1262441263489519616
0,0,IBM,2020-05-18,@BOgunde Congratulations!,t1262440060202504197
0,0,IBM,2020-05-18,@Pat_Cyubahiro Amazing work @Pat_Cyubahiro! https://t.co/YC5FwgBVrB,t1262427570299076608
0,0,IBM,2020-05-18,@henryman53 Great job!,t1262426509370970112
0,0,IBM,2020-05-18,@juliorojas1969 Congrats!,t1262426045984243721
0,0,IBM,2020-05-18,@ZaeemSultan_ 👏 👏 👏,t1262425141662842886
0,0,IBM,2020-05-18,@echeng_ibm Congrats Eric!,t1262424981125976067
0,0,IBM,2020-05-18,@SimonHsu3 Great hat Simon!,t1262424515000352771
0,0,IBM,2020-05-18,@josealopezt Way to go @josealopezt! 👏 https://t.co/YMbAiCpSo3,t1262423688927944704
0,0,IBM,2020-05-18,@VijayaNirmalaG2 Great job! 👍,t1262419927794843650
0,0,IBM,2020-05-18,@DrRavindhar Congrats on the achievement! 👍,t1262419423597662209
0,0,IBM,2020-05-18,@A_Testman Congrats on the achievement!,t1262419161206177792
0,0,IBM,2020-05-18,@rafarams Congrats Rafael! 🙌,t1262418962970746886
0,0,IBM,2020-05-18,@raodwaraka Congratulations! 👍,t1262418834608345096
0,0,IBM,2020-05-18,@BabaAliAdam Way to go @BabaAliAdam https://t.co/AwEnZDYwcT,t1262418289998942216
0,0,IBM,2020-05-18,"Internet? ✅
Computer? ✅

Help fight #COVID19 by volunteering unused computing power to run virtual experiments with World Community Grid. 

Download the app and join the fight: https://t.co/8EI9KF7CtB https://t.co/neHY7k1Jv1",t1262414105211736065
0,0,IBM,2020-05-19,@vcelikbas Congratulations!,t1262854517743333376
0,0,IBM,2020-05-19,@AlkasimMD Congrats!,t1262854332682289152
0,0,IBM,2020-05-19,@furminha Congratulations on the achievement!,t1262853977286365184
0,0,IBM,2020-05-19,@Dianarc12 Great work Diana!,t1262852332506750978
0,0,IBM,2020-05-19,@docwharton Nice work!,t1262852092089286657
0,0,IBM,2020-05-19,@matrixtushar Thank you Tushar! 💙 🐝,t1262852005032271872
0,0,IBM,2020-05-19,@abhishkvarshney Congratulations on your achievement!,t1262851855505330178
0,0,IBM,2020-05-19,@mritxpert Keep up the good work!,t1262851633198882818
0,0,IBM,2020-05-19,@dlema65 Nice job Daniel! 👍,t1262851512386097152
0,0,IBM,2020-05-19,@monaljain88 Great work! https://t.co/eO6zP9Akkn,t1262851477535629312
0,0,IBM,2020-05-19,@anjalilawoffice Not quite what we meant Anjai! 😆,t1262851291501531138
0,0,IBM,2020-05-19,@optigas Nice work Gustavo!,t1262851128695361538
0,0,IBM,2020-05-19,@mkseeberger Keep up the good work Matt. 😀,t1262850870892429312
0,0,IBM,2020-05-19,@sauravraiguru Nice work!,t1262850688129925121
0,0,IBM,2020-05-19,@adrianrayooo You're welcome Adrian! 💙,t1262850347636273153
0,0,IBM,2020-05-19,@iamtbabz Keep up the good work!,t1262850167012765696
0,0,IBM,2020-05-19,@MarkHadfield3 Nice work Mark. 👍,t1262850080320749571
0,0,IBM,2020-05-19,@madtesta Great work Marco! https://t.co/t08Xvbtbvk,t1262849970530586625
0,0,IBM,2020-05-19,@CarloACG Nice job Carlo!,t1262849773519933446
0,0,IBM,2020-05-19,@openvayu Good luck!,t1262796539690450946
0,0,IBM,2020-05-19,@JenniferReiner0 Way to go Jennifer!,t1262784050043006986
0,0,IBM,2020-05-19,@kellyenuckolls Congrats!,t1262783141502169094
0,0,IBM,2020-05-19,@BJL1911 Thank you for taking the time to help the community Jay.,t1262780140582514688
0,0,IBM,2020-05-19,@alexthotse Awesome work Alexander!,t1262779643767205888
0,0,IBM,2020-05-19,"Developed by a global team of technologists, CovidImpact helps businesses address financial challenges of COVID-19 by providing risk forecasting, personalized advice and additional resources. 

Learn more about this initial #CallforCode solution: https://t.co/mbpsazKn29 https://t.co/MUrOXkEAjO",t1262765073992466433
0,0,IBM,2020-05-20,@PatrickStanard Way to go!,t1263228088835604480
0,0,IBM,2020-05-20,@IAmSanjeevan Congrats!,t1263228018182500352
0,0,IBM,2020-05-20,@sptaeualm Great work Paul!,t1263207919027396615
0,0,IBM,2020-05-20,@KweeUy Nice work!,t1263207606216204296
0,0,IBM,2020-05-20,@KcChano Glad you enjoyed the course! 😀,t1263207311054643205
0,0,IBM,2020-05-20,@Pramodkumprusty Nice work!,t1263207090887241733
0,0,IBM,2020-05-20,@TheStephAndre Way to go Stephane! https://t.co/7L7051XWUI,t1263207056602996738
0,0,IBM,2020-05-20,@PhilipAdejumobi Good work! 👍,t1263206829833814017
0,0,IBM,2020-05-20,@KuheliD68359816 Glad to hear you enjoyed the course Kuheli! https://t.co/nI4ZJTEDA7,t1263206763555323911
0,0,IBM,2020-05-20,@Paolo_Massardi Great work Paolo!,t1263206573519917059
0,0,IBM,2020-05-20,@LakshyajitL Congratulations! 😀,t1263206391474511874
0,0,IBM,2020-05-20,@shwetadesae Nice work! 👍,t1263206332896874496
0,0,IBM,2020-05-20,@traveller3579 Keep up the good work Alex!,t1263206161689518087
0,0,IBM,2020-05-20,@aboutRaffaele Congrats on your achievement Raffaele! 👏,t1263206046723649538
0,0,IBM,2020-05-20,@StanIvanov Way to go! https://t.co/NjqQy4zEui,t1263205944923754496
0,0,IBM,2020-05-20,@Jds_1976 Nice work Juliano 👍,t1263205798899068929
0,0,IBM,2020-05-20,@abhi8007 Keep up the good work! 👍,t1263197154233004038
0,0,IBM,2020-05-20,@ToniTN2 Nice work Antonio!,t1263196220891303937
0,0,IBM,2020-05-20,"IBM Cloud Solutions = 💡 + 👩🏽‍💻

From intelligent workflows to remote business, IBM Cloud solutions can help accelerate agility and digital transformation. 

Learn more: https://t.co/GqieMXINsL https://t.co/Y9GovCarQI",t1263160094512078851
0,0,IBM,2020-05-20,@mritxpert Way to go! 🙌,t1263156636279062538
0,0,IBM,2020-05-20,@mritxperts Good job! 👍,t1263156478405419009
0,0,IBM,2020-05-20,@detrasdetodo Way to go Karina!,t1263154050125762561
0,0,IBM,2020-05-20,@AlkasimMD Congrats!,t1263153894642892801
0,0,IBM,2020-05-20,@rapidographs Awesome work!,t1263153744897810432
0,0,IBM,2020-05-20,@David_Makinde_ Congratulations!,t1263153668217606145
0,0,IBM,2020-05-20,@it24711 Great job Claudio!,t1263153527054110722
0,0,IBM,2020-05-20,@dlema65 Congrats Daniel!,t1263153300142264320
0,0,IBM,2020-05-26,@dahupeter Keep up the good work!,t1265408260078735368
0,0,IBM,2020-05-26,@Archit547 Way to go! https://t.co/gvZF0CpbBF,t1265408020114219008
0,0,IBM,2020-05-26,@Stuart_Hemsley Nice job Stuart!,t1265407872936050695
0,0,IBM,2020-05-26,"@sanetds Hi there, you can join our Talent Network to stay informed about career opportunities here: https://t.co/TMCHyWP1ZI",t1265407757567627265
0,0,IBM,2020-05-26,@dmacor Congrats Diego!,t1265407229852778498
0,0,IBM,2020-05-26,@BeckyH137 Nice work Becky!,t1265407173905047552
0,0,IBM,2020-05-26,@g_wroteit Happy to hear you enjoyed the course Gerald! Nice work.,t1265406032353857536
0,0,IBM,2020-05-26,@mritxperts Nice work Vikram!,t1265405728686313474
0,0,IBM,2020-05-26,@kene_coach Congratulations on your achievement! 🎉,t1265405617113620485
0,0,IBM,2020-05-26,@iViinii Nice work!,t1265405081161207813
0,0,IBM,2020-05-26,@sinha_monty Great work Monty! https://t.co/YEQ5WdXnMd,t1265405044695932930
0,0,IBM,2020-05-26,@callmeROVI Congrats Rovi 👍,t1265404797655621632
0,0,IBM,2020-05-26,@AnandDubey07 Nice work Anand! 😀,t1265404721696833536
0,0,IBM,2020-05-26,@AkankshaRaghav9 Congratulations Akanksha! 👏,t1265404260952522752
0,0,IBM,2020-05-26,@AlkaliShepherd Great work! https://t.co/5wjlnkkQ4g,t1265404063857942529
0,0,IBM,2020-05-26,@SRIJONS Nice job! 👍,t1265403930571345927
0,0,IBM,2020-05-26,@tanto259 Great work! Glad you enjoyed the courses.,t1265403491826237441
0,0,IBM,2020-05-26,@Archit547 Congrats on your first badge! https://t.co/4QZvW8LDF3,t1265403147025031172
0,0,IBM,2020-05-26,@SilviuGligore Congratulations! 🎉,t1265402892971913217
0,0,IBM,2020-05-26,@TruphosahMonah Nice work! 👍,t1265402798033842177
0,0,IBM,2020-05-26,@Jimemoli Nice work Jimena!,t1265385384470552576
0,0,IBM,2020-05-26,@407875776 👏 👏 👏,t1265385296759324675
0,0,IBM,2020-05-26,@cherifislem1 Keep up the good work!,t1265385220477300736
0,0,IBM,2020-05-26,@kunthaka Nice job! 😃,t1265373531115831296
0,0,IBM,2020-05-26,@cnsair Nice job Chisom!,t1265373445996634119
0,0,IBM,2020-05-26,@aarendal Great work Albert! 👍,t1265373352362991617
0,0,IBM,2020-05-26,@justinokputalks Congratulations on your achievement!,t1265372409093292040
0,0,IBM,2020-05-26,@ManishaSundarr1 Great work Manisha!,t1265372345717477382
0,0,IBM,2020-05-27,"@kene_coach Hi there, please feel free to reach out to us via DM if you have any questions. Thanks!",t1265754884130865153
0,0,IBM,2020-05-27,"@renanlbl Hi Renen, if you're interested in working at IBM you can join our Talent Network to stay informed about career opportunities here: https://t.co/rGySLAThKt",t1265754722004357123
0,0,IBM,2020-05-27,@AdolphAdu Nice work!,t1265754487471460362
0,0,IBM,2020-05-27,@RonanHTdata Nice work Ronan. 😀,t1265754181014556674
0,0,IBM,2020-05-27,@Deepansh2000 Great job Deepansh!,t1265754038647304197
0,0,IBM,2020-05-27,@Gmac_uk Nice job Graham! https://t.co/AP3VRI3aVe,t1265753850679644161
0,0,IBM,2020-05-27,@idowuolawoye Great work! 👍,t1265753576908959744
0,0,IBM,2020-05-27,"@soumitrasingh4 Hi there, could you please send us a direct message so that we can gather more information? Thank you.",t1265702673090859008
0,0,IBM,2020-05-27,"@surajstarz8 Hi Suraj, could you please send us a direct message so that we may better assist you? Thank you.",t1265701554167971841
0,0,IBM,2020-05-27,@vicente_ranieri Good job!,t1265700499917090822
0,0,IBM,2020-05-27,@andrea_corbelli Great work!,t1265699959757852673
0,0,IBM,2020-05-27,@Piriz_Marcelo_D Amazing! Congratulations!,t1265698744068124673
0,0,IBM,2020-05-27,@siraj_jmi Congrats!,t1265698205171437569
0,0,IBM,2020-05-27,"#DYK sounds from our data centers and other technologies were used in the #Think2020 original score? 

@imogenheap, the Grammy award-winning artist — and IBM collaborator — started her creative process with a trip to an @IBMResearch lab: https://t.co/2y5fPMfw2g https://t.co/KK2F35AQyj",t1265682183911587841
0,0,IBM,2020-05-28,@anapaolaseguraf 💙 💙 💙,t1266084864027234305
0,0,IBM,2020-05-28,@mRcSqZd Felicidades!,t1266084731160059907
0,0,IBM,2020-05-28,@KuheliD68359816 Way to go!,t1266084484442656768
0,0,IBM,2020-05-28,@Ameya84445482 Congrats!,t1266084364837945344
0,0,IBM,2020-05-28,@karla_prin87 💙 💙 💙,t1266084027766919168
0,0,IBM,2020-05-28,@gabor_samu Way to go!,t1266083915195920388
0,0,IBM,2020-05-28,@josealopezt Congrats on the achievement!,t1266083773050912768
0,0,IBM,2020-05-28,@saeidsoheily Good job!,t1266083619078111234
0,0,IBM,2020-05-28,@BabaAliAdam That's incredible!,t1266083536693592065
0,0,IBM,2020-05-28,@ctrlInsShiftIns Congrats!,t1266083430196019200
0,0,IBM,2020-05-28,@jacintop 👏 👏 👏,t1266083298230616068
0,0,IBM,2020-05-28,@g_wroteit Keep up the good work!,t1266083129242066945
0,0,IBM,2020-05-28,@rapidographs Congratulations!,t1266083013370302464
0,0,IBM,2020-05-28,@EssentialBM Awesome!,t1266082932734787588
0,0,IBM,2020-05-28,@melillopietro Congrats on the achievement!,t1266082858793402368
0,0,IBM,2020-05-28,@josealopezt Keep up the good work!,t1266082766137024515
0,0,IBM,2020-05-28,@sharonkitt Lovely coworker you got at home! 💙,t1266082539921444864
0,0,IBM,2020-05-28,@brizuelajor Great work!,t1266081936755261442
0,0,IBM,2020-05-28,@ravis_patil Congrats Ravi!,t1266081860179955712
0,0,IBM,2020-05-28,"The Safe Queue mobile app protects customers waiting outside of stores by replacing physical lines with virtual ones. 📲🚶

Learn more about this initial #CallforCode solution: https://t.co/1eqnPPhETN https://t.co/tWgiwAMl4I",t1266077761753567234
0,0,IBM,2020-05-28,@PraveenPratyush Nice job! 👍,t1266074702746918912
0,0,IBM,2020-05-28,@hmarleyallen Congrats Heather! https://t.co/xPaLFMSZz6,t1266074478657835011
0,0,IBM,2020-05-28,@phfaustino Way to go Pedro!,t1266074284532908035
0,0,IBM,2020-05-28,@SilviBarbich Nice job Silvina! 👏,t1266074171475406849
0,0,IBM,2020-05-28,"@MaynardPartners Wow! What a great throwback, thanks for sharing with us!",t1266073968387198977
0,0,IBM,2020-05-28,@AlexisMasiello Great job Alexis! https://t.co/jXNhc8tTW1,t1266073858160934917
0,0,IBM,2020-05-28,@DalalChoukair Nice work Dalal! 👍,t1266073698253123585
0,0,IBM,2020-05-28,"@soumitrasingh4 Hi there, could you please send us a direct message with your contact information so that we may forward the issue to our security team? Thank you.",t1266073451527364609
